Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p5""","=""2P*""","=""3/2""",4,"=""""","=""0.0000""","=""""","=""0""","=""                                               ""","=""L4714"""
"=""2s2.2p5""","=""2P*""","=""1/2""",2,"=""""","=""0.4268""","=""""","=""""","=""                                               ""","="""""
"=""2s.2p6""","=""2S""","=""1/2""",2,"=""""","=""44.4875""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""",6,"=""""","=""93.21629""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",4,"=""""","=""93.48278""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""",2,"=""""","=""93.63750""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",4,"=""""","=""94.75497""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",2,"=""""","=""95.07012""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",6,"=""""","=""98.76859""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",4,"=""""","=""98.77237""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""",6,"=""""","=""101.34033""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""",4,"=""""","=""101.43597""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""",2,"=""""","=""101.53830""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""",8,"=""""","=""102.3808""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""",6,"=""""","=""102.53803""","=""""","=""""","=""  95         :     4  2s2.2p4.(3P).3p    2D*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""",4,"=""""","=""102.66327""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""",2,"=""""","=""102.73158""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""",6,"=""""","=""103.15704""","=""""","=""""","=""  95         :     4  2s2.2p4.(3P).3p    4D*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""",4,"=""""","=""103.41332""","=""""","=""""","=""  90         :     6  2s2.2p4.(3P).3p    2P*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""",2,"=""""","=""103.53093""","=""""","=""""","=""  51         :    26  2s2.2p4.(3P).3p    2S*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",4,"=""""","=""103.76701""","=""""","=""""","=""  62         :    25  2s2.2p4.(1D).3p    2P*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",4,"=""""","=""103.85489""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""2S*""","=""1/2""",2,"=""""","=""103.91336""","=""""","=""""","=""  74         :    18  2s2.2p4.(3P).3p    2P*   ""","="""""
"=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",2,"=""""","=""104.6320""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""",6,"=""""","=""107.29207""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""",8,"=""""","=""107.34365""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""",4,"=""""","=""108.36541""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""",6,"=""""","=""108.39692""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",4,"=""""","=""109.5474""","=""""","=""""","=""  71         :    28  2s2.2p4.(3P).3p    2P*   ""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""",2,"=""""","=""109.7501""","=""""","=""""","=""  70         :    29  2s2.2p4.(3P).3p    2P*   ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""",8,"=""""","=""112.94646""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",6,"=""""","=""112.99042""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",4,"=""""","=""113.04631""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""",2,"=""""","=""113.09376""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(1S).3p""","=""2P*""","=""1/2""",2,"=""""","=""113.7435""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(1S).3p""","=""2P*""","=""3/2""",4,"=""""","=""113.7509""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""",10,"=""""","=""113.7694""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""",8,"=""""","=""113.9114""","=""""","=""""","=""  82         :    17  2s2.2p4.(3P).3d    2F    ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",6,"=""""","=""114.0532""","=""""","=""""","=""  91         :     6  2s2.2p4.(3P).3d    2F    ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",4,"=""""","=""114.1492""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""2F""","=""7/2""",8,"=""""","=""114.1987""","=""""","=""""","=""  83         :    16  2s2.2p4.(3P).3d    4F    ""","="""""
"=""2s2.2p4.(3P).3d""","=""2F""","=""5/2""",6,"=""""","=""114.389""","=""""","=""""","=""  79         :     7  2s2.2p4.(3P).3d    4F    ""","="""""
"=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""114.24095""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""114.32990""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""114.46558""","=""""","=""""","=""  89         :     9  2s2.2p4.(3P).3d    2F    ""","="""""
"=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",4,"=""""","=""114.7389""","=""""","=""""","=""  75         :    17  2s2.2p4.(3P).3d    2P    ""","="""""
"=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",6,"=""""","=""114.8575""","=""""","=""""","=""  87         :     6  2s2.2p4.(3P).3d    2F    ""","="""""
"=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""114.7962""","=""""","=""""","=""  91         :     8  2s2.2p4.(1D).3d    2P    ""","="""""
"=""2s2.2p4.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""115.1079""","=""""","=""""","=""  76         :    18  2s2.2p4.(3P).3d    2D    ""","="""""
"=""2s2.2p4.(1D).3d""","=""2G""","=""7/2""",8,"=""""","=""118.4980""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""",10,"=""""","=""118.4985""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",2,"=""""","=""119.0763""","=""""","=""""","=""  88         :    10  2s2.2p4.(1D).3d    2P    ""","="""""
"=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",4,"=""""","=""119.1324""","=""""","=""""","=""  94         :     6  2s2.2p4.(3P).3d    2P    ""","="""""
"=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",2,"=""""","=""119.2279""","=""""","=""""","=""  82         :    10  2s2.2p4.(1D).3d    2S    ""","="""""
"=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",6,"=""""","=""119.3510""","=""""","=""""","=""  61         :    36  2s2.2p4.(1D).3d    2F    ""","="""""
"=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",4,"=""""","=""119.4363""","=""""","=""""","=""  94         :     5  2s2.2p4.(3P).3d    2D    ""","="""""
"=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""",8,"=""""","=""119.4407""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",6,"=""""","=""119.4413""","=""""","=""""","=""  63         :    34  2s2.2p4.(1D).3d    2D    ""","="""""
"=""2s2.2p4.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""124.1190""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""124.3471""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""124.5358""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""124.702""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""124.9851""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""124.8702""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""124.888""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""129.376""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""129.3769""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""131.734""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""131.773""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""131.876""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""131.925""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""132.064""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""132.387""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""132.100""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""132.243""","=""""","=""""","=""                                               ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""132.4191""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""132.4241""","=""""","=""""","=""  54         :    43  2s2.2p4.(3P<2>).4f 2[3]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""132.4336""","=""""","=""""","=""  94                                           ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""132.4408""","=""""","=""""","=""  54         :    44  2s2.2p4.(3P<2>).4f 2[4]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""132.4751""","=""""","=""""","=""  92         :     8  2s2.2p4.(3P<1>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""132.4962""","=""""","=""""","=""  90         :     6  2s2.2p4.(3P<1>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""132.5275""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""132.5293""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""132.5591""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""132.5654""","=""""","=""""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""132.803""","=""""","=""""","=""  92         :     8  2s2.2p4.(3P<2>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""132.8080""","=""""","=""""","=""  93         :     7  2s2.2p4.(3P<2>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""132.8239""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""132.8281""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""132.8791""","=""""","=""""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""132.8835""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""132.973""","=""""","=""""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""132.9758""","=""""","=""""","=""  97                                           ""","="""""
"=""2s2.2p4.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""135.1374""","=""""","=""""","=""                                               ""","="""""
"=""2s.2p5.(3P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""135.909""","=""?""","=""""","=""                                               ""","="""""
