obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""41.83669""","=""""","=""""",,"=""3.326567""","=""32.96184""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""5/2""",4,6,,"=""""","=""L11267""",
"=""41.8598""","=""41.859577""","=""5""","=""1.86e+08""",C+,"=""0.000000""","=""29.619076""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""L3492""",
"=""41.8812""","=""41.88119""","=""1""","=""""",,"=""3.324085""","=""32.92787?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""7/2""",6,8,,"=""""","=""L3492""",
"=""""","=""41.887861""","=""""","=""1.86e+08""",C+,"=""0.000000""","=""29.599076""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""L11267""",
"=""""","=""41.906325""","=""""","=""1.86e+08""",C+,"=""0.000000""","=""29.586034""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""L11267""",
"=""42.02""","=""42.07398""","=""*""","=""""",,"=""5.017394""","=""34.485538""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).5s""","=""2D""","=""5/2""",4,6,,"=""""","=""L7084""",
"=""42.02""","=""42.07403""","=""*""","=""""",,"=""5.017394""","=""34.485502?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).5s""","=""2D""","=""3/2""",4,4,,"=""""","=""L7084""",
"=""42.02""","=""42.07438""","=""*""","=""""",,"=""5.017641""","=""34.485502?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).5s""","=""2D""","=""3/2""",2,4,,"=""""","=""L7084""",
"=""""","=""42.44350""","=""""","=""7.99e+08""",D,"=""5.017394""","=""34.228977""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L11267""",
"=""42.4577""","=""42.45771""","=""1*""","=""""",,"=""5.017394""","=""34.21920?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4d""","=""2S""","=""1/2""",4,2,,"=""""","=""L3492""",
"=""42.4577""","=""42.45807""","=""1*""","=""""",,"=""5.017641""","=""34.21920?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4d""","=""2S""","=""1/2""",2,2,,"=""""","=""L3492""",
"=""""","=""42.45997""","=""""","=""1.33e+08""",E,"=""5.017394""","=""34.217649""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L11267""",
"=""""","=""42.46033""","=""""","=""6.65e+08""",D,"=""5.017641""","=""34.217649""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",2,4,,"=""T5723LS""","=""L11267""",
"=""42.5273""","=""42.52730""","=""1*""","=""""",,"=""5.017394""","=""34.17142?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""L3492""",
"=""42.5273""","=""42.52766""","=""1*""","=""""",,"=""5.017641""","=""34.17142?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4d""","=""2P""","=""3/2""",2,4,,"=""""","=""L3492""",
"=""""","=""42.6521747""","=""""","=""2.06e+06""",C,"=""0.000000""","=""29.0686699""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T6172""","=""""",
"=""42.6526""","=""42.65120""","=""5w*""","=""1.23e+09""",D,"=""5.017394""","=""34.08673""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4d""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L3492""",
"=""42.6526""","=""42.65338""","=""5w*""","=""2.04e+08""",E,"=""5.017394""","=""34.08524""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4d""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L3492""",
"=""42.6526""","=""42.65375""","=""5w*""","=""1.02e+09""",D,"=""5.017641""","=""34.08524""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4d""","=""2D""","=""3/2""",2,4,,"=""T5723LS""","=""L3492""",
"=""""","=""42.839298""","=""""","=""3.06e+06""",C,"=""0.000000""","=""28.941697""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""T6172""","=""""",
"=""42.9557""","=""42.9560095""","=""10""","=""6.52e+07""",D,"=""0.000000""","=""28.8630624""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T6172""","=""L3492""",
"=""42.9647""","=""42.9650043""","=""30*""","=""3.49e+08""",C,"=""0.000000""","=""28.8570199""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""T6172""","=""L3492""",
"=""42.9647""","=""42.9652961""","=""30*""","=""6.35e+08""",C,"=""0.000000""","=""28.8568239""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""T6172""","=""L3492""",
"=""42.9716""","=""42.9716361""","=""20""","=""5.21e+08""",C,"=""0.000000""","=""28.8525664""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""T6172""","=""L3492""",
"=""42.9918""","=""42.9918008""","=""30""","=""4.25e+09""",B+,"=""0.000000""","=""28.8390335""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",4,2,,"=""T6172n""","=""L3492""",
"=""43.0041""","=""43.0041034""","=""40""","=""4.13e+09""",B+,"=""0.000000""","=""28.8307832""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""T6172n""","=""L3492""",
"=""""","=""43.01491""","=""""","=""2.74e+07""",D,"=""3.324085""","=""32.147624""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",6,4,,"=""T5723LS""","=""L11267""",
"=""""","=""43.01500""","=""""","=""2.56e+08""",D,"=""3.324085""","=""32.147566""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,6,,"=""T5723LS""","=""L11267""",
"=""43.0177""","=""43.0176496""","=""50""","=""4.36e+09""",B+,"=""0.000000""","=""28.8217045""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",4,6,,"=""T6172n""","=""L3492""",
"=""""","=""43.01862""","=""""","=""2.47e+08""",D,"=""3.326567""","=""32.147624""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""T5723LS""","=""L11267""",
"=""""","=""43.01870""","=""""","=""1.83e+07""",D,"=""3.326567""","=""32.147566""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""T5723LS""","=""L11267""",
"=""""","=""43.14142""","=""""","=""8.40e+07""",D,"=""3.324085""","=""32.063101""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",6,4,,"=""T5723LS""","=""L11267""",
"=""""","=""43.14515""","=""""","=""9.33e+06""",D,"=""3.326567""","=""32.063101""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",4,4,,"=""T5723LS""","=""L11267""",
"=""""","=""43.18149""","=""""","=""9.31e+07""",D,"=""3.326567""","=""32.038913""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",4,2,,"=""T5723LS""","=""L11267""",
