Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
O+ 2Do;v=2s2.2p2(3P)3p,O+ 2D;v=2s2.2p2(1D)3s,1.5605e-05,-0.5639911080585023
O+ 2Do;v=2s2.2p2(3P)3p,O+ 4P;v=2s2.2p2(3P)3s,2.6738e-05,-3.259097440653303
O+ 4So;v=2s2.2p2(3P)3p,O+ 4P;v=2s2.2p2(3P)3s,5.7604e-09,-3.338445497183802
O+ 4So;v=2s2.2p2(3P)3p,O+ 4P;v=2s.2p4,1.8818e-08,-11.4160776519918
O+ 2P;v=2s.2p4,O+ 2Do;v=2s2.2p3,1.7452e-10,-23.05202380937625
O+ 2P;v=2s.2p4,O+ 2Po;v=2s2.2p3,6.1463e-10,-21.3609927433723
O+ 2P;v=2s.2p4,O+ 2So;v=2s2.2p2(3P)3p,9.5238e-07,-1.093515404061403
O+ 2P;v=2s.2p4,O+ 2Do;v=2s2.2p2(3P)3p,0.00046729,-0.15373685952789984
O+ 2Po;v=2s2.2p2(3P)3p,O+ 2P;v=2s2.2p2(3P)3s,7.8555e-09,-3.1343722142942987
O+ 2Po;v=2s2.2p2(3P)3p,O+ 2D;v=2s.2p4,2.8169e-07,-5.972676992659
O+ 2Po;v=2s2.2p2(3P)3p,O+ 2D;v=2s2.2p2(1D)3s,5.4054e-06,-0.8922936919535012
O+ 2Fo;v=2s2.2p2(1D)3p,O+ 2D;v=2s2.2p2(1D)3s,1.1329e-08,-2.6967180899931016
O+ 2Fo;v=2s2.2p2(1D)3p,O+ 2D;v=2s.2p4,4.4228e-08,-7.777101390698601
O+ 2Do;v=2s2.2p2(1D)3p,O+ 2D;v=2s2.2p2(1D)3s,9.5148e-09,-2.8509508748743997
O+ 2Do;v=2s2.2p2(1D)3p,O+ 2P;v=2s2.2p2(3P)3s,2.0137e-08,-5.093029397215197
O+ 2Do;v=2s2.2p2(1D)3p,O+ 2P;v=2s.2p4,1.5361e-06,-2.1332229072879976
O+ 2S;v=2s2.2p2(1S)3s,O+ 2Po;v=2s2.2p3,1.0582e-09,-23.5736876885291
O+ 2S;v=2s2.2p2(1S)3s,O+ 2Po;v=2s2.2p2(3P)3p,7.9302e-07,-2.038129220789699
O+ 4F;v=2s2.2p2(3P)3d,O+ 4Do;v=2s2.2p2(3P)3p,5.0518e-09,-3.0456015760507995
O+ 4F;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p3,4.1152e-07,-25.34989393396505
O+ 4F;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p2(3P)3p,1.6722e-05,-2.4516069841166974
O+ 4F;v=2s2.2p2(3P)3d,O+ 4Po;v=2s2.2p2(3P)3p,4.5662e-05,-2.845371714649499
O+ 4P;v=2s2.2p2(3P)3d,O+ 2D;v=2s2.2p2(1D)3s,8.1967e-09,-3.1623919967567
O+ 4P;v=2s2.2p2(3P)3d,O+ 2D;v=2s.2p4,1.7986e-08,-8.242775297462199
O+ 4P;v=2s2.2p2(3P)3d,O+ 2P;v=2s2.2p2(3P)3s,2.0325e-08,-5.404470519097497
O+ 4P;v=2s2.2p2(3P)3d,O+ 2S;v=2s.2p4,9.0909e-07,-4.558793810355699
O+ 4P;v=2s2.2p2(3P)3d,O+ 2P;v=2s.2p4,2.6316e-05,-2.4446640291702977
O+ 2Po;v=2s2.2p2(1D)3p,O+ 4So;v=2s2.2p3,2.3511e-10,-28.8383072579915
O+ 2Po;v=2s2.2p2(1D)3p,O+ 4Po;v=2s2.2p2(3P)3p,1.3782e-08,-3.0072913425070986
O+ 2Po;v=2s2.2p2(1D)3p,O+ 4So;v=2s2.2p2(3P)3p,1.9592e-08,-2.5341785554437983
O+ 2Po;v=2s2.2p2(1D)3p,O+ 4Do;v=2s2.2p2(3P)3p,1.0404e-07,-3.2075212039083993
O+ 2Po;v=2s2.2p2(1D)3p,O+ 2Do;v=2s2.2p3,3.2232e-07,-25.51181356182265
O+ 4D;v=2s2.2p2(3P)3d,O+ 4So;v=2s2.2p3,1.8762e-09,-28.8519452052077
O+ 4D;v=2s2.2p2(3P)3d,O+ 4Po;v=2s2.2p2(3P)3p,7.3111e-09,-3.0209292897232984
O+ 4D;v=2s2.2p2(3P)3d,O+ 4Do;v=2s2.2p2(3P)3p,2.2627e-08,-3.221159151124599
O+ 4D;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p2(3P)3p,3.128e-08,-2.627164559190497
O+ 4D;v=2s2.2p2(3P)3d,O+ 2Po;v=2s2.2p3,9.4811e-08,-23.834420443034897
O+ 2F;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p3,4.8731e-10,-25.53586594145845
O+ 2F;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p2(3P)3p,1.0125e-08,-2.6375789916100985
O+ 2F;v=2s2.2p2(3P)3d,O+ 4So;v=2s2.2p3,1.5322e-08,-28.8623596376273
O+ 2F;v=2s2.2p2(3P)3d,O+ 4Po;v=2s2.2p2(3P)3p,2.822e-08,-3.0313437221429
O+ 2F;v=2s2.2p2(3P)3d,O+ 4Do;v=2s2.2p2(3P)3p,7.389e-08,-3.2315735835442005
O+ 2P;v=2s2.2p2(3P)3d,O+ 2Po;v=2s2.2p3,3.6284e-10,-23.9376968978629
O+ 2P;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p3,4.8762e-10,-25.62872796386685
O+ 2P;v=2s2.2p2(3P)3d,O+ 2So;v=2s2.2p2(3P)3p,7.516e-09,-3.6702195585520023
O+ 2P;v=2s2.2p2(3P)3d,O+ 2Po;v=2s2.2p2(3P)3p,2.1826e-08,-2.4021384301235003
O+ 2P;v=2s2.2p2(3P)3d,O+ 4So;v=2s2.2p3,3.2667e-07,-28.9552216600357
O+ 2D;v=2s2.2p2(3P)3d,O+ 2Po;v=2s2.2p3,5.3653e-10,-24.0440728861492
O+ 2D;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p3,1.3066e-09,-25.73510395215315
O+ 2D;v=2s2.2p2(3P)3d,O+ 2Po;v=2s2.2p2(3P)3p,1.2733e-08,-2.508514418409799
O+ 2D;v=2s2.2p2(3P)3d,O+ 2Do;v=2s2.2p2(3P)3p,2.4989e-08,-2.836817002304798
O+ 2D;v=2s2.2p2(3P)3d,O+ 4So;v=2s2.2p3,4.8522e-07,-29.061597648322
O+ 4P;v=2s2.2p2(3P)4s,O+ 4So;v=2s2.2p3,5.3763e-09,-29.5852948214235
O+ 4P;v=2s2.2p2(3P)4s,O+ 4Do;v=2s2.2p2(3P)3p,6.5274e-09,-3.9545087673404
O+ 4P;v=2s2.2p2(3P)4s,O+ 4Po;v=2s2.2p2(3P)3p,1.5129e-08,-3.754278905939099
O+ 4P;v=2s2.2p2(3P)4s,O+ 4So;v=2s2.2p2(3P)3p,4.4444e-08,-3.281166118875799
O+ 2P;v=2s2.2p2(3P)4s,O+ 2Po;v=2s2.2p3,1.1711e-09,-24.7789102784249
O+ 2P;v=2s2.2p2(3P)4s,O+ 2Do;v=2s2.2p2(3P)3p,9.1428e-09,-3.5716543945804986
O+ 2P;v=2s2.2p2(3P)4s,O+ 2Do;v=2s2.2p3,1.1752e-08,-26.46994134442885
O+ 2P;v=2s2.2p2(3P)4s,O+ 2So;v=2s2.2p2(3P)3p,1.7064e-08,-4.511432939114002
O+ 2P;v=2s2.2p2(3P)4s,O+ 2Po;v=2s2.2p2(3P)3p,2.479e-08,-3.2433518106854997
O+ 4Do;v=2s2.2p2(3P)4p,O+ 4F;v=2s2.2p2(3P)3d,3.3003e-08,-1.7942579282966022
O+ 4Do;v=2s2.2p2(3P)4p,O+ 4P;v=2s2.2p2(3P)3s,4.6339e-08,-7.5049623530666025
O+ 4Do;v=2s2.2p2(3P)4p,O+ 4P;v=2s2.2p2(3P)4s,6.9397e-08,-0.885350737007002
O+ 4Do;v=2s2.2p2(3P)4p,O+ 4D;v=2s2.2p2(3P)3d,2.1787e-07,-1.6187003532228026
O+ 2Do;v=2s2.2p2(3P)4p,O+ 2F;v=2s2.2p2(3P)3d,3.2417e-08,-1.8862520813367993
O+ 2Do;v=2s2.2p2(3P)4p,O+ 2D;v=2s2.2p2(1D)3s,5.1612e-08,-5.0878221810054
O+ 2Do;v=2s2.2p2(3P)4p,O+ 2P;v=2s2.2p2(3P)4s,5.4485e-08,-0.9521766783663992
O+ 2Do;v=2s2.2p2(3P)4p,O+ 2D;v=2s2.2p2(3P)3d,2.0308e-07,-1.6870140706420997
O+ 2Do;v=2s2.2p2(3P)4p,O+ 2P;v=2s.2p4,2.2257e-07,-4.370094213418998
O+ 2Po;v=2s2.2p2(3P)4p,O+ 2D;v=2s2.2p2(3P)3d,4.1992e-08,-1.7385903073869002
O+ 2Po;v=2s2.2p2(3P)4p,O+ 2D;v=2s2.2p2(1D)3s,4.5884e-08,-5.139398417750201
O+ 2Po;v=2s2.2p2(3P)4p,O+ 2P;v=2s2.2p2(3P)3d,4.6843e-08,-1.8449662956731991
O+ 2Po;v=2s2.2p2(3P)4p,O+ 2P;v=2s2.2p2(3P)4s,6.2251e-08,-1.0037529151111997
O+ 2Po;v=2s2.2p2(3P)4p,O+ 2P;v=2s.2p4,3.125e-07,-4.4216704501637984
O+ 2F;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p3,6.9648e-10,-27.82071802552285
O+ 2F;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p2(1D)3p,1.0143e-08,-2.6354713088586017
O+ 2F;v=2s2.2p2(1D)3d,O+ 2Fo;v=2s2.2p2(1D)3p,1.8861e-08,-2.7897040937399
O+ 2F;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p2(3P)3p,1.2101e-07,-4.922431075674499
O+ 2F;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p2(3P)4p,2.1983e-05,-0.3986000027276013
O+ 2G;v=2s2.2p2(1D)3d,O+ 2Fo;v=2s2.2p2(1D)3p,5.049e-09,-2.9612942659870995
O+ 2Po;v=2s2.2p2(1S)3p,O+ 2S;v=2s2.2p2(1S)3s,1.0925e-08,-2.774454389125399
O+ 2Po;v=2s2.2p2(1S)3p,O+ 2S;v=2s.2p4,2.3693e-08,-7.101279115467598
O+ 2Po;v=2s2.2p2(1S)3p,O+ 2P;v=2s2.2p2(3P)3s,7.1354e-08,-7.946955824209397
O+ 2Po;v=2s2.2p2(1S)3p,O+ 2D;v=2s.2p4,1.2638e-07,-10.785260602574098
O+ 2Po;v=2s2.2p2(1S)3p,O+ 2P;v=2s2.2p2(3P)4s,2.8336e-07,-1.5692317992295983
O+ 2D;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p3,3.5487e-10,-28.04661202395815
O+ 2D;v=2s2.2p2(1D)3d,O+ 2Po;v=2s2.2p3,1.2295e-09,-26.3555809579542
O+ 2D;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p2(1D)3p,1.3701e-08,-2.8613653072939016
O+ 2D;v=2s2.2p2(1D)3d,O+ 4P;v=2s2.2p2(3P)3d,1.7567e-08,-2.5499241854116015
O+ 2D;v=2s2.2p2(1D)3d,O+ 2Fo;v=2s2.2p2(1D)3p,3.8966e-08,-3.0155980921751997
O+ 2P;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p3,6.4873e-10,-28.13873015833655
O+ 2P;v=2s2.2p2(1D)3d,O+ 2Po;v=2s2.2p3,3.6159e-09,-26.4476990923326
O+ 2P;v=2s2.2p2(1D)3d,O+ 4P;v=2s2.2p2(3P)3d,8.9259e-09,-2.6420423197900007
O+ 2P;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p2(1D)3p,2.7881e-08,-2.953483441672301
O+ 2P;v=2s2.2p2(1D)3d,O+ 2Do;v=2s2.2p2(3P)3p,6.53e-08,-5.240443208488198
O+ 4So;v=2s.2p3(5So)3s,O+ 4P;v=2s.2p4,7.1276e-10,-16.7249585592376
O+ 4So;v=2s.2p3(5So)3s,O+ 4P;v=2s2.2p2(3P)3s,3.3003e-08,-8.647326404429602
O+ 4So;v=2s.2p3(5So)3s,O+ 4P;v=2s2.2p2(3P)4s,4.7214e-08,-2.0277147883700017
O+ 4So;v=2s.2p3(5So)3s,O+ 2Po;v=2s2.2p2(1D)3p,3.488e-06,-2.774702351802002
O+ 4P;v=2s2.2p2(3P)4d,O+ 4So;v=2s2.2p3,4.2017e-10,-31.6354502320311
O+ 4P;v=2s2.2p2(3P)4d,O+ 4So;v=2s2.2p2(3P)3p,1.4925e-07,-5.3313215294834
O+ 4P;v=2s2.2p2(3P)4d,O+ 4Do;v=2s2.2p2(3P)4p,2.6385e-06,-1.1648046736005995
O+ 2P;v=2s2.2p2(3P)4d,O+ 2Po;v=2s2.2p3,5.9867e-10,-26.6326792491194
O+ 2P;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p3,1.0499e-08,-28.32371031512335
O+ 2P;v=2s2.2p2(3P)4d,O+ 2Po;v=2s2.2p2(3P)3p,8.2225e-08,-5.097120781379999
O+ 2P;v=2s2.2p2(3P)4d,O+ 2Po;v=2s2.2p2(3P)4p,8.8814e-08,-0.8500160555832998
O+ 2P;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p2(1D)3p,1.0177e-07,-3.1384635984591007
O+ 2F;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p3,4.9116e-10,-28.32618994188995
O+ 2F;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p2(3P)4p,4.1118e-08,-0.9040719190947009
O+ 2F;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p2(3P)3p,1.2992e-07,-5.427902992041599
O+ 2F;v=2s2.2p2(3P)4d,O+ 2Fo;v=2s2.2p2(1D)3p,2.1796e-07,-3.2951760101069993
O+ 2F;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p2(1D)3p,1.3369e-06,-3.1409432252257012
O+ 2S;v=2s2.2p2(1D)3d,O+ 2Po;v=2s2.2p3,5.6529e-10,-26.6749568854896
O+ 2S;v=2s2.2p2(1D)3d,O+ 4P;v=2s2.2p2(3P)3d,5.9453e-09,-2.869300112947002
O+ 2S;v=2s2.2p2(1D)3d,O+ 2Po;v=2s2.2p2(3P)3p,3.0303e-08,-5.139398417750201
O+ 2S;v=2s2.2p2(1D)3d,O+ 2Po;v=2s2.2p2(3P)4p,1.8975e-06,-0.8922936919535012
O+ 2S;v=2s2.2p2(1D)3d,O+ 2Po;v=2s2.2p2(1S)3p,4.3995e-05,-0.3268148078351025
O+ 2D;v=2s2.2p2(3P)4d,O+ 2Po;v=2s2.2p3,1.1108e-09,-26.702232779922
O+ 2D;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p3,3.2105e-09,-28.39326384592595
O+ 2D;v=2s2.2p2(3P)4d,O+ 2Po;v=2s2.2p2(3P)4p,5.2493e-08,-0.9195695863859008
O+ 2D;v=2s2.2p2(3P)4d,O+ 2Do;v=2s2.2p2(3P)4p,1.36e-07,-0.9711458231307013
O+ 2D;v=2s2.2p2(3P)4d,O+ 4P;v=2s2.2p2(3P)3d,1.4382e-07,-2.8965760073794016
O+ 2D;v=2s2.2p2(1D)4s,O+ 2Do;v=2s2.2p3,3.598e-09,-28.820379556469153
O+ 2D;v=2s2.2p2(1D)4s,O+ 2Po;v=2s2.2p3,3.9382e-09,-27.1293484904652
O+ 2D;v=2s2.2p2(1D)4s,O+ 2Do;v=2s2.2p2(1D)3p,9.0912e-09,-3.6351328398049034
O+ 2D;v=2s2.2p2(1D)4s,O+ 2Fo;v=2s2.2p2(1D)3p,9.4029e-09,-3.7893656246862015
O+ 2D;v=2s2.2p2(1D)4s,O+ 4P;v=2s2.2p2(3P)3d,3.3742e-08,-3.3236917179226033
O+ 2F;v=2s2.2p2(1D)4d,O+ 2Do;v=2s2.2p3,8.1143e-10,-30.736263177666547
O+ 2F;v=2s2.2p2(1D)4d,O+ 2Do;v=2s2.2p2(1D)3p,1.579e-07,-5.551016461002298
O+ 2F;v=2s2.2p2(1D)4d,O+ 2Do;v=2s2.2p2(3P)3p,9.2464e-07,-7.837976227818196
O+ 2F;v=2s2.2p2(1D)4d,O+ 2Fo;v=2s2.2p2(1D)3p,9.7485e-07,-5.705249245883596
O+ 2F;v=2s2.2p2(1D)4d,O+ 2Do;v=2s2.2p2(3P)4p,1.1596e-06,-3.314145154871298
O+ 2D;v=2s2.2p2(1D)4d,O+ 2Po;v=2s2.2p3,8.1394e-10,-29.0669288458701
O+ 2D;v=2s2.2p2(1D)4d,O+ 2Do;v=2s2.2p3,8.3022e-10,-30.75795991187405
O+ 2D;v=2s2.2p2(1D)4d,O+ 2Po;v=2s2.2p2(1S)3p,3.9177e-08,-2.718786768215601
O+ 2D;v=2s2.2p2(1D)4d,O+ 2Po;v=2s2.2p2(3P)4p,1.6972e-07,-3.2842656523339997
O+ 2D;v=2s2.2p2(1D)4d,O+ 2Po;v=2s2.2p2(3P)3p,2.2887e-07,-7.531370378130699
O+ 2D;v=2s2.2p2(1S)3d,O+ 2Po;v=2s2.2p3,1.2524e-09,-29.1993409152054
O+ 2D;v=2s2.2p2(1S)3d,O+ 2Do;v=2s2.2p3,4.9698e-09,-30.890371981209352
O+ 2D;v=2s2.2p2(1S)3d,O+ 2Po;v=2s2.2p2(3P)4p,1.5889e-07,-3.416677721669302
O+ 2D;v=2s2.2p2(1S)3d,O+ 2Po;v=2s2.2p2(3P)3p,2.6115e-07,-7.6637824474660015
O+ 2D;v=2s2.2p2(1S)3d,O+ 2Fo;v=2s2.2p2(1D)3p,4.4419e-07,-5.859358049426401
