obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""330.8486""","=""0.0005""","=""330.84874""","=""0.00011""","=""430""","=""""",,"=""1.7983082""","=""5.5457669""","=""5s.5p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""2""",3,5,,"=""""","=""L7362""",
"=""332.3187""","=""0.0005""","=""332.31881""","=""0.00010""","=""260""","=""""",,"=""1.7983082""","=""5.5291894""","=""5s.5p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""1""",3,3,,"=""""","=""L7362""",
"=""333.0946""","=""0.0005""","=""333.09457""","=""0.00012""","=""270""","=""""",,"=""1.7983082""","=""5.5205003""","=""5s.5p""","=""3P*""","=""1""","=""4d2""","=""3P""","=""0""",3,1,,"=""""","=""L7362""",
"=""335.2209""","=""0.0005""","=""335.22083""","=""0.00012""","=""1400""","=""""",,"=""1.8471842""","=""5.5457669""","=""5s.5p""","=""3P*""","=""2""","=""4d2""","=""3P""","=""2""",5,5,,"=""""","=""L7362""",
"=""336.7300""","=""0.0005""","=""336.73010""","=""0.00011""","=""500""","=""""",,"=""1.8471842""","=""5.5291894""","=""5s.5p""","=""3P*""","=""2""","=""4d2""","=""3P""","=""1""",5,3,,"=""""","=""L7362""",
"=""350.0673""","=""0.0004""","=""350.06732""","=""0.00012""","=""200h""","=""""",,"=""1.7983082""","=""5.3400327""","=""5s.5p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""2""",3,5,,"=""""","=""L7362""",
"=""354.9097""","=""0.0004""","=""354.90968""","=""0.00014""","=""190h""","=""""",,"=""1.8471842""","=""5.3405856""","=""5s.5p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""3""",5,7,,"=""""","=""L7362""",
"=""357.8264""","=""0.0005""","=""357.822""","=""0.004""","=""30h""","=""""",,"=""1.7983082""","=""5.26327""","=""5s.5p""","=""3P*""","=""1""","=""5s.9s""","=""3S""","=""1""",3,3,,"=""""","=""L7362""",
"=""362.9379""","=""0.0005""","=""362.942""","=""0.005""","=""40h""","=""""",,"=""1.8471842""","=""5.26327""","=""5s.5p""","=""3P*""","=""2""","=""5s.9s""","=""3S""","=""1""",5,3,,"=""""","=""L7362""",
"=""363.0179""","=""0.0003""","=""363.01795""","=""0.00011""","=""150h""","=""""",,"=""1.77514463""","=""5.1905184""","=""5s.5p""","=""3P*""","=""0""","=""5s.7d""","=""3D""","=""1""",1,3,,"=""""","=""L7362""",
