conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3d2.(3F).4s,b 4F,1.5,4.0,5.448174,3d2.(3F).4p,z 4G*,2.5,6.0,10.603625,5.155451,240.49147,250000000.0,0.32515,1.3006,0.0086296
3d2.(3F).4s,b 4F,1.5,4.0,5.448174,3d2.(3F).4p,z 4F*,1.5,4.0,10.751518,5.303344,233.78494,270000000.0,0.22124,0.88495,0.0058716
3d2.(3F).4s,b 4F,1.5,4.0,5.448174,3d2.(3F).4p,z 4F*,2.5,6.0,10.778939,5.330765,232.58237,50000000.0,0.060824,0.2433,0.0016143
3d2.(3F).4s,b 4F,2.5,6.0,5.468948,3d2.(3F).4p,z 4G*,2.5,6.0,10.603625,5.134677,241.46446,62000000.0,0.054195,0.32517,0.0014383
3d2.(3F).4s,b 4F,2.5,6.0,5.468948,3d2.(3F).4p,z 4G*,3.5,8.0,10.647235,5.178287,239.43091,430000000.0,0.49275,2.9565,0.013078
3d2.(3F).4s,b 4F,2.5,6.0,5.468948,3d2.(3F).4p,z 4F*,1.5,4.0,10.751518,5.28257,234.70432,82000000.0,0.045147,0.27088,0.0011982
3d2.(3F).4s,b 4F,2.5,6.0,5.468948,3d2.(3F).4p,z 4F*,2.5,6.0,10.778939,5.309991,233.49229,220000000.0,0.17982,1.0789,0.0047723
3d2.(3F).4s,b 4F,2.5,6.0,5.468948,3d2.(3F).4p,z 4F*,3.5,8.0,10.813768,5.34482,231.97076,56000000.0,0.060236,0.36141,0.0015987
3d2.(3F).4s,b 4F,3.5,8.0,5.498181,3d2.(3F).4p,z 4G*,3.5,8.0,10.647235,5.149054,240.79025,64000000.0,0.055631,0.44505,0.0014764
3d2.(3F).4s,b 4F,3.5,8.0,5.498181,3d2.(3F).4p,z 4G*,4.5,10.0,10.70063,5.202449,238.31891,500000000.0,0.53218,4.2574,0.014124
3d2.(3F).4s,b 4F,3.5,8.0,5.498181,3d2.(3F).4p,z 4F*,2.5,6.0,10.778939,5.280758,234.78485,73000000.0,0.045246,0.36197,0.0012008
3d2.(3F).4s,b 4F,3.5,8.0,5.498181,3d2.(3F).4p,z 4F*,3.5,8.0,10.813768,5.315587,233.24649,250000000.0,0.20391,1.6312,0.0054117
3d2.(3F).4s,b 4F,3.5,8.0,5.498181,3d2.(3F).4p,z 4F*,4.5,10.0,10.85413,5.355949,231.48876,38000000.0,0.03816,0.30528,0.0010128
