Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d3""","=""a 4F""","=""3/2""",4,"=""""","=""0.00000""","=""""","=""0""","="" 100                                       ""","=""L7185"""
"=""3d3""","=""a 4F""","=""5/2""",6,"=""""","=""0.01804""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 4F""","=""7/2""",8,"=""""","=""0.04234""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 4F""","=""9/2""",10,"=""""","=""0.07238""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 4P""","=""1/2""",2,"=""""","=""1.42753""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 4P""","=""3/2""",4,"=""""","=""1.43720""","=""""","=""""","=""  99                                       ""","="""""
"=""3d3""","=""a 4P""","=""5/2""",6,"=""""","=""1.45926""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2G""","=""7/2""",8,"=""""","=""1.48363""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2G""","=""9/2""",10,"=""""","=""1.51100""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2P""","=""3/2""",4,"=""""","=""1.92799""","=""""","=""""","=""  67             :    25  3d3         2D2  ""","="""""
"=""3d3""","=""a 2P""","=""1/2""",2,"=""""","=""1.93165""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2D2""","=""3/2""",4,"=""""","=""2.02472""","=""""","=""""","=""  52             :    32  3d3         2P   ""","="""""
"=""3d3""","=""a 2D2""","=""5/2""",6,"=""""","=""2.03020""","=""""","=""""","=""  77             :    22  3d3         2D1  ""","="""""
"=""3d3""","=""a 2H""","=""9/2""",10,"=""""","=""2.08429""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2H""","=""11/2""",12,"=""""","=""2.10495""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2F""","=""7/2""",8,"=""""","=""3.43781""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""a 2F""","=""5/2""",6,"=""""","=""3.45256""","=""""","=""""","="" 100                                       ""","="""""
"=""3d3""","=""b 2D1""","=""5/2""",6,"=""""","=""5.24049""","=""""","=""""","=""  77             :    22  3d3         2D2  ""","="""""
"=""3d3""","=""b 2D1""","=""3/2""",4,"=""""","=""5.25336""","=""""","=""""","=""  77             :    23  3d3         2D2  ""","="""""
"=""3d2.(3F).4s""","=""b 4F""","=""3/2""",4,"=""""","=""5.448174""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4s""","=""b 4F""","=""5/2""",6,"=""""","=""5.468948""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4s""","=""b 4F""","=""7/2""",8,"=""""","=""5.498181""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4s""","=""b 4F""","=""9/2""",10,"=""""","=""5.535518""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4s""","=""b 2F""","=""5/2""",6,"=""""","=""6.115860""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4s""","=""b 2F""","=""7/2""",8,"=""""","=""6.175069""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(1D).4s""","=""c 2D""","=""5/2""",6,"=""""","=""6.963005""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(1D).4s""","=""c 2D""","=""3/2""",4,"=""""","=""6.974948""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3P).4s""","=""b 4P""","=""1/2""",2,"=""""","=""7.008740""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3P).4s""","=""b 4P""","=""3/2""",4,"=""""","=""7.026067""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3P).4s""","=""b 4P""","=""5/2""",6,"=""""","=""7.057491""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3P).4s""","=""b 2P""","=""1/2""",2,"=""""","=""7.634791""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3P).4s""","=""b 2P""","=""3/2""",4,"=""""","=""7.659390""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(1G).4s""","=""b 2G""","=""9/2""",10,"=""""","=""7.848587""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(1G).4s""","=""b 2G""","=""7/2""",8,"=""""","=""7.850066""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4p""","=""z 4G*""","=""5/2""",6,"=""""","=""10.603625""","=""""","=""""","=""  98                                       ""","="""""
"=""3d2.(3F).4p""","=""z 4G*""","=""7/2""",8,"=""""","=""10.647235""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3F).4p""","=""z 4G*""","=""9/2""",10,"=""""","=""10.700630""","=""""","=""""","="" 100                                       ""","="""""
"=""3d2.(3F).4p""","=""z 4G*""","=""11/2""",12,"=""""","=""10.762993""","=""""","=""""","="" 100                                       ""","="""""
"=""3d2.(1S).4s""","=""a 2S""","=""1/2""",2,"=""""","=""10.70033""","=""""","=""""","=""                                           ""","="""""
"=""3d2.(3F).4p""","=""z 4F*""","=""3/2""",4,"=""""","=""10.751518""","=""""","=""""","=""  98                                       ""","="""""
"=""3d2.(3F).4p""","=""z 4F*""","=""5/2""",6,"=""""","=""10.778939""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3F).4p""","=""z 4F*""","=""7/2""",8,"=""""","=""10.813768""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3F).4p""","=""z 4F*""","=""9/2""",10,"=""""","=""10.854130""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3F).4p""","=""z 2F*""","=""5/2""",6,"=""""","=""10.895837""","=""""","=""""","=""  85             :     6  3d2.(1D).4p 2F*  ""","="""""
"=""3d2.(3F).4p""","=""z 2F*""","=""7/2""",8,"=""""","=""10.951271""","=""""","=""""","=""  88             :     5  3d2.(1D).4p 2F*  ""","="""""
"=""3d2.(3F).4p""","=""2D*""","=""3/2""",4,"=""""","=""10.979927""","=""""","=""""","=""  59             :    29  3d2.(3F).4p 4D*  ""","="""""
"=""3d2.(3F).4p""","=""2D*""","=""5/2""",6,"=""""","=""11.091338""","=""""","=""""","=""  52             :    35  3d2.(3F).4p 4D*  ""","="""""
"=""3d2.(3F).4p""","=""4D*""","=""5/2""",6,"=""""","=""11.027698""","=""""","=""""","=""  59             :    28  3d2.(3F).4p 2D*  ""","="""""
"=""3d2.(3F).4p""","=""4D*""","=""1/2""",2,"=""""","=""11.035293""","=""""","=""""","=""  96             :     4  3d2.(3P).4p 4D*  ""","="""""
"=""3d2.(3F).4p""","=""4D*""","=""3/2""",4,"=""""","=""11.058581""","=""""","=""""","=""  67             :    25  3d2.(3F).4p 2D*  ""","="""""
"=""3d2.(3F).4p""","=""4D*""","=""7/2""",8,"=""""","=""11.086357""","=""""","=""""","=""  91             :     4  3d2.(3F).4p 2F*  ""","="""""
"=""3d2.(3F).4p""","=""z 2G*""","=""7/2""",8,"=""""","=""11.370644""","=""""","=""""","=""  96                                       ""","="""""
"=""3d2.(3F).4p""","=""z 2G*""","=""9/2""",10,"=""""","=""11.413062""","=""""","=""""","=""  96                                       ""","="""""
"=""3d2.(3P).4p""","=""z 2S*""","=""1/2""",2,"=""""","=""11.743070""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3P).4p""","=""z 4S*""","=""3/2""",4,"=""""","=""12.089947""","=""""","=""""","=""  74             :    25  3d2.(1D).4p 2P*  ""","="""""
"=""3d2.(1D).4p""","=""z 2P*""","=""3/2""",4,"=""""","=""12.158166""","=""""","=""""","=""  70             :    26  3d2.(3P).4p 4S*  ""","="""""
"=""3d2.(1D).4p""","=""z 2P*""","=""1/2""",2,"=""""","=""12.199973""","=""""","=""""","=""  97                                       ""","="""""
"=""3d2.(1D).4p""","=""y 2F*""","=""5/2""",6,"=""""","=""12.198003""","=""""","=""""","=""  88             :     7  3d2.(3F).4p 2F*  ""","="""""
"=""3d2.(1D).4p""","=""y 2F*""","=""7/2""",8,"=""""","=""12.252762""","=""""","=""""","=""  86             :     6  3d2.(3F).4p 2F*  ""","="""""
"=""3d2.(3P).4p""","=""y 4D*""","=""1/2""",2,"=""""","=""12.283515""","=""""","=""""","=""  95             :     4  3d2.(3F).4p 4D*  ""","="""""
"=""3d2.(3P).4p""","=""y 4D*""","=""3/2""",4,"=""""","=""12.296939""","=""""","=""""","=""  91             :     4  3d2.(3F).4p 4D*  ""","="""""
"=""3d2.(3P).4p""","=""y 4D*""","=""5/2""",6,"=""""","=""12.329001""","=""""","=""""","=""  88             :     5  3d2.(1D).4p 2D*  ""","="""""
"=""3d2.(3P).4p""","=""y 4D*""","=""7/2""",8,"=""""","=""12.391130""","=""""","=""""","=""  91             :     5  3d2.(1D).4p 2F*  ""","="""""
"=""3d2.(1D).4p""","=""y 2D*""","=""3/2""",4,"=""""","=""12.337482""","=""""","=""""","=""  81             :     6  3d2.(3P).4p 2D*  ""","="""""
"=""3d2.(1D).4p""","=""y 2D*""","=""5/2""",6,"=""""","=""12.374190""","=""""","=""""","=""  80             :     7  3d2.(3P).4p 4D*  ""","="""""
"=""3d2.(3P).4p""","=""z 4P*""","=""1/2""",2,"=""""","=""12.602449""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3P).4p""","=""z 4P*""","=""3/2""",4,"=""""","=""12.619832""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3P).4p""","=""z 4P*""","=""5/2""",6,"=""""","=""12.655687""","=""""","=""""","=""  98                                       ""","="""""
"=""3d2.(1G).4p""","=""y 2G*""","=""7/2""",8,"=""""","=""12.765572""","=""""","=""""","=""  96             :     4  3d2.(3F).4p 2G*  ""","="""""
"=""3d2.(1G).4p""","=""y 2G*""","=""9/2""",10,"=""""","=""12.774668""","=""""","=""""","=""  96             :     4  3d2.(3F).4p 2G*  ""","="""""
"=""3d2.(3P).4p""","=""x 2D*""","=""5/2""",6,"=""""","=""13.053385""","=""""","=""""","=""  82             :    10  3d2.(3F).4p 2D*  ""","="""""
"=""3d2.(3P).4p""","=""x 2D*""","=""3/2""",4,"=""""","=""13.058038""","=""""","=""""","=""  80             :    10  3d2.(1D).4p 2D*  ""","="""""
"=""3d2.(1G).4p""","=""z 2H*""","=""9/2""",10,"=""""","=""13.197041""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(1G).4p""","=""z 2H*""","=""11/2""",12,"=""""","=""13.254326""","=""""","=""""","="" 100                                       ""","="""""
"=""3d2.(3P).4p""","=""y 2P*""","=""1/2""",2,"=""""","=""13.273799""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3P).4p""","=""y 2P*""","=""3/2""",4,"=""""","=""13.286878""","=""""","=""""","=""  97                                       ""","="""""
"=""3d2.(1G).4p""","=""x 2F*""","=""7/2""",8,"=""""","=""13.620268""","=""""","=""""","=""  97                                       ""","="""""
"=""3d2.(1G).4p""","=""x 2F*""","=""5/2""",6,"=""""","=""13.660761""","=""""","=""""","=""  97                                       ""","="""""
"=""3d2.(1S).4p""","=""x 2P*""","=""1/2""",2,"=""""","=""16.04323""","=""""","=""""","=""  98                                       ""","="""""
"=""3d2.(1S).4p""","=""x 2P*""","=""3/2""",4,"=""""","=""16.11774""","=""""","=""""","=""  98                                       ""","="""""
"=""3d2.(3F).4d""","=""e 4G""","=""5/2""",6,"=""""","=""17.450958""","=""""","=""""","=""  87             :    13  3d2.(3F).4d 2F   ""","="""""
"=""3d2.(3F).4d""","=""e 4G""","=""7/2""",8,"=""""","=""17.473570""","=""""","=""""","=""  92             :     6  3d2.(3F).4d 4H   ""","="""""
"=""3d2.(3F).4d""","=""e 4G""","=""9/2""",10,"=""""","=""17.499732""","=""""","=""""","=""  89             :    11  3d2.(3F).4d 4H   ""","="""""
"=""3d2.(3F).4d""","=""e 4G""","=""11/2""",12,"=""""","=""17.532085""","=""""","=""""","=""  88             :    12  3d2.(3F).4d 4H   ""","="""""
"=""3d2.(3F).4d""","=""e 2F""","=""5/2""",6,"=""""","=""17.506181""","=""""","=""""","=""  82             :    13  3d2.(3F).4d 4G   ""","="""""
"=""3d2.(3F).4d""","=""e 2F""","=""7/2""",8,"=""""","=""17.544788""","=""""","=""""","=""  87             :     7  3d2.(3F).4d 4D   ""","="""""
"=""3d2.(3F).4d""","=""e 4H""","=""7/2""",8,"=""""","=""17.515384""","=""""","=""""","=""  94             :     6  3d2.(3F).4d 4G   ""","="""""
"=""3d2.(3F).4d""","=""e 4H""","=""9/2""",10,"=""""","=""17.542408""","=""""","=""""","=""  89             :    11  3d2.(3F).4d 4G   ""","="""""
"=""3d2.(3F).4d""","=""e 4H""","=""11/2""",12,"=""""","=""17.572952""","=""""","=""""","=""  88             :    12  3d2.(3F).4d 4G   ""","="""""
"=""3d2.(3F).4d""","=""e 4H""","=""13/2""",14,"=""""","=""17.604712""","=""""","=""""","="" 100                                       ""","="""""
"=""3d2.(3F).4d""","=""e 4D""","=""1/2""",2,"=""""","=""17.534077""","=""""","=""""","=""  98             :     1  3d2.(3F).4d 2P   ""","="""""
"=""3d2.(3F).4d""","=""e 4D""","=""3/2""",4,"=""""","=""17.547724""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3F).4d""","=""e 4D""","=""5/2""",6,"=""""","=""17.570445""","=""""","=""""","=""  98             :     2  3d2.(3F).4d 2F   ""","="""""
"=""3d2.(3F).4d""","=""e 4D""","=""7/2""",8,"=""""","=""17.604262""","=""""","=""""","=""  93             :     6  3d2.(3F).4d 2F   ""","="""""
"=""3d2.(3F).4d""","=""e 2P""","=""1/2""",2,"=""""","=""17.75069""","=""""","=""""","=""  91             :     6  3d2.(1D).4d 2P   ""","="""""
"=""3d2.(3F).4d""","=""e 2P""","=""3/2""",4,"=""""","=""17.81052""","=""""","=""""","=""  91             :     5  3d2.(1D).4d 2P   ""","="""""
"=""3d2.(3F).4d""","=""e 4P""","=""1/2""",2,"=""""","=""17.921188""","=""""","=""""","=""  90             :     9  3d2.(3P).4d 4P   ""","="""""
"=""3d2.(3F).4d""","=""e 4P""","=""3/2""",4,"=""""","=""17.956455""","=""""","=""""","=""  89             :     9  3d2.(3P).4d 4P   ""","="""""
"=""3d2.(3F).4d""","=""e 4P""","=""5/2""",6,"=""""","=""17.986812""","=""""","=""""","=""  88             :    10  3d2.(3P).4d 4P   ""","="""""
"=""3d2.(3F).4d""","=""e 2G""","=""7/2""",8,"=""""","=""17.949515""","=""""","=""""","=""  88             :     9  3d2.(1D).4d 2G   ""","="""""
"=""3d2.(3F).4d""","=""e 2G""","=""9/2""",10,"=""""","=""17.995562""","=""""","=""""","=""  88             :     9  3d2.(1D).4d 2G   ""","="""""
"=""3d2.(3F).5s""","=""e 4F""","=""3/2""",4,"=""""","=""18.079718""","=""""","=""""","=""  99                                       ""","="""""
"=""3d2.(3F).5s""","=""e 4F""","=""5/2""",6,"=""""","=""18.099088""","=""""","=""""","=""  98             :     2  3d2.(3F).5s 2F   ""","="""""
"=""3d2.(3F).5s""","=""e 4F""","=""7/2""",8,"=""""","=""18.129433""","=""""","=""""","=""  98             :     2  3d2.(3F).5s 2F   ""","="""""
"=""3d2.(3F).5s""","=""e 4F""","=""9/2""",10,"=""""","=""18.169924""","=""""","=""""","="" 100                                       ""","="""""
"=""3d2.(3F).4d""","=""e 2H""","=""9/2""",10,"=""""","=""18.089705""","=""""","=""""","=""  93             :     7  3d2.(1G).4d 2H   ""","="""""
"=""3d2.(3F).4d""","=""e 2H""","=""11/2""",12,"=""""","=""18.144811""","=""""","=""""","=""  93             :     7  3d2.(1G).4d 2H   ""","="""""
"=""3d2.(3F).4d""","=""e 2D""","=""3/2""",4,"=""""","=""18.095929""","=""""","=""""","=""  84             :    13  3d2.(1D).4d 2D   ""","="""""
"=""3d2.(3F).4d""","=""e 2D""","=""5/2""",6,"=""""","=""18.119061""","=""""","=""""","=""  82             :    14  3d2.(1D).4d 2D   ""","="""""
"=""3d2.(3F).4d""","=""f 4F""","=""3/2""",4,"=""""","=""18.206706""","=""""","=""""","=""  97             :     2  3d2.(3P).4d 4F   ""","="""""
"=""3d2.(3F).4d""","=""f 4F""","=""5/2""",6,"=""""","=""18.223703""","=""""","=""""","=""  97             :     3  3d2.(3P).4d 4F   ""","="""""
"=""3d2.(3F).4d""","=""f 4F""","=""7/2""",8,"=""""","=""18.246762""","=""""","=""""","=""  97             :     3  3d2.(3P).4d 4F   ""","="""""
"=""3d2.(3F).4d""","=""f 4F""","=""9/2""",10,"=""""","=""18.275431""","=""""","=""""","=""  97             :     3  3d2.(3P).4d 4F   ""","="""""
"=""3d2.(3F).5s""","=""f 2F""","=""5/2""",6,"=""""","=""18.241480""","=""""","=""""","=""  98             :     2  3d2.(3F).5s 4F   ""","="""""
"=""3d2.(3F).5s""","=""f 2F""","=""7/2""",8,"=""""","=""18.300945""","=""""","=""""","=""  98             :     2  3d2.(3F).5s 4F   ""","="""""
"=""3d2.(1D).4d""","=""e 2S""","=""1/2""",2,"=""""","=""18.88499""","=""""","=""""","=""  98             :     1  3d2.(3P).4d 2P   ""","="""""
"=""3d2.(3P).4d""","=""f 2P""","=""3/2""",4,"=""""","=""18.95237""","=""""","=""""","=""  56             :    44  3d2.(1D).4d 2P   ""","="""""
"=""3d2.(3P).4d""","=""f 2P""","=""1/2""",2,"=""""","=""19.00261""","=""""","=""""","=""  55             :    43  3d2.(1D).4d 2P   ""","="""""
"=""3d2.(1D).4d""","=""g 2F""","=""5/2""",6,"=""""","=""18.96214""","=""""","=""""","=""  85             :    13  3d2.(3P).4d 2F   ""","="""""
"=""3d2.(1D).4d""","=""g 2F""","=""7/2""",8,"=""""","=""18.98370""","=""""","=""""","=""  87             :    10  3d2.(3P).4d 2F   ""","="""""
