obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""6.2725""","=""0.0010""","=""6.2725""","=""0.0004""","=""10""","=""""",,"=""0.264658""","=""197.928""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7429""",
"=""6.3185""","=""0.0010""","=""6.3142""","=""0.0004""","=""10""","=""1.65e+10""",D+,"=""0.000000""","=""196.359""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""2D""","=""3/2""",2,4,,"=""T7192c3,LS""","=""L7429""",
"=""6.3227""","=""0.0010""","=""6.3227""","=""0.0004""","=""10""","=""1.97e+10""",D+,"=""0.264658""","=""196.359""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2D""","=""5/2""",4,6,,"=""T7192c3,LS""","=""L7429""",
"=""""","=""""","=""6.3227""","=""0.0004""","=""""","=""3.29e+09""",D,"=""0.264658""","=""196.359""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2D""","=""3/2""",4,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.3357""","=""0.0004""","=""""","=""4.82e+09""",D,"=""0.000000""","=""195.690""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",2,4,,"=""T7192c3,LS""","=""""",
"=""6.3361""","=""0.0010""","=""6.3357""","=""0.0004""","=""10""","=""1.93e+10""",D,"=""0.000000""","=""195.690""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",2,2,,"=""T7192c3,LS""","=""L7429""",
"=""6.3442""","=""0.0010""","=""6.3443""","=""0.0004""","=""10""","=""2.40e+10""",D+,"=""0.264658""","=""195.690""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",4,4,,"=""T7192c3,LS""","=""L7429""",
"=""""","=""""","=""6.3443""","=""0.0004""","=""""","=""9.61e+09""",D,"=""0.264658""","=""195.690""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",4,2,,"=""T7192c3,LS""","=""""",
"=""6.3778""","=""0.0010""","=""6.3778""","=""0.0004""","=""10""","=""""",,"=""0.264658""","=""194.665""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7429""",
"=""""","=""""","=""6.4025""","=""0.0004""","=""""","=""1.05e+10""",D+,"=""0.000000""","=""193.650?""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).4p""","=""2D""","=""3/2""",2,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4113""","=""0.0004""","=""""","=""2.09e+09""",E,"=""0.264658""","=""193.650?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).4p""","=""2D""","=""3/2""",4,4,,"=""T7192c3,LS""","=""""",
"=""6.4113""","=""0.0010""","=""6.4113""","=""0.0004""","=""10""","=""1.25e+10""",D+,"=""0.264658""","=""193.650?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).4p""","=""2D""","=""5/2""",4,6,,"=""T7192c3,LS""","=""L7429""",
"=""""","=""""","=""6.4828""","=""0.0004""","=""""","=""2.81e+10""",D+,"=""14.2576""","=""205.509""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",2,2,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4828""","=""0.0004""","=""""","=""1.40e+10""",D+,"=""14.2576""","=""205.509""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",2,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4859""","=""0.0004""","=""""","=""5.61e+09""",D,"=""14.3484""","=""205.509""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",4,2,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4859""","=""0.0004""","=""""","=""1.79e+10""",D+,"=""14.3484""","=""205.509""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",4,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4859""","=""0.0004""","=""""","=""2.36e+10""",C,"=""14.3484""","=""205.509""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",4,6,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4904""","=""0.0004""","=""""","=""1.68e+09""",E,"=""14.4811""","=""205.509""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",6,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.4904""","=""0.0004""","=""""","=""1.01e+10""",D+,"=""14.4811""","=""205.509""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",6,6,,"=""T7192c3,LS""","=""""",
"=""6.4904""","=""0.0010""","=""6.4904""","=""0.0004""","=""10""","=""3.36e+10""",C,"=""14.4811""","=""205.509""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""",6,8,,"=""T7192c3,LS""","=""L7429""",
"=""""","=""""","=""6.5311""","=""0.0004""","=""""","=""9.54e+09""",D+,"=""14.2576""","=""204.094""","=""2s.2p2""","=""4P""","=""1/2""","=""2p2.(3P).4p""","=""4D*""","=""3/2""",2,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.5342""","=""0.0004""","=""""","=""1.22e+10""",D+,"=""14.3484""","=""204.094""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).4p""","=""4D*""","=""3/2""",4,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.5342""","=""0.0004""","=""""","=""1.60e+10""",D+,"=""14.3484""","=""204.094""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).4p""","=""4D*""","=""5/2""",4,6,,"=""T7192c3,LS""","=""""",
"=""6.5388""","=""""","=""6.5383""","=""0.0004""","=""100*""","=""1.97e+10""",D+,"=""0.000000""","=""189.629""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",2,4,,"=""T7192c3,LS""","=""L7429""",
"=""6.5388""","=""""","=""6.5388""","=""0.0004""","=""100*""","=""6.85e+09""",D+,"=""14.4811""","=""204.094""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).4p""","=""4D*""","=""5/2""",6,6,,"=""T7192c3,LS""","=""L7429""",
"=""6.5388""","=""""","=""6.5388""","=""0.0004""","=""100*""","=""1.14e+09""",E,"=""14.4811""","=""204.094""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).4p""","=""4D*""","=""3/2""",6,4,,"=""T7192c3,LS""","=""L7429""",
"=""6.5388""","=""0.0010""","=""6.5388""","=""0.0004""","=""100*""","=""2.28e+10""",C,"=""14.4811""","=""204.094""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).4p""","=""4D*""","=""7/2""",6,8,,"=""T7192c3,LS""","=""L7429""",
"=""6.5474""","=""0.0010""","=""6.5474""","=""0.0004""","=""100*""","=""2.35e+10""",C,"=""0.264658""","=""189.629""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",4,6,,"=""T7192c3,LS""","=""L7429""",
"=""6.5474""","=""""","=""6.5474""","=""0.0004""","=""100*""","=""3.92e+09""",D,"=""0.264658""","=""189.629""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",4,4,,"=""T7192c3,LS""","=""L7429""",
"=""""","=""""","=""6.7793""","=""0.0005""","=""""","=""1.55e+10""",D+,"=""14.2576""","=""197.144""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",2,4,,"=""T7192c3,LS""","=""""",
"=""""","=""""","=""6.7793""","=""0.0005""","=""""","=""6.23e+09""",D,"=""14.2576""","=""197.144""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",2,2,,"=""T7192c3,LS""","=""""",
"=""6.7826""","=""0.0010""","=""6.7827""","=""0.0005""","=""100*""","=""4.97e+09""",D,"=""14.3484""","=""197.144""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",4,4,,"=""T7192c3,LS""","=""L7429""",
"=""6.7826""","=""0.0010""","=""6.7829""","=""0.0005""","=""100*""","=""2.89e+10""",C,"=""14.2576""","=""197.047""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4D*""","=""3/2""",2,4,,"=""T7192c3,LS""","=""L7429""",
