State,Lifetime /s,Energy /eV
F 2Po;v=2s2.2p5,,0.0
F 2P;v=2s2.2p4(3P)3s,1.39665e-09,13.0249834794867
F 4Po;v=2s2.2p4(3P)3p,2.07598e-08,14.3996885588781
F 4Do;v=2s2.2p4(3P)3p,2.15894e-08,14.5544172691127
F 2Do;v=2s2.2p4(3P)3p,2.87029e-08,14.6140522928489
F 2So;v=2s2.2p4(3P)3p,1.98098e-08,14.6800103648399
F 4So;v=2s2.2p4(3P)3p,1.50175e-08,14.6828619356215
F 2Po;v=2s2.2p4(3P)3p,1.74161e-08,14.7639457308886
F 2D;v=2s2.2p4(1D)3s,3.78788e-09,15.3638914270624
F 4P;v=2s2.2p4(3P)4s,1.02041e-07,15.5767673849732
F 4D;v=2s2.2p4(3P)3d,2.70783e-08,15.8925478536971
F 2D;v=2s2.2p4(3P)3d,2.5355e-08,15.8968872005386
F 2F;v=2s2.2p4(3P)3d,2.20022e-08,15.9116409797997
F 4F;v=2s2.2p4(3P)3d,3.23646e-08,15.9340816020373
F 4P;v=2s2.2p4(3P)3d,2.10393e-08,15.9454878851635
F 2P;v=2s2.2p4(3P)3d,2.50376e-08,15.9561502802598
F 2Fo;v=2s2.2p4(1D)3p,1.89753e-08,17.0584683593426
F 4P;v=2s2.2p4(3P)3s,,12.6963969783
