Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p4.(3P<1>).7s""","=""2[1]""","=""1/2""",2,"=""""","=""17.05359""","=""""","=""""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""",2,"=""""","=""17.058685""","=""""","=""""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",4,"=""""","=""17.060879""","=""""","=""""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""",6,"=""""","=""17.0588903""","=""""","=""""","=""L484,L7481,L15138"""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""",8,"=""""","=""17.0600023""","=""""","=""""","=""L484,L7481,L15138"""
"=""2s2.2p4.(3P<0>).7s""","=""2[0]""","=""1/2""",2,"=""""","=""17.07148""","=""""","=""""","="""""
"=""2s2.2p4.(3P).6d""","=""4P""","=""3/2""",4,"=""""","=""17.083498""","=""""","=""""","="""""
"=""2s2.2p4.(3P).6d""","=""4P""","=""5/2""",6,"=""""","=""17.085283""","=""""","=""""","="""""
"=""2s2.2p4.(3P).8s""","=""4P""","=""5/2""",6,"=""""","=""17.121938""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).8s""","=""2[2]""","=""3/2""",4,"=""""","=""17.12591""","=""""","=""""","="""""
"=""2s2.2p4.(3P).7d""","=""4F""","=""9/2""",10,"=""""","=""17.143498""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).7d""","=""2[2]""","=""3/2""",4,"=""""","=""17.14354""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).7d""","=""2[2]""","=""5/2""",6,"=""""","=""17.14354""","=""""","=""""","="""""
"=""2s2.2p4.(3P).7d""","=""2F""","=""7/2""",8,"=""""","=""17.143543""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).7d""","=""2[0]""","=""1/2""",2,"=""""","=""17.14452""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).8s""","=""2[1]""","=""3/2""",4,"=""""","=""17.16513""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).8s""","=""2[1]""","=""1/2""",2,"=""""","=""17.16722""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).8s""","=""2[0]""","=""1/2""",2,"=""""","=""17.18442""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).7d""","=""2[2]""","=""3/2""",4,"=""""","=""17.18575""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).7d""","=""2[2]""","=""5/2""",6,"=""""","=""17.18575""","=""""","=""""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""",4,"=""""","=""17.196058""","=""""","=""""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""",6,"=""""","=""17.197045""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).9s""","=""2[2]""","=""3/2""",4,"=""""","=""17.19750""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).7d""","=""2[2]""","=""3/2""",4,"=""""","=""17.20425""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).7d""","=""2[2]""","=""5/2""",6,"=""""","=""17.20425""","=""""","=""""","="""""
"=""2s2.2p4.(3P).8d""","=""4F""","=""9/2""",10,"=""""","=""17.209125""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).8d""","=""2[2]""","=""3/2""",4,"=""""","=""17.20934""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).8d""","=""2[2]""","=""5/2""",6,"=""""","=""17.20934""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).8d""","=""2[0]""","=""1/2""",2,"=""""","=""17.21041""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).9s""","=""2[1]""","=""3/2""",4,"=""""","=""17.23762""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).10s""","=""2[2]""","=""3/2""",4,"=""""","=""17.24621""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).8d""","=""2[2]""","=""3/2""",4,"=""""","=""17.25145""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).8d""","=""2[2]""","=""5/2""",6,"=""""","=""17.25145""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).9d""","=""2[2]""","=""3/2""",4,"=""""","=""17.2543""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).9d""","=""2[2]""","=""5/2""",6,"=""""","=""17.2543""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).9d""","=""2[0]""","=""1/2""",2,"=""""","=""17.25528""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).9s""","=""2[0]""","=""1/2""",2,"=""""","=""17.25663""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).8d""","=""2[2]""","=""3/2""",4,"=""""","=""17.26986""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).8d""","=""2[2]""","=""5/2""",6,"=""""","=""17.26986""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).11s""","=""2[2]""","=""3/2""",4,"=""""","=""17.28020""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).10d""","=""2[2]""","=""3/2""",4,"=""""","=""17.28639""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).10d""","=""2[2]""","=""5/2""",6,"=""""","=""17.28639""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).10d""","=""2[0]""","=""1/2""",2,"=""""","=""17.28653""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).9d""","=""2[2]""","=""3/2""",4,"=""""","=""17.29647""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).9d""","=""2[2]""","=""5/2""",6,"=""""","=""17.29647""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).12s""","=""2[2]""","=""3/2""",4,"=""""","=""17.30492""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).10s""","=""2[0]""","=""1/2""",2,"=""""","=""17.30554""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).11d""","=""2[2]""","=""3/2""",4,"=""""","=""17.31017""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).11d""","=""2[2]""","=""5/2""",6,"=""""","=""17.31017""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).9d""","=""2[2]""","=""3/2""",4,"=""""","=""17.31474""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).9d""","=""2[2]""","=""5/2""",6,"=""""","=""17.31474""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).13s""","=""2[2]""","=""3/2""",4,"=""""","=""17.32465""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).12d""","=""2[2]""","=""3/2""",4,"=""""","=""17.32825""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).12d""","=""2[2]""","=""5/2""",6,"=""""","=""17.32825""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).10d""","=""2[2]""","=""3/2""",4,"=""""","=""17.32835""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).10d""","=""2[2]""","=""5/2""",6,"=""""","=""17.32835""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).14s""","=""2[2]""","=""3/2""",4,"=""""","=""17.33943""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).11s""","=""2[0]""","=""1/2""",2,"=""""","=""17.33943""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).13d""","=""2[2]""","=""3/2""",4,"=""""","=""17.34219""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).13d""","=""2[2]""","=""5/2""",6,"=""""","=""17.34219""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).10d""","=""2[2]""","=""3/2""",4,"=""""","=""17.34683""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).10d""","=""2[2]""","=""5/2""",6,"=""""","=""17.34683""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).15s""","=""2[2]""","=""3/2""",4,"=""""","=""17.35124""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).11d""","=""2[2]""","=""3/2""",4,"=""""","=""17.35215""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).11d""","=""2[2]""","=""5/2""",6,"=""""","=""17.35215""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).14d""","=""2[2]""","=""3/2""",4,"=""""","=""17.35321""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).14d""","=""2[2]""","=""5/2""",6,"=""""","=""17.35321""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).16s""","=""2[2]""","=""3/2""",4,"=""""","=""17.36070""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).15d""","=""2[2]""","=""3/2""",4,"=""""","=""17.36220""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).15d""","=""2[2]""","=""5/2""",6,"=""""","=""17.36220""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).12s""","=""2[0]""","=""1/2""",2,"=""""","=""17.36551""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).17s""","=""2[2]""","=""3/2""",4,"=""""","=""17.36839""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).16d""","=""2[2]""","=""3/2""",4,"=""""","=""17.36953""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).16d""","=""2[2]""","=""5/2""",6,"=""""","=""17.36953""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).12d""","=""2[2]""","=""3/2""",4,"=""""","=""17.37031""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).12d""","=""2[2]""","=""5/2""",6,"=""""","=""17.37031""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).11d""","=""2[2]""","=""5/2""",6,"=""""","=""17.37067""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).11d""","=""2[2]""","=""3/2""",4,"=""""","=""17.37067""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).18s""","=""2[2]""","=""3/2""",4,"=""""","=""17.37471""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).17d""","=""2[2]""","=""5/2""",6,"=""""","=""17.37573""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).17d""","=""2[2]""","=""3/2""",4,"=""""","=""17.37573""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).18d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38077""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).18d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38077""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).13d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38447""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).13d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38447""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).19d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38509""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).19d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38509""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).13s""","=""2[0]""","=""1/2""",2,"=""""","=""17.38509""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).20d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38892""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).20d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38892""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).12d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38892""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).12d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38892""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).21d""","=""2[2]""","=""3/2""",4,"=""""","=""17.39209""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).21d""","=""2[2]""","=""5/2""",6,"=""""","=""17.39209""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).22d""","=""2[2]""","=""3/2""",4,"=""""","=""17.39475""","=""""","=""""","="""""
"=""2s2.2p4.(3P<2>).22d""","=""2[2]""","=""5/2""",6,"=""""","=""17.39475""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).14d""","=""2[2]""","=""3/2""",4,"=""""","=""17.39545""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).14d""","=""2[2]""","=""5/2""",6,"=""""","=""17.39545""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).14s""","=""2[0]""","=""1/2""",2,"=""""","=""17.39948""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).13d""","=""2[2]""","=""3/2""",4,"=""""","=""17.40298""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).13d""","=""2[2]""","=""5/2""",6,"=""""","=""17.40298""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).15d""","=""2[2]""","=""5/2""",6,"=""""","=""17.40458""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).15d""","=""2[2]""","=""3/2""",4,"=""""","=""17.40458""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).15s""","=""2[0]""","=""1/2""",2,"=""""","=""17.41149""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).16d""","=""2[2]""","=""5/2""",6,"=""""","=""17.41157""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).16d""","=""2[2]""","=""3/2""",4,"=""""","=""17.41157""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).14d""","=""2[2]""","=""3/2""",4,"=""""","=""17.41457""","=""""","=""""","="""""
"=""2s2.2p4.(3P<0>).14d""","=""2[2]""","=""5/2""",6,"=""""","=""17.41457""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).17d""","=""2[2]""","=""3/2""",4,"=""""","=""17.41801""","=""""","=""""","="""""
"=""2s2.2p4.(3P<1>).17d""","=""2[2]""","=""5/2""",6,"=""""","=""17.41801""","=""""","=""""","="""""
