spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Cl VIII,Cl,7,2s2.2p6,1S,0.0,1,0.0,0.0,even,,no,348.306,,,,,,,,,,L8473
Cl VIII,Cl,7,2s2.2p5.(2P*<3/2>).3s,2[3/2]*,1.0,3,209.4651,,odd,,no,348.306,3.5714285714285714e-11,"ASD 1/sum(Aki), J-resolved",3.5714285714285714e-11,1/1,yes,209.4651,209.4651,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<1/2>).3s,2[1/2]*,1.0,3,211.3137,,odd,,no,348.306,1.0309278350515464e-11,"ASD 1/sum(Aki), J-resolved",1.0309278350515464e-11,1/1,yes,211.3137,211.3137,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<3/2>).3d,2[1/2]*,1.0,3,244.5452,,odd,,no,348.306,2.2222222222222221e-10,"ASD 1/sum(Aki), J-resolved",2.2222222222222221e-10,1/1,yes,244.5452,244.5452,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<3/2>).3d,2[3/2]*,1.0,3,247.6014,,odd,,no,348.306,7.142857142857142e-13,"ASD 1/sum(Aki), J-resolved",7.142857142857142e-13,1/1,yes,247.6014,247.6014,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<1/2>).3d,2[3/2]*,1.0,3,250.5386,,odd,,no,348.306,6.666666666666666e-12,"ASD 1/sum(Aki), J-resolved",6.666666666666666e-12,1/1,yes,250.5386,250.5386,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1.0,3,277.9726,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1.0,3,279.4852,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1.0,3,292.2084,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,1.0,3,293.6628,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s.2p6.3p,3P*,1.0,3,294.0384,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s.2p6.3p,1P*,1.0,3,297.7815,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<3/2>).5d,2[3/2]*,1.0,3,312.6572,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*<1/2>).5d,2[3/2]*,1.0,3,314.1859,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).5d,1F*,3.0,7,316.5625,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).5f,1G,4.0,9,316.5625,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).6f,1G,4.0,9,327.2334,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).6g,1H*,5.0,11,327.2334,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).7g,1H*,5.0,11,333.6508,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).7h,1I,6.0,13,333.6508,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).8h,1I,6.0,13,337.8166,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).8i,1K*,7.0,15,337.8166,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).9i,1K*,7.0,15,340.6714,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).9k,1L,8.0,17,340.6714,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).10k,1L,8.0,17,342.7153,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).10l,1M*,9.0,19,342.7153,,odd,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).11h,1I,6.0,13,344.225,,even,,no,348.306,,,,,,,,,,
Cl VIII,Cl,7,2s2.2p5.(2P*).11i,1K*,7.0,15,344.225,,odd,,no,348.306,,,,,,,,,,
