obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""18.060""","=""g,a""","=""""",,"=""0.0000000""","=""68.651""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3p2.(1S) (2P*<1/2>).4s?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.10""","=""18.100""","=""g,a""","=""""",,"=""0.0000000""","=""68.500""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3p2.(1S) (2P*<3/2>).4s?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.206""","=""18.206""","=""g,a""","=""""",,"=""0.0000000""","=""68.101""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3d.(3D) (2P*<1/2>).5d?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.27""","=""18.270""","=""g,a""","=""""",,"=""0.0000000""","=""67.863""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3p2.(3P) (2P*).3d?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.303""","=""18.303""","=""g,a""","=""""",,"=""0.0000000""","=""67.740""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3d.(3D) (2P*<1/2>).4d?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.315""","=""18.313""","=""g,a""","=""""",,"=""0.0000000""","=""67.703""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3d.(3D) (2P*<3/2>).4d?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.353""","=""18.353""","=""g,a""","=""""",,"=""0.0000000""","=""67.555""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3d.(3D) (2P*<3/2>).4d?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.595""","=""18.595""","=""g,a""","=""""",,"=""0.0000000""","=""66.676""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3d2?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.74""","=""18.741""","=""g,a""","=""""",,"=""0.0000000""","=""66.158""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3p2.(3P) (2P*).4s?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.768""","=""18.768""","=""g,a""","=""""",,"=""0.0000000""","=""66.061""","=""2p6.3s2""","=""1S""","=""0""","=""""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.875""","=""18.875""","=""g,a""","=""""",,"=""0.0000000""","=""65.687""","=""2p6.3s2""","=""1S""","=""0""","=""""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""18.993""","=""18.993""","=""g,a""","=""""",,"=""0.0000000""","=""65.279""","=""2p6.3s2""","=""1S""","=""0""","=""""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""19.407""","=""19.407""","=""g,a""","=""""",,"=""0.0000000""","=""63.887""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3p.(1P*) (2S<1/2>).5p?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""19.466""","=""19.466""","=""g,a""","=""""",,"=""0.0000000""","=""63.693""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3p2.(1D) (2P*<3/2>).4s?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
"=""19.68""","=""19.680""","=""g,a""","=""""",,"=""0.0000000""","=""63.000""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3p.(1P*) (2S<1/2>).4p?""","=""*""","=""1""",1,3,,"=""""","=""L4561""",
