Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Mg 3D;v=3s.5d,Mg 3Po;v=3s.5p,5.4048e-07,-0.3371672495855904
Mg 3D;v=3s.5d,Mg 3Fo;v=3s.4f,7.2464e-06,-0.2841156349146301
Mg 1Fo;v=3s.5f,Mg 1D;v=3s.3d,1.2579e-07,-1.33913483342487
Mg 1Fo;v=3s.5f,Mg 1D;v=3s.4d,1.065e-06,-0.5045544544635101
Mg 1Fo;v=3s.5f,Mg 1D;v=3s.5d,2.1787e-06,-0.11106248287507015
Mg 3Fo;v=3s.5f,Mg 3D;v=3s.3d,1.486e-07,-1.1464678336616796
Mg 3Fo;v=3s.5f,Mg 3D;v=3s.4d,3.8679e-07,-0.37341939291297965
Mg 3Fo;v=3s.5f,Mg 3D;v=3s.5d,9.7418e-05,-0.029247197711799622
Mg 1G;v=3s.5g,Mg 1Fo;v=3s.4f,2.2676e-07,-0.32066533345401016
Mg 3G;v=3s.5g,Mg 3Fo;v=3s.4f,2.2674e-07,-0.3206281390525101
Mg 3P;v=3p2,Mg 3Po;v=3s.3p,1.8416e-09,-4.458666481521201
Mg 1Do;v=3p.3d,Mg 1D;v=3s.3d,2.445e-09,-4.2513076931659795
Mg 1Do;v=3p.3d,Mg 1D;v=3s.4d,1.7794e-07,-3.4167273142046195
Mg 1Do;v=3p.3d,Mg 1D;v=3s.5d,5.8479e-07,-3.0232353426161795
Mg 1Do;v=3p.3d,Mg 1D;v=3s.6d,1.3021e-06,-2.8106264404782992
Mg 3Do;v=3p.3d,Mg 3D;v=3s.3d,3.5549e-09,-4.40804490108149
Mg 3Do;v=3p.3d,Mg 3P;v=3p2,4.2441e-09,-3.1861220249128097
