Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2p6.3s2""","=""1S""","=""0""",1,"=""""","=""0.0000000""","=""""","=""0""","=""  93         :     7  3p2   1S   ""","=""L4995"""
"=""3s.3p""","=""3P*""","=""0""",1,"=""""","=""2.7091049""","=""""","=""""","=""  98         :     1  3p.3d 3P*  ""","="""""
"=""3s.3p""","=""3P*""","=""1""",3,"=""""","=""2.7115919""","=""""","=""""","=""  98         :     1  3p.3d 3P*  ""","="""""
"=""3s.3p""","=""3P*""","=""2""",5,"=""""","=""2.7166398""","=""""","=""""","=""  98         :     1  3p.3d 3P*  ""","="""""
"=""3s.3p""","=""1P*""","=""1""",3,"=""""","=""4.3458029""","=""""","=""""","=""  94         :     6  3p.3d 1P*  ""","="""""
"=""3s.4s""","=""3S""","=""1""",3,"=""""","=""5.1078270""","=""""","=""""","=""  98         :     2  3d2   3S   ""","="""""
"=""3s.4s""","=""1S""","=""0""",1,"=""""","=""5.3937259""","=""""","=""""","=""  96         :     2  3d2   1S   ""","="""""
"=""3s.3d""","=""1D""","=""2""",5,"=""""","=""5.7532468""","=""""","=""""","=""  77         :    22  3p2   1D   ""","="""""
"=""3s.4p""","=""3P*""","=""0""",1,"=""""","=""5.9315428""","=""""","=""""","=""  99         :     1  3p.3d 3P*  ""","="""""
"=""3s.4p""","=""3P*""","=""1""",3,"=""""","=""5.9319513""","=""""","=""""","=""  99         :     1  3p.3d 3P*  ""","="""""
"=""3s.4p""","=""3P*""","=""2""",5,"=""""","=""5.9327880""","=""""","=""""","=""  99         :     1  3p.3d 3P*  ""","="""""
"=""3s.3d""","=""3D""","=""2""",5,"=""""","=""5.9459136""","=""""","=""""","=""  98         :     1  3p.4f 3D   ""","="""""
"=""3s.3d""","=""3D""","=""3""",7,"=""""","=""5.9459158""","=""""","=""""","=""  98         :     1  3p.4f 3D   ""","="""""
"=""3s.3d""","=""3D""","=""1""",3,"=""""","=""5.9459174""","=""""","=""""","=""  98         :     1  3p.4f 3D   ""","="""""
"=""3s.4p""","=""1P*""","=""1""",3,"=""""","=""6.1182146""","=""""","=""""","=""  97         :     2  3p.3d 1P*  ""","="""""
