State,Lifetime /s,Energy /eV
He 1S;v=1s2,,0.0
He 3S;v=1s.2s,7861.64,19.8191608199134
He 3Po;v=1s.2p,9.7884e-08,20.9637565353663
He 1Po;v=1s.2p,5.55286e-10,21.2175463349257
He 3S;v=1s.3s,3.59025e-08,22.7179684913827
He 1S;v=1s.3s,5.46478e-08,22.9198101101822
He 3Po;v=1s.3p,9.48029e-08,23.0065970470125
He 3D;v=1s.3d,1.4137e-08,23.0731750256951
He 1D;v=1s.3d,1.56929e-08,23.0735469697101
He 1Po;v=1s.3p,1.72425e-09,23.0864410288963
He 1S;v=1s.2s,,20.6152992519
