conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2p6.3s2,1S,0.0,1.0,0.0,3s.3p,1P*,1.0,3.0,26.5924,26.5924,46.62392,11200000000.0,1.095,1.095,0.029061
3s.3p,3P*,0.0,1.0,17.7516,3s.3p,3P*,1.0,3.0,17.9374,0.1858,6672.99238,0.0601,1.2036e-07,1.2036e-07,3.1945e-09
3s.3p,3P*,0.0,1.0,17.7516,3p2,3P,1.0,3.0,42.3867,24.6351,50.32827,3230000000.0,0.36797,0.36797,0.0097658
3s.3p,3P*,0.0,1.0,17.7516,3s.3d,3D,1.0,3.0,51.0912,33.3396,37.18827,8800000000.0,0.54736,0.54736,0.014527
3s.3p,3P*,0.0,1.0,17.7516,3s.4s,3S,1.0,3.0,94.2947,76.5431,16.19796,7700000000.0,0.090864,0.090864,0.0024115
3s.3p,3P*,0.0,1.0,17.7516,3s.4d,3D,1.0,3.0,113.72,95.9684,12.91927,29000000000.0,0.2177,0.2177,0.0057777
3s.3p,3P*,1.0,3.0,17.9374,3s.3p,3P*,2.0,5.0,18.3388,0.4014,3088.79418,0.459,1.0942e-07,3.2826e-07,2.904e-09
3s.3p,3P*,1.0,3.0,17.9374,3p2,3P,0.0,1.0,42.15,24.2126,51.20648,9200000000.0,0.12055,0.36166,0.0031995
3s.3p,3P*,1.0,3.0,17.9374,3p2,3P,1.0,3.0,42.3867,24.4493,50.71074,2370000000.0,0.091371,0.27411,0.002425
3s.3p,3P*,1.0,3.0,17.9374,3p2,3P,2.0,5.0,42.8331,24.8957,49.80145,2490000000.0,0.15431,0.46293,0.0040954
3s.3p,3P*,1.0,3.0,17.9374,3s.3d,3D,1.0,3.0,51.0912,33.1538,37.39668,6500000000.0,0.13628,0.40885,0.0036169
3s.3p,3P*,1.0,3.0,17.9374,3s.3d,3D,2.0,5.0,51.1052,33.1678,37.38089,11600000000.0,0.40501,1.215,0.010749
3s.3p,3P*,1.0,3.0,17.9374,3s.4s,3S,1.0,3.0,94.2947,76.3573,16.23737,22900000000.0,0.090516,0.27155,0.0024023
3s.3p,3P*,1.0,3.0,17.9374,3s.4d,3D,1.0,3.0,113.72,95.7826,12.94433,22000000000.0,0.055264,0.16579,0.0014667
3s.3p,3P*,1.0,3.0,17.9374,3s.4d,3D,2.0,5.0,113.7324,95.795,12.94266,39000000000.0,0.16324,0.48971,0.0043323
3s.3p,3P*,2.0,5.0,18.3388,3p2,3P,1.0,3.0,42.3867,24.0479,51.55718,3750000000.0,0.089664,0.44832,0.0023797
3s.3p,3P*,2.0,5.0,18.3388,3p2,3P,2.0,5.0,42.8331,24.4943,50.61757,7200000000.0,0.27656,1.3828,0.00734
3s.3p,3P*,2.0,5.0,18.3388,3s.3d,3D,1.0,3.0,51.0912,32.7524,37.855,410000000.0,0.005285,0.026425,0.00014026
3s.3p,3P*,2.0,5.0,18.3388,3s.3d,3D,2.0,5.0,51.1052,32.7664,37.83882,3740000000.0,0.08028,0.4014,0.0021306
3s.3p,3P*,2.0,5.0,18.3388,3s.3d,3D,3.0,7.0,51.1317,32.7929,37.80824,15000000000.0,0.45004,2.2502,0.011944
3s.3p,3P*,2.0,5.0,18.3388,3s.4s,3S,1.0,3.0,94.2947,75.9559,16.32318,37600000000.0,0.090117,0.45059,0.0023917
3s.3p,3P*,2.0,5.0,18.3388,3s.4d,3D,1.0,3.0,113.72,95.3812,12.99881,1400000000.0,0.0021279,0.010639,5.6474e-05
3s.3p,3P*,2.0,5.0,18.3388,3s.4d,3D,2.0,5.0,113.7324,95.3936,12.99712,13000000000.0,0.032923,0.16461,0.00087377
3s.3p,3P*,2.0,5.0,18.3388,3s.4d,3D,3.0,7.0,113.759,95.4202,12.9935,51000000000.0,0.18072,0.90361,0.0047963
3s.3p,3P*,2.0,5.0,18.3388,3s.5d,3D,3.0,7.0,142.0678,123.729,10.02063,24000000000.0,0.050581,0.25291,0.0013424
3s.3p,1P*,1.0,3.0,26.5924,3s.3d,1D,2.0,5.0,57.9789,31.3865,39.5024,22000000000.0,0.85778,2.5734,0.022766
