Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.2s""","=""3S""","=""1""",3,"=""(""","=""1107.81772""","="")""","=""0.00007""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""3P*""","=""0""",1,"=""(""","=""1118.606328""","="")""","=""0.000015""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""3P*""","=""1""",3,"=""(""","=""1118.671115""","="")""","=""0.000014""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""3P*""","=""2""",5,"=""(""","=""1118.969591""","="")""","=""0.000011""","="" 100                             ""","=""L21139"""
"=""1s.2s""","=""1S""","=""0""",1,"=""(""","=""1119.30514""","="")""","=""0.00007""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""1P*""","=""1""",3,"=""(""","=""1126.832611""","="")""","=""0.000007""","="" 100                             ""","=""L21139"""
"=""1s.3s""","=""3S""","=""1""",3,"=""(""","=""1309.1200""","="")""","=""0.0019""","="" 100                             ""","=""L21139"""
"=""1s.3p""","=""3P*""","=""0""",1,"=""(""","=""1312.0758""","="")""","=""0.0009""","="" 100                             ""","=""L21139"""
"=""1s.3p""","=""3P*""","=""1""",3,"=""(""","=""1312.0968""","="")""","=""0.0009""","="" 100                             ""","=""L21139"""
"=""1s.3p""","=""3P*""","=""2""",5,"=""(""","=""1312.1850""","="")""","=""0.0009""","="" 100                             ""","=""L21139"""
"=""1s.3s""","=""1S""","=""0""",1,"=""(""","=""1312.1565""","="")""","=""0.0019""","="" 100                             ""","=""L21139"""
"=""1s.3d""","=""3D""","=""1""",3,"=""(""","=""1313.7924""","="")""","=""0.0011""","="" 100                             ""","=""L22382c208,L19700"""
"=""1s.3d""","=""3D""","=""2""",5,"=""(""","=""1313.7963""","="")""","=""0.0011""","=""  93                             ""","=""L22382c208,L19700"""
"=""1s.3d""","=""3D""","=""3""",7,"=""(""","=""1313.8270""","="")""","=""0.0011""","="" 100                             ""","=""L22382c208,L19700"""
"=""1s.3d""","=""1D""","=""2""",5,"=""(""","=""1313.9035""","="")""","=""0.0011""","=""  93                             ""","=""L22382c208,L19700"""
"=""1s.3p""","=""1P*""","=""1""",3,"=""(""","=""1314.3444""","="")""","=""0.0010""","="" 100                             ""","=""L21139"""
"=""1s.4s""","=""3S""","=""1""",3,"=""(""","=""1378.0731""","="")""","=""0.0019""","="" 100                             ""","=""L21139"""
"=""1s.4p""","=""3P*""","=""0""",1,"=""(""","=""1379.2863""","="")""","=""0.0009""","="" 100                             ""","=""L21139"""
"=""1s.4p""","=""3P*""","=""1""",3,"=""(""","=""1379.2954""","="")""","=""0.0009""","="" 100                             ""","=""L21139"""
"=""1s.4p""","=""3P*""","=""2""",5,"=""(""","=""1379.3326""","="")""","=""0.0009""","="" 100                             ""","=""L21139"""
"=""1s.4s""","=""1S""","=""0""",1,"=""(""","=""1379.3031""","="")""","=""0.0019""","="" 100                             ""","=""L21139"""
"=""1s.4d""","=""3D""","=""1""",3,"=""(""","=""1379.9924""","="")""","=""0.0022""","="" 100                             ""","=""L11959c209,L19700"""
