obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""0.8541787""","=""0.0000015""","=""""","=""9.67e+10""",A+,"=""0.0000""","=""(1451.5018)""","=""1s2""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""""","=""""","=""0.8560591""","=""0.0000015""","=""""","=""1.33e+11""",A,"=""0.0000""","=""(1448.3135)""","=""1s2""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""""","=""""","=""0.8587015""","=""0.0000015""","=""""","=""1.89e+11""",A,"=""0.0000""","=""(1443.8568)""","=""1s2""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""""","=""""","=""0.8625843""","=""0.0000015""","=""""","=""2.83e+11""",A,"=""0.0000""","=""(1437.3575)""","=""1s2""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""""","=""""","=""0.8686341""","=""0.0000015""","=""""","=""4.50e+11""",A+,"=""0.0000""","=""(1427.3466)""","=""1s2""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""""","=""""","=""0.8788528""","=""0.0000015""","=""""","=""7.81e+11""",A+,"=""0.0000""","=""(1410.7505)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""""","=""""","=""0.8982936""","=""0.0000016""","=""""","=""1.54e+12""",A+,"=""0.0000""","=""(1380.2190)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""""",
"=""0.9428""","=""0.0003""","=""0.9433159""","=""0.0000018""","=""""","=""3.74e+12""",A+,"=""0.0000""","=""(1314.3444)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""L2560c7""",
"=""1.0119""","=""0.0001""","=""1.00540""","=""0.00020""","=""D*""","=""""",,"=""(1126.832611)""","=""[2360.01]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""L2743""",
"=""1.0119""","=""0.0001""","=""1.01193""","=""0.00020""","=""D*""","=""""",,"=""(1119.30514)""","=""[2344.53]""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L2743""",
"=""1.0157""","=""0.0001""","=""1.01525""","=""0.00021""","=""*""","=""""",,"=""(1107.81772)""","=""[2329.03]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""""","=""L2743""",
"=""1.0157""","=""0.0001""","=""1.01561""","=""0.00021""","=""*""","=""""",,"=""(1107.81772)""","=""[2328.61]""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""""","=""L2743""",
"=""1.0170""","=""0.0001""","=""1.01647""","=""0.00021""","=""*""","=""""",,"=""(1118.671115)""","=""[2338.43]""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""""","=""L2743""",
"=""1.0170""","=""0.0001""","=""1.01671""","=""0.00021""","=""*""","=""""",,"=""(1118.606328)""","=""[2338.07]""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""""","=""L2743""",
"=""1.0193""","=""0.0001""","=""1.01912""","=""0.00021""","=""""","=""""",,"=""(1126.832611)""","=""[2343.41]""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L2743""",
"=""1.1005""","=""0.0003""","=""1.10028941""","=""0.00000003""","=""""","=""1.35e+13""",A+,"=""0.0000""","=""(1126.832611)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T5231c64,T5072""","=""L2560c7""",
"=""1.1088""","=""0.0003""","=""1.10831679""","=""0.00000003""","=""""","=""1.40e+10""",,"=""0.0000""","=""(1118.671115)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T6910""","=""L4776""",
"=""1.1192""","=""0.0004""","=""1.11917507""","=""0.00000004""","=""""","=""""",,"=""0.0000""","=""(1107.81772)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""""","=""L3784""",
"=""""","=""""","=""3.60808""","=""0.00003""","=""""","=""6.46e+09""",A,"=""(1107.81772)""","=""(1451.4468)""","=""1s.2s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",3,5,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.60811""","=""0.00003""","=""""","=""6.46e+09""",A,"=""(1107.81772)""","=""(1451.4444)""","=""1s.2s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",3,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.60811""","=""0.00003""","=""""","=""6.44e+09""",A,"=""(1107.81772)""","=""(1451.4438)""","=""1s.2s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",3,1,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.64209""","=""0.00003""","=""""","=""8.84e+09""",A,"=""(1107.81772)""","=""(1448.2380)""","=""1s.2s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""2""",3,5,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.64213""","=""0.00003""","=""""","=""8.85e+09""",A,"=""(1107.81772)""","=""(1448.2347)""","=""1s.2s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""1""",3,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.64214""","=""0.00003""","=""""","=""8.84e+09""",A,"=""(1107.81772)""","=""(1448.2339)""","=""1s.2s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""0""",3,1,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.69076""","=""0.00003""","=""""","=""1.25e+10""",A,"=""(1107.81772)""","=""(1443.7490)""","=""1s.2s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""2""",3,5,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.69081""","=""0.00003""","=""""","=""1.25e+10""",A,"=""(1107.81772)""","=""(1443.7444)""","=""1s.2s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""1""",3,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.69082""","=""0.00003""","=""""","=""1.25e+10""",A,"=""(1107.81772)""","=""(1443.7432)""","=""1s.2s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""0""",3,1,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.72591""","=""0.00003""","=""""","=""2.19e+08""",A,"=""(1118.606328)""","=""(1451.3688)""","=""1s.2p""","=""3P*""","=""0""","=""1s.10s""","=""3S""","=""1""",1,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.72663""","=""0.00003""","=""""","=""6.58e+08""",A,"=""(1118.671115)""","=""(1451.3688)""","=""1s.2p""","=""3P*""","=""1""","=""1s.10s""","=""3S""","=""1""",3,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.72998""","=""0.00003""","=""""","=""1.09e+09""",A,"=""(1118.969591)""","=""(1451.3688)""","=""1s.2p""","=""3P*""","=""2""","=""1s.10s""","=""3S""","=""1""",5,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.73225""","=""0.00003""","=""""","=""6.16e+09""",A,"=""(1119.30514)""","=""(1451.5018)""","=""1s.2s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c64""","=""""",
"=""""","=""""","=""3.76252""","=""0.00003""","=""""","=""3.03e+08""",A,"=""(1118.606328)""","=""(1448.1307)""","=""1s.2p""","=""3P*""","=""0""","=""1s.9s""","=""3S""","=""1""",1,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.76326""","=""0.00003""","=""""","=""9.04e+08""",A,"=""(1118.671115)""","=""(1448.1307)""","=""1s.2p""","=""3P*""","=""1""","=""1s.9s""","=""3S""","=""1""",3,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.76419""","=""0.00003""","=""""","=""1.88e+10""",A,"=""(1107.81772)""","=""(1437.1961)""","=""1s.2s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""2""",3,5,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.76427""","=""0.00003""","=""""","=""1.88e+10""",A,"=""(1107.81772)""","=""(1437.1892)""","=""1s.2s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""1""",3,3,,"=""T5231c64,LS""","=""""",
"=""""","=""""","=""3.76429""","=""0.00003""","=""""","=""1.88e+10""",A,"=""(1107.81772)""","=""(1437.1875)""","=""1s.2s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""0""",3,1,,"=""T5231c64,LS""","=""""",
