conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,1021.498171,1021.498171,1.21375,6272500000000.0,0.13853,0.27707,0.0036767
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,1021.953528,1021.953528,1.21321,6260800000000.0,0.27631,0.55261,0.0073332
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,1210.82715,1210.82715,1.02396,1672200000000.0,0.026285,0.052571,0.00069762
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,1210.96208,1210.96208,1.02385,1672600000000.0,0.052572,0.10514,0.0013953
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,1277.073766,1277.073766,0.97085,681270000000.0,0.0096267,0.019253,0.00025549
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,1277.130684,1277.130684,0.9708,681980000000.0,0.019272,0.038544,0.00051147
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,1307.72858,1307.72858,0.94809,343310000000.0,0.0046264,0.0092528,0.00012278
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,1307.757718,1307.757718,0.94807,343810000000.0,0.0092659,0.018532,0.00024592
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,1324.377278,1324.377278,0.93617,196980000000.0,0.0025882,0.0051763,6.869e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,1324.394139,1324.394139,0.93616,197310000000.0,0.0051849,0.01037,0.00013761
2p,2P*,0.5,2.0,1021.498171,3s,2S,0.5,2.0,1210.833141,189.33497,6.5484,21140000000.0,0.013591,0.027181,0.00036069
2p,2P*,0.5,2.0,1021.498171,3d,2D,1.5,4.0,1210.961852,189.463681,6.54396,540510000000.0,0.69402,1.388,0.018419
2p,2P*,0.5,2.0,1021.498171,4s,2S,0.5,2.0,1277.076303,255.578132,4.85113,8630800000.0,0.0030451,0.0060901,8.0816e-05
2p,2P*,0.5,2.0,1021.498171,4d,2D,1.5,4.0,1277.130586,255.632415,4.8501,172670000000.0,0.12179,0.24358,0.0032323
2p,2P*,0.5,2.0,1021.498171,5s,2S,0.5,2.0,1307.729881,286.23171,4.3316,4313200000.0,0.0012133,0.0024265,3.22e-05
2p,2P*,0.5,2.0,1021.498171,5d,2D,1.5,4.0,1307.757667,286.259496,4.33118,78940000000.0,0.044402,0.088803,0.0011784
