Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s""","=""2S""","=""1/2""",2,"=""""","=""0.000000""","=""""","=""0.000004""","="" 100                    ""","=""L3620c107"""
"=""2p""","=""2P*""","=""1/2""",2,"=""(""","=""1021.498171""","="")""","=""0.000003""","="" 100                    ""","=""L19200"""
"=""2p""","=""2P*""","=""3/2""",4,"=""(""","=""1021.9535284""","="")""","=""0.000003""","="" 100                    ""","=""L19200"""
"=""2s""","=""2S""","=""1/2""",2,"=""(""","=""1021.518270""","="")""","=""0.000004""","="" 100                    ""","=""L19200"""
"=""3p""","=""2P*""","=""1/2""",2,"=""(""","=""1210.827150""","="")""","=""0.000004""","="" 100                    ""","=""L3620c107"""
"=""3p""","=""2P*""","=""3/2""",4,"=""(""","=""1210.9620799""","="")""","=""0.0000025""","="" 100                    ""","=""L3620c107"""
"=""3s""","=""2S""","=""1/2""",2,"=""(""","=""1210.833141""","="")""","=""0.000005""","="" 100                    ""","=""L3620c107"""
"=""3d""","=""2D""","=""3/2""",4,"=""(""","=""1210.96185162""","="")""","=""0.00000010""","="" 100                    ""","=""L3620c107"""
"=""3d""","=""2D""","=""5/2""",6,"=""(""","=""1211.00671896""","="")""","=""0.00000010""","="" 100                    ""","=""L3620c107"""
"=""4p""","=""2P*""","=""1/2""",2,"=""(""","=""1277.0737663""","="")""","=""0.0000012""","="" 100                    ""","=""L3620c107"""
"=""4p""","=""2P*""","=""3/2""",4,"=""(""","=""1277.1306837""","="")""","=""0.0000009""","="" 100                    ""","=""L3620c107"""
"=""4s""","=""2S""","=""1/2""",2,"=""(""","=""1277.0763026""","="")""","=""0.0000025""","="" 100                    ""","=""L3620c107"""
"=""4d""","=""2D""","=""3/2""",4,"=""(""","=""1277.1305859""","="")""","=""0.0000007""","="" 100                    ""","=""L3620c107"""
"=""4d""","=""2D""","=""5/2""",6,"=""(""","=""1277.1495164""","="")""","=""0.0000007""","="" 100                    ""","=""L3620c107"""
"=""4f""","=""2F*""","=""5/2""",6,"=""(""","=""1277.14948224""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""4f""","=""2F*""","=""7/2""",8,"=""(""","=""1277.15894174""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""5p""","=""2P*""","=""1/2""",2,"=""(""","=""1307.7285795""","="")""","=""0.0000009""","="" 100                    ""","=""L3620c107"""
"=""5p""","=""2P*""","=""3/2""",4,"=""(""","=""1307.7577176""","="")""","=""0.0000005""","="" 100                    ""","=""L3620c107"""
"=""5s""","=""2S""","=""1/2""",2,"=""(""","=""1307.7298805""","="")""","=""0.0000011""","="" 100                    ""","=""L3620c107"""
"=""5d""","=""2D""","=""3/2""",4,"=""(""","=""1307.7576672""","="")""","=""0.0000005""","="" 100                    ""","=""L3620c107"""
"=""5d""","=""2D""","=""5/2""",6,"=""(""","=""1307.7673598""","="")""","=""0.0000005""","="" 100                    ""","=""L3620c107"""
"=""5f""","=""2F*""","=""5/2""",6,"=""(""","=""1307.76734217""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
