Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5s""","=""2S""","=""1/2""",2,"=""""","=""0.0000""","=""""","=""0""","=""L5438"""
"=""5p""","=""2P*""","=""1/2""",2,"=""""","=""14.4401""","=""""","=""""","=""L5438"""
"=""5p""","=""2P*""","=""3/2""",4,"=""""","=""16.7443""","=""""","=""""","=""L5438"""
"=""4f""","=""2F*""","=""5/2""",6,"=""""","=""32.8758""","=""""","=""""","=""L11374"""
"=""4f""","=""2F*""","=""7/2""",8,"=""""","=""32.9440""","=""""","=""""","=""L11374"""
"=""5d""","=""2D""","=""3/2""",4,"=""""","=""38.4212""","=""""","=""""","=""L5438"""
"=""5d""","=""2D""","=""5/2""",6,"=""""","=""38.7842""","=""""","=""""","=""L5438"""
"=""6s""","=""2S""","=""1/2""",2,"=""""","=""49.0354""","=""""","=""""","=""L5438"""
"=""6p""","=""2P*""","=""1/2""",2,"=""""","=""54.9719""","=""""","=""""","=""L5438"""
"=""6p""","=""2P*""","=""3/2""",4,"=""""","=""55.8887""","=""""","=""""","=""L5438"""
"=""5f""","=""2F*""","=""5/2""",6,"=""""","=""61.6919""","=""""","=""""","=""L5438"""
"=""5f""","=""2F*""","=""7/2""",8,"=""""","=""61.7464""","=""""","=""""","=""L11586"""
"=""6d""","=""2D""","=""3/2""",4,"=""""","=""65.3924""","=""""","=""""","=""L11374"""
"=""6d""","=""2D""","=""5/2""",6,"=""""","=""65.5621""","=""""","=""""","=""L11374"""
"=""4d9.(2D<5/2>).5s.5p.(3P*<1>)""","=""(5/2,3P*<1>)*""","=""3/2""",4,"=""""","=""67.1436""","=""""","=""""","=""L6205"""
"=""4d9.(2D<3/2>).5s.5p.(3P*<0>)""","=""(3/2,3P*<0>)*""","=""3/2""",4,"=""""","=""68.2470""","=""""","=""""","=""L6205"""
"=""4d9.(2D<5/2>).5s.5p.(3P*<2>)""","=""(5/2,3P*<2>)*""","=""1/2""",2,"=""""","=""68.8259""","=""""","=""""","=""L6205"""
"=""4d9.(2D<3/2>).5s.5p.(3P*<0>)""","=""(5/2,3P*<2>)*""","=""3/2""",4,"=""""","=""69.0120""","=""""","=""""","=""L6205"""
"=""4d9.(2D<3/2>).5s.5p.(3P*<1>)""","=""(3/2,3P*<1>)*""","=""3/2""",4,"=""""","=""69.7689""","=""""","=""""","=""L6205"""
"=""4d9.(2D<3/2>).5s.5p.(3P*<1>)""","=""(3/2,3P*<1>)*""","=""1/2""",2,"=""""","=""69.9456""","=""""","=""""","=""L6205"""
"=""7s""","=""2S""","=""1/2""",2,"=""""","=""70.0878""","=""""","=""""","=""L5438"""
"=""4d9.(2D<3/2>).5s.5p.(3P*<2>)""","=""(3/2,3P*<2>)*""","=""1/2""",2,"=""""","=""70.4968""","=""""","=""""","=""L6205"""
"=""4d9.(2D<3/2>).5s.5p.(3P*<2>)""","=""(3/2,3P*<2>)*""","=""3/2""",4,"=""""","=""71.1952""","=""""","=""""","=""L6205"""
"=""5g""","=""2G""","=""7/2""",8,"=""""","=""70.7042""","=""""","=""""","=""L11586"""
"=""5g""","=""2G""","=""9/2""",10,"=""""","=""70.7042""","=""""","=""""","=""L11586"""
"=""4d9.(2D<5/2>).5s.5p.(1P*<1>)""","=""(5/2,1P*<1>)*""","=""3/2""",4,"=""""","=""72.5665""","=""""","=""""","=""L6205"""
"=""7p""","=""2P*""","=""1/2""",2,"=""""","=""73.1292""","=""""","=""""","=""L11374"""
"=""7p""","=""2P*""","=""3/2""",4,"=""""","=""73.6195""","=""""","=""""","=""L11374"""
"=""4d9.(2D<3/2>).5s.5p.(1P*<1>)""","=""(3/2,1P*<1>)*""","=""1/2""",2,"=""""","=""74.3872""","=""""","=""""","=""L6205"""
"=""6f""","=""2F*""","=""5/2""",6,"=""""","=""76.4199""","=""""","=""""","=""L11586"""
"=""6f""","=""2F*""","=""7/2""",8,"=""""","=""76.4620""","=""""","=""""","=""L11586"""
"=""7d""","=""2D""","=""3/2""",4,"=""""","=""78.6798""","=""""","=""""","=""L11586"""
"=""7d""","=""2D""","=""5/2""",6,"=""""","=""78.7740""","=""""","=""""","=""L11586"""
"=""8s""","=""2S""","=""1/2""",2,"=""""","=""81.2106""","=""""","=""""","=""L11586"""
"=""6g""","=""2G""","=""7/2""",8,"=""""","=""81.4441""","=""""","=""""","=""L11586"""
"=""6g""","=""2G""","=""9/2""",10,"=""""","=""81.4441""","=""""","=""""","=""L11586"""
"=""6h""","=""2H*""","=""9/2""",10,"=""""","=""81.7339""","=""""","=""""","=""L11586"""
"=""6h""","=""2H*""","=""11/2""",12,"=""""","=""81.7339""","=""""","=""""","=""L11586"""
"=""8p""","=""2P*""","=""1/2""",2,"=""""","=""83.0630""","=""""","=""""","=""L11586"""
"=""8p""","=""2P*""","=""3/2""",4,"=""""","=""83.3406""","=""""","=""""","=""L11586"""
"=""7f""","=""2F*""","=""5/2""",6,"=""""","=""84.8839""","=""""","=""""","=""L11586"""
"=""7f""","=""2F*""","=""7/2""",8,"=""""","=""84.9066""","=""""","=""""","=""L11586"""
"=""8d""","=""2D""","=""3/2""",4,"=""""","=""86.3307""","=""""","=""""","=""L11586"""
"=""8d""","=""2D""","=""5/2""",6,"=""""","=""86.3771""","=""""","=""""","=""L11586"""
"=""9s""","=""2S""","=""1/2""",2,"=""""","=""87.866""","=""""","=""""","=""L11586"""
"=""7g""","=""2G""","=""7/2""",8,"=""""","=""87.949""","=""""","=""""","=""L11586"""
"=""7g""","=""2G""","=""9/2""",10,"=""""","=""87.949""","=""""","=""""","=""L11586"""
"=""7h""","=""2H*""","=""9/2""",10,"=""""","=""88.1695""","=""""","=""""","=""L11586"""
"=""7h""","=""2H*""","=""11/2""",12,"=""""","=""88.1695""","=""""","=""""","=""L11586"""
"=""7i""","=""2I""","=""13/2""",14,"=""""","=""88.1947""","=""""","=""""","=""L11586"""
"=""7i""","=""2I""","=""11/2""",12,"=""""","=""88.1947""","=""""","=""""","=""L11586"""
