obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""8.189""","=""8.1890""","=""0.0004""","=""5""","=""2.8405e+09""",AAA,"=""0.000000""","=""[151.403]""","=""1s2""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L1653""",
"=""8.238""","=""8.2376""","=""0.0004""","=""10""","=""4.5108e+09""",AAA,"=""0.000000""","=""[150.510]""","=""1s2""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L1653""",
"=""8.320""","=""8.319915""","=""0.000006""","=""20""","=""7.7965e+09""",AAA,"=""0.000000""","=""[149.02098]""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L1653""",
"=""""","=""8.321238""","=""0.000021""","=""""","=""2.9779e+05""",AAA,"=""0.000000""","=""[148.9973]""","=""1s2""","=""1S""","=""0""","=""1s.5d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""8.325926""","=""0.000003""","=""""","=""4.82e+01""",A,"=""0.000000""","=""[148.91340]""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""3P*""","=""2""",1,5,M2,"=""T5612""","=""""",
"=""8.476""","=""8.475333""","=""0.000022""","=""30""","=""1.5237e+10""",AAA,"=""0.000000""","=""[146.2883]""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L1653""",
"=""""","=""8.478087""","=""0.000004""","=""""","=""5.2198e+05""",AAA,"=""0.000000""","=""[146.24078]""","=""1s2""","=""1S""","=""0""","=""1s.4d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""8.487603""","=""0.000004""","=""""","=""9.27e+01""",A,"=""0.000000""","=""[146.07681]""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""3P*""","=""2""",1,5,M2,"=""T5612""","=""""",
"=""8.831""","=""8.830757""","=""0.000008""","=""50""","=""3.6166e+10""",AAA,"=""0.000000""","=""[140.40043]""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L1653""",
"=""""","=""8.838045""","=""0.000009""","=""""","=""9.2668e+05""",AAA,"=""0.000000""","=""[140.28465]""","=""1s2""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""8.862771""","=""0.000006""","=""""","=""2.15e+02""",A,"=""0.000000""","=""[139.89327]""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""3P*""","=""2""",1,5,M2,"=""T5612""","=""""",
"=""10.025""","=""10.025411""","=""0.000005""","=""100""","=""1.2203e+11""",AAA,"=""0.000000""","=""[123.66994]""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L1653""",
"=""""","=""10.168941""","=""0.000003""","=""""","=""6.17e+02""",A,"=""0.000000""","=""[121.92440]""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""T1494""","=""""",
"=""""","=""10.4545787""","=""0.0000022""","=""""","=""5.618e-01""",AA,"=""0.000000""","=""[118.593204]""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T1896""","=""""",
"=""""","=""40.89162""","=""0.00009""","=""""","=""4.1143e+08""",AAA,"=""[118.593204]""","=""[148.91340]""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""40.89162""","=""0.00009""","=""""","=""4.1143e+08""",AAA,"=""[118.593204]""","=""[148.91340]""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""40.89162""","=""0.00009""","=""""","=""4.1143e+08""",AAA,"=""[118.593204]""","=""[148.91340]""","=""1s.2s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""41.674""","=""0.010""","=""""","=""1.4046e+08""",AAA,"=""[121.65187]""","=""[151.403]""","=""1s.2s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""42.964""","=""0.011""","=""""","=""2.2171e+08""",AAA,"=""[121.65187]""","=""[150.510]""","=""1s.2s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""45.11206""","=""0.00011""","=""""","=""7.8092e+08""",AAA,"=""[118.593204]""","=""[146.07681]""","=""1s.2s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""45.11206""","=""0.00011""","=""""","=""7.8090e+08""",AAA,"=""[118.593204]""","=""[146.07681]""","=""1s.2s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""45.11206""","=""0.00011""","=""""","=""7.8092e+08""",AAA,"=""[118.593204]""","=""[146.07681]""","=""1s.2s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""45.30077""","=""0.00019""","=""""","=""3.7883e+08""",AAA,"=""[121.65187]""","=""[149.02098]""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""45.3400""","=""0.0006""","=""""","=""1.8354e+03""",AAA,"=""[121.65187]""","=""[148.9973]""","=""1s.2s""","=""1S""","=""0""","=""1s.5d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""45.79906""","=""0.00010""","=""""","=""6.6443e+08""",AAA,"=""[121.92256]""","=""[148.99391]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""45.79906""","=""0.00010""","=""""","=""3.6925e+08""",AAA,"=""[121.92256]""","=""[148.99391]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""45.80147""","=""0.00010""","=""""","=""4.9233e+08""",AAA,"=""[121.92399]""","=""[148.99391]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""45.80216""","=""0.00010""","=""""","=""8.8617e+08""",AAA,"=""[121.92440]""","=""[148.99391]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""45.80216""","=""0.00010""","=""""","=""2.2146e+08""",AAA,"=""[121.92440]""","=""[148.99391]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""45.80216""","=""0.00010""","=""""","=""2.4616e+07""",AAA,"=""[121.92440]""","=""[148.99391]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""46.194""","=""0.013""","=""""","=""2.194e+03""",AA,"=""[123.66994]""","=""[150.510]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""46.24183""","=""0.00014""","=""""","=""6.8881e+07""",AAA,"=""[121.92256]""","=""[148.73469]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""46.24500""","=""0.00014""","=""""","=""1.1481e+08""",AAA,"=""[121.92440]""","=""[148.73469]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""46.24429""","=""0.00014""","=""""","=""2.2961e+07""",AAA,"=""[121.92399]""","=""[148.73469]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""48.90693""","=""0.00023""","=""""","=""3.785e+03""",AA,"=""[123.66994]""","=""[149.02098]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""48.9527""","=""0.0007""","=""""","=""7.1365e+08""",AAA,"=""[123.66994]""","=""[148.9973]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""50.3256""","=""0.0008""","=""""","=""7.2084e+08""",AAA,"=""[121.65187]""","=""[146.2883]""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""50.42282""","=""0.00020""","=""""","=""6.899e+03""",AA,"=""[121.65187]""","=""[146.24078]""","=""1s.2s""","=""1S""","=""0""","=""1s.4d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""50.999""","=""50.99556""","=""0.00015""","=""3*""","=""1.4222e+09""",AAA,"=""[121.92256]""","=""[146.23531]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L2683""",
"=""50.999""","=""50.99556""","=""0.00015""","=""3*""","=""7.9039e+08""",AAA,"=""[121.92256]""","=""[146.23531]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L2683""",
"=""50.999""","=""50.99855""","=""0.00015""","=""3*""","=""1.0539e+09""",AAA,"=""[121.92399]""","=""[146.23531]""","=""1s.2p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L2683""",
"=""50.999""","=""50.99941""","=""0.00015""","=""3*""","=""1.8970e+09""",AAA,"=""[121.92440]""","=""[146.23531]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L2683""",
"=""50.999""","=""50.99941""","=""0.00015""","=""3*""","=""4.7401e+08""",AAA,"=""[121.92440]""","=""[146.23531]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L2683""",
"=""50.999""","=""50.99941""","=""0.00015""","=""3*""","=""5.2693e+07""",AAA,"=""[121.92440]""","=""[146.23531]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""L2683""",
"=""""","=""52.09978""","=""0.00023""","=""""","=""1.4194e+08""",AAA,"=""[121.92256]""","=""[145.72002]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""52.10290""","=""0.00023""","=""""","=""4.7314e+07""",AAA,"=""[121.92399]""","=""[145.72002]""","=""1s.2p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""52.10379""","=""0.00023""","=""""","=""2.3657e+08""",AAA,"=""[121.92440]""","=""[145.72002]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""54.8157""","=""0.0009""","=""""","=""7.3914e+03""",AAA,"=""[123.66994]""","=""[146.2883]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""54.9267""","=""0.0003""","=""""","=""4.514e+04""",AA,"=""[123.66994]""","=""[146.24260]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4f""","=""1F*""","=""3""",3,7,E2,"=""T3908""","=""""",
"=""54.931""","=""54.93114""","=""0.00024""","=""2""","=""1.5799e+09""",AAA,"=""[123.66994]""","=""[146.24078]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L2683""",
"=""""","=""55.4095""","=""0.0018""","=""""","=""3.4649e+08""",AAA,"=""[123.66994]""","=""[146.0459]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""58.208""","=""58.20837""","=""0.00025""","=""6*""","=""1.6565e+09""",AAA,"=""[118.593204]""","=""[139.89327]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""L2683""",
"=""58.208""","=""58.20837""","=""0.00025""","=""6*""","=""1.6565e+09""",AAA,"=""[118.593204]""","=""[139.89327]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""L2683""",
"=""58.208""","=""58.20837""","=""0.00025""","=""6*""","=""1.6565e+09""",AAA,"=""[118.593204]""","=""[139.89327]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""L2683""",
"=""66.132""","=""66.1300""","=""0.0005""","=""4""","=""1.5547e+09""",AAA,"=""[121.65187]""","=""[140.40043]""","=""1s.2s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""L2683""",
"=""""","=""66.5409""","=""0.0005""","=""""","=""4.7852e+04""",AAA,"=""[121.65187]""","=""[140.28465]""","=""1s.2s""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""67.5219""","=""0.0005""","=""""","=""3.1497e+06""",AAA,"=""[121.92256]""","=""[140.28465]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""67.5286""","=""0.0005""","=""""","=""1.2239e+06""",AAA,"=""[121.92440]""","=""[140.28465]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""1D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""67.559""","=""67.5574""","=""0.0005""","=""8*""","=""2.3344e+09""",AAA,"=""[121.92256]""","=""[140.27499]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""L2683""",
"=""67.559""","=""67.5574""","=""0.0005""","=""8*""","=""4.1989e+09""",AAA,"=""[121.92256]""","=""[140.27499]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""L2683""",
"=""67.559""","=""67.5626""","=""0.0005""","=""8*""","=""3.1132e+09""",AAA,"=""[121.92399]""","=""[140.27499]""","=""1s.2p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""L2683""",
"=""67.559""","=""67.5641""","=""0.0005""","=""8*""","=""1.5568e+08""",AAA,"=""[121.92440]""","=""[140.27499]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""L2683""",
"=""67.559""","=""67.5641""","=""0.0005""","=""8*""","=""1.3998e+09""",AAA,"=""[121.92440]""","=""[140.27499]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""L2683""",
"=""67.559""","=""67.5641""","=""0.0005""","=""8*""","=""5.6042e+09""",AAA,"=""[121.92440]""","=""[140.27499]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""L2683""",
"=""72.559""","=""72.5545""","=""0.0005""","=""4*""","=""3.7468e+08""",AAA,"=""[121.92256]""","=""[139.01100]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""L2683""",
"=""72.559""","=""72.5605""","=""0.0005""","=""4*""","=""1.2489e+08""",AAA,"=""[121.92399]""","=""[139.01100]""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""L2683""",
"=""72.559""","=""72.5623""","=""0.0005""","=""4*""","=""6.2446e+08""",AAA,"=""[121.92440]""","=""[139.01100]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""L2683""",
"=""""","=""74.1067""","=""0.0006""","=""""","=""1.7101e+04""",AAA,"=""[123.66994]""","=""[140.40043]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""74.623""","=""74.6231""","=""0.0007""","=""7""","=""5.0895e+09""",AAA,"=""[123.66994]""","=""[140.28465]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L2683""",
"=""""","=""74.6665""","=""0.0006""","=""""","=""4.0432e+06""",AAA,"=""[123.66994]""","=""[140.27499]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""76.775""","=""76.775""","=""0.003""","=""2""","=""8.7557e+08""",AAA,"=""[123.66994]""","=""[139.8190]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""L2683""",
"=""""","=""107.03""","=""0.07""","=""""","=""4.3319e+07""",AAA,"=""[139.8190]""","=""[151.403]""","=""1s.3s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""111.469""","=""111.4758""","=""0.0015""","=""1*""","=""9.8455e+07""",AAA,"=""[140.27499]""","=""[151.39707]""","=""1s.3d""","=""3D""","=""3""","=""1s.7f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""L1653""",
"=""111.469""","=""111.4758""","=""0.0015""","=""1*""","=""8.8725e+06""",AAA,"=""[140.27499]""","=""[151.39707]""","=""1s.3d""","=""3D""","=""3""","=""1s.7f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""L1653""",
"=""111.469""","=""111.4758""","=""0.0015""","=""1*""","=""7.3077e+07""",AAA,"=""[140.27499]""","=""[151.39707]""","=""1s.3d""","=""3D""","=""2""","=""1s.7f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""L1653""",
"=""111.469""","=""111.4758""","=""0.0015""","=""1*""","=""4.3757e+05""",AAA,"=""[140.27499]""","=""[151.39707]""","=""1s.3d""","=""3D""","=""3""","=""1s.7f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""L1653""",
"=""111.469""","=""111.4758""","=""0.0015""","=""1*""","=""1.5302e+07""",AAA,"=""[140.27499]""","=""[151.39707]""","=""1s.3d""","=""3D""","=""2""","=""1s.7f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""L1653""",
"=""111.469""","=""111.4758""","=""0.0015""","=""1*""","=""8.2702e+07""",AAA,"=""[140.27499]""","=""[151.39707]""","=""1s.3d""","=""3D""","=""1""","=""1s.7f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""L1653""",
"=""""","=""111.51""","=""0.07""","=""""","=""3.2466e+06""",AAA,"=""[140.28465]""","=""[151.403]""","=""1s.3d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""111.5726""","=""0.0016""","=""""","=""1.6402e+07""",AAA,"=""[140.28465]""","=""[151.39707]""","=""1s.3d""","=""1D""","=""2""","=""1s.7f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""111.5726""","=""0.0016""","=""""","=""1.3323e+04""",AAA,"=""[140.28465]""","=""[151.39707]""","=""1s.3d""","=""1D""","=""2""","=""1s.7f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""115.97""","=""0.08""","=""""","=""6.7643e+07""",AAA,"=""[139.8190]""","=""[150.510]""","=""1s.3s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""121.25""","=""0.09""","=""""","=""5.4791e+06""",AAA,"=""[140.28465]""","=""[150.510]""","=""1s.3d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""121.312""","=""121.3153""","=""0.0023""","=""2*""","=""7.7756e+05""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""3""","=""1s.6f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""L1653""",
"=""121.312""","=""121.3153""","=""0.0023""","=""2*""","=""2.7192e+07""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""2""","=""1s.6f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""L1653""",
"=""121.312""","=""121.3153""","=""0.0023""","=""2*""","=""1.4696e+08""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""1""","=""1s.6f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""L1653""",
"=""121.312""","=""121.3153""","=""0.0023""","=""2*""","=""1.7495e+08""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""3""","=""1s.6f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""L1653""",
"=""121.312""","=""121.3153""","=""0.0023""","=""2*""","=""1.5398e+07""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""3""","=""1s.6f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""L1653""",
"=""121.312""","=""121.3153""","=""0.0023""","=""2*""","=""1.2705e+08""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""2""","=""1s.6f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""L1653""",
"=""""","=""121.3153""","=""0.0023""","=""""","=""4.0414e+06""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""3""","=""1s.6f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""121.3153""","=""0.0023""","=""""","=""2.8476e+07""",AAA,"=""[140.27499]""","=""[150.49498]""","=""1s.3d""","=""3D""","=""2""","=""1s.6f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""121.4301""","=""0.0024""","=""""","=""3.2321e+07""",AAA,"=""[140.28465]""","=""[150.49498]""","=""1s.3d""","=""1D""","=""2""","=""1s.6f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""121.4301""","=""0.0024""","=""""","=""2.3669e+04""",AAA,"=""[140.28465]""","=""[150.49498]""","=""1s.3d""","=""1D""","=""2""","=""1s.6f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""121.432""","=""121.4301""","=""0.0024""","=""1""","=""1.4170e+08""",AAA,"=""[140.28465]""","=""[150.49498]""","=""1s.3d""","=""1D""","=""2""","=""1s.6f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""L1653""",
"=""""","=""122.64""","=""0.09""","=""""","=""6.159e+02""",AA,"=""[140.40043]""","=""[150.510]""","=""1s.3p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""125.2061""","=""0.0016""","=""""","=""1.1245e+08""",AAA,"=""[139.01100]""","=""[148.91340]""","=""1s.3s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""125.2061""","=""0.0016""","=""""","=""1.1245e+08""",AAA,"=""[139.01100]""","=""[148.91340]""","=""1s.3s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""125.2061""","=""0.0016""","=""""","=""1.1245e+08""",AAA,"=""[139.01100]""","=""[148.91340]""","=""1s.3s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
