obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""13.50""","=""13.50011662""","=""0.00000004""","=""""","=""5.0785e+10""",AA,"=""0.00000000""","=""(91.83935361)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L7397""",
"=""45.6""","=""45.55940106""","=""0.00000018""","=""""","=""3.4769e+08""",AA,"=""(91.83935361)""","=""(119.0530999581)""","=""2p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""45.6""","=""45.55961242""","=""0.00000018""","=""""","=""1.9866e+07""",AA,"=""(91.83935361)""","=""(119.0529737087)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""45.6""","=""45.55983495""","=""0.00000019""","=""""","=""2.3171e+08""",AA,"=""(91.83961301)""","=""(119.0531001894)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""45.6""","=""45.56006295""","=""0.00000019""","=""""","=""2.3175e+08""",AA,"=""(91.83961301)""","=""(119.0529640008)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""45.6""","=""45.56548198""","=""0.00000018""","=""""","=""4.1707e+08""",AA,"=""(91.8430307922)""","=""(119.0531453463)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3698""",
"=""45.6""","=""45.56555798""","=""0.00000018""","=""""","=""6.9501e+07""",AA,"=""(91.8430307922)""","=""(119.0530999581)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3698""",
"=""45.6""","=""45.56576940""","=""0.00000018""","=""""","=""3.9767e+07""",AA,"=""(91.8430307922)""","=""(119.0529737087)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21066077""","=""0.00000020""","=""""","=""6.3694e+08""",AA,"=""(91.83935361)""","=""(117.556528282)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21106978""","=""0.00000020""","=""""","=""3.4830e+07""",AA,"=""(91.83935361)""","=""(117.5563101069)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21114632""","=""0.00000021""","=""""","=""4.0112e+08""",AA,"=""(91.83961301)""","=""(117.5565286773)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21158751""","=""0.00000021""","=""""","=""4.0120e+08""",AA,"=""(91.83961301)""","=""(117.5562933413)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21740812""","=""0.00000021""","=""""","=""7.6405e+08""",AA,"=""(91.8430307922)""","=""(117.556606712)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21755519""","=""0.00000021""","=""""","=""1.2733e+08""",AA,"=""(91.8430307922)""","=""(117.556528282)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3698""",
"=""48.3""","=""48.21796431""","=""0.00000021""","=""""","=""6.9724e+07""",AA,"=""(91.8430307922)""","=""(117.5563101069)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3698""",
"=""54.00""","=""53.9951127""","=""0.0000003""","=""""","=""1.3937e+09""",AA,"=""(91.83935361)""","=""(114.801468562)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L7397""",
"=""54.00""","=""53.9957209""","=""0.0000003""","=""""","=""7.8369e+08""",AA,"=""(91.83961301)""","=""(114.8014693297)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L7397""",
"=""54.00""","=""53.9961148""","=""0.0000003""","=""""","=""6.9685e+07""",AA,"=""(91.83935361)""","=""(114.801042388)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L7397""",
"=""54.00""","=""53.9968018""","=""0.0000003""","=""""","=""7.8390e+08""",AA,"=""(91.83961301)""","=""(114.8010096841)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L7397""",
"=""54.00""","=""54.0034006""","=""0.0000003""","=""""","=""1.6719e+09""",AA,"=""(91.8430307922)""","=""(114.801621748)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L7397""",
"=""54.00""","=""54.0037609""","=""0.0000003""","=""""","=""2.7863e+08""",AA,"=""(91.8430307922)""","=""(114.801468562)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L7397""",
"=""54.00""","=""54.0047634""","=""0.0000003""","=""""","=""1.3950e+08""",AA,"=""(91.8430307922)""","=""(114.801042388)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.8897229""","=""0.0000005""","=""""","=""4.3683e+09""",AA,"=""(91.83935361)""","=""(108.84918621117)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.8908267""","=""0.0000005""","=""""","=""1.8194e+09""",AA,"=""(91.83961301)""","=""(108.8491880076)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.8940529""","=""0.0000005""","=""""","=""1.7066e+08""",AA,"=""(91.83935361)""","=""(108.848175799)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.8954960""","=""0.0000005""","=""""","=""1.8202e+09""",AA,"=""(91.83961301)""","=""(108.8480984654)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.9039270""","=""0.0000005""","=""""","=""5.2407e+09""",AA,"=""(91.8430307922)""","=""(108.84954931360)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.9054836""","=""0.0000005""","=""""","=""8.7344e+08""",AA,"=""(91.8430307922)""","=""(108.84918621117)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L7397""",
"=""72.91""","=""72.9098155""","=""0.0000005""","=""""","=""3.4165e+08""",AA,"=""(91.8430307922)""","=""(108.848175799)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L7397""",
"=""121.5""","=""121.49356227""","=""0.00000004""","=""""","=""1.2687e+08""",AA,"=""(108.8480984654)""","=""(119.0530999581)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.49448021""","=""0.00000012""","=""""","=""7.7414e+07""",AA,"=""(108.848175799)""","=""(119.0531001894)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.49506533""","=""0.00000003""","=""""","=""1.3707e+07""",AA,"=""(108.8480984654)""","=""(119.0529737087)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.49610162""","=""0.00000012""","=""""","=""7.7437e+07""",AA,"=""(108.848175799)""","=""(119.0529640008)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.505974104""","=""0.000000015""","=""""","=""1.6238e+08""",AA,"=""(108.84918621117)""","=""(119.0531452632)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.50599451""","=""0.00000003""","=""""","=""1.5223e+08""",AA,"=""(108.8491880076)""","=""(119.0531453463)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.506510833""","=""0.000000012""","=""""","=""6.3432e+05""",AA,"=""(108.84918621117)""","=""(119.0531001894)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.50653498""","=""0.00000003""","=""""","=""2.5370e+07""",AA,"=""(108.8491880076)""","=""(119.0530999581)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.508038354""","=""0.000000021""","=""""","=""2.7437e+07""",AA,"=""(108.8491880076)""","=""(119.0529737087)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.508132566""","=""0.000000013""","=""""","=""6.3516e+06""",AA,"=""(108.84918621117)""","=""(119.0529640008)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.510027729""","=""0.000000015""","=""""","=""1.7396e+08""",AA,"=""(108.84954931360)""","=""(119.0531679573)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.510297983""","=""0.000000015""","=""""","=""1.1597e+07""",AA,"=""(108.84954931360)""","=""(119.0531452632)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3698""",
"=""121.5""","=""121.510834750""","=""0.000000012""","=""""","=""5.7111e+06""",AA,"=""(108.84954931360)""","=""(119.0531001894)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.37262175""","=""0.00000007""","=""""","=""2.2913e+08""",AA,"=""(108.8480984654)""","=""(117.556528282)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.37387962""","=""0.00000016""","=""""","=""1.3274e+08""",AA,"=""(108.848175799)""","=""(117.5565286773)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.37618875""","=""0.00000006""","=""""","=""2.4452e+07""",AA,"=""(108.8480984654)""","=""(117.5563101069)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.37772726""","=""0.00000016""","=""""","=""1.3279e+08""",AA,"=""(108.848175799)""","=""(117.5562933413)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.38912711""","=""0.00000004""","=""""","=""3.4369e+08""",AA,"=""(108.84918621117)""","=""(117.5566065705)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.38915417""","=""0.00000006""","=""""","=""2.7493e+08""",AA,"=""(108.8491880076)""","=""(117.556606712)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.390400878""","=""0.000000006""","=""""","=""1.2123e+06""",AA,"=""(108.84918621117)""","=""(117.5565286773)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.39043672""","=""0.00000006""","=""""","=""4.5822e+07""",AA,"=""(108.8491880076)""","=""(117.556528282)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.39400461""","=""0.00000005""","=""""","=""4.8944e+07""",AA,"=""(108.8491880076)""","=""(117.5563101069)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.394249411""","=""0.000000010""","=""""","=""1.2140e+07""",AA,"=""(108.84918621117)""","=""(117.5562933413)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.39442375""","=""0.00000004""","=""""","=""3.6821e+08""",AA,"=""(108.84954931360)""","=""(117.5566457830)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.39506503""","=""0.00000004""","=""""","=""2.4545e+07""",AA,"=""(108.84954931360)""","=""(117.5566065705)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3698""",
"=""142.4""","=""142.396338907""","=""0.000000006""","=""""","=""1.0915e+07""",AA,"=""(108.84954931360)""","=""(117.5565286773)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3698""",
"=""""","=""208.25884570""","=""0.00000023""","=""""","=""4.7541e+08""",AA,"=""(108.8480984654)""","=""(114.801468562)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""208.2615241""","=""0.0000003""","=""""","=""2.4840e+08""",AA,"=""(108.848175799)""","=""(114.8014693297)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""208.27375506""","=""0.00000016""","=""""","=""4.9608e+07""",AA,"=""(108.8480984654)""","=""(114.801042388)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""208.2776050""","=""0.0000003""","=""""","=""2.4853e+08""",AA,"=""(108.848175799)""","=""(114.8010096841)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""208.29155296""","=""0.00000009""","=""""","=""1.0432e+09""",AA,"=""(108.84918621117)""","=""(114.8016214718)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""208.29160615""","=""0.00000022""","=""""","=""5.7049e+08""",AA,"=""(108.8491880076)""","=""(114.801621748)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""208.296876953""","=""0.000000022""","=""""","=""2.8175e+06""",AA,"=""(108.84918621117)""","=""(114.8014693297)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""208.29696668""","=""0.00000022""","=""""","=""9.5088e+07""",AA,"=""(108.8491880076)""","=""(114.801468562)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""208.30157932""","=""0.00000009""","=""""","=""1.1176e+09""",AA,"=""(108.84954931360)""","=""(114.8016980606)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""208.30425965""","=""0.00000009""","=""""","=""7.4511e+07""",AA,"=""(108.84954931360)""","=""(114.8016214718)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""208.309584298""","=""0.000000022""","=""""","=""2.5368e+07""",AA,"=""(108.84954931360)""","=""(114.8014693297)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""208.31188151""","=""0.00000014""","=""""","=""9.9306e+07""",AA,"=""(108.8491880076)""","=""(114.801042388)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""208.31296324""","=""0.00000004""","=""""","=""2.8214e+07""",AA,"=""(108.84918621117)""","=""(114.8010096841)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""291.58411615""","=""0.00000019""","=""""","=""5.8244e+07""",AA,"=""(114.8010096841)""","=""(119.0530999581)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""291.5863429""","=""0.0000003""","=""""","=""3.6115e+07""",AA,"=""(114.801042388)""","=""(119.0531001894)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""291.59277387""","=""0.00000011""","=""""","=""9.6819e+06""",AA,"=""(114.8010096841)""","=""(119.0529737087)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""291.5956824""","=""0.0000003""","=""""","=""3.6130e+07""",AA,"=""(114.801042388)""","=""(119.0529640008)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""291.6124794""","=""0.0000004""","=""""","=""9.7378e+07""",AA,"=""(114.801468562)""","=""(119.0531452632)""","=""4d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""291.61252633""","=""0.00000018""","=""""","=""6.9892e+07""",AA,"=""(114.8014693297)""","=""(119.0531453463)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""291.6155709""","=""0.0000004""","=""""","=""7.6342e+05""",AA,"=""(114.801468562)""","=""(119.0531001894)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""291.61563943""","=""0.00000018""","=""""","=""1.1650e+07""",AA,"=""(114.8014693297)""","=""(119.0530999581)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""291.62141384""","=""0.00000017""","=""""","=""1.0731e+08""",AA,"=""(114.8016214718)""","=""(119.0531679135)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""291.6214298""","=""0.0000004""","=""""","=""1.0433e+08""",AA,"=""(114.801621748)""","=""(119.0531679573)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""291.62296178""","=""0.00000024""","=""""","=""8.2804e+04""",AA,"=""(114.8016214718)""","=""(119.0531453463)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""291.6229864""","=""0.0000004""","=""""","=""6.9551e+06""",AA,"=""(114.801621748)""","=""(119.0531452632)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""291.62429902""","=""0.00000010""","=""""","=""1.9379e+07""",AA,"=""(114.8014693297)""","=""(119.0529737087)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""291.6249123""","=""0.0000004""","=""""","=""7.6431e+06""",AA,"=""(114.801468562)""","=""(119.0529640008)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""291.62573336""","=""0.00000017""","=""""","=""1.1128e+08""",AA,"=""(114.8016980606)""","=""(119.0531815290)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""291.62607510""","=""0.00000024""","=""""","=""1.7397e+06""",AA,"=""(114.8016214718)""","=""(119.0530999581)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""291.6260782""","=""0.0000004""","=""""","=""6.8732e+06""",AA,"=""(114.801621748)""","=""(119.0531001894)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""291.62666730""","=""0.00000017""","=""""","=""3.9741e+06""",AA,"=""(114.8016980606)""","=""(119.0531679135)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""291.62821529""","=""0.00000024""","=""""","=""1.6564e+06""",AA,"=""(114.8016980606)""","=""(119.0531453463)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""449.9486904""","=""0.0000006""","=""""","=""1.0035e+08""",AA,"=""(114.8010096841)""","=""(117.556528282)""","=""4p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""449.9539660""","=""0.0000006""","=""""","=""5.9737e+07""",AA,"=""(114.801042388)""","=""(117.5565286773)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""449.9843190""","=""0.0000004""","=""""","=""1.7435e+07""",AA,"=""(114.8010096841)""","=""(117.5563101069)""","=""4p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""449.9923982""","=""0.0000006""","=""""","=""5.9771e+07""",AA,"=""(114.801042388)""","=""(117.5562933413)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""450.0108454""","=""0.0000011""","=""""","=""1.9554e+08""",AA,"=""(114.801468562)""","=""(117.5566065705)""","=""4d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""450.0109477""","=""0.0000006""","=""""","=""1.2044e+08""",AA,"=""(114.8014693297)""","=""(117.556606712)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""450.0235685""","=""0.0000010""","=""""","=""1.5278e+06""",AA,"=""(114.801468562)""","=""(117.5565286773)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""450.0237584""","=""0.0000006""","=""""","=""2.0075e+07""",AA,"=""(114.8014693297)""","=""(117.556528282)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""450.0294289""","=""0.0000004""","=""""","=""3.3254e+08""",AA,"=""(114.8016214718)""","=""(117.5566457093)""","=""4f""","=""2F*""","=""5/2""","=""5g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
