conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
4p6.5s,2S,0.5,2.0,0.0,4p6.4d,2D,1.5,4.0,1.804702,1.804702,687.00664,2.299,3.2535e-08,6.507e-08,8.6348e-10
4p6.5s,2S,0.5,2.0,0.0,4p6.4d,2D,2.5,6.0,1.839459,1.839459,674.02523,2.559,5.2288e-08,1.0458e-07,1.3877e-09
4p6.5s,2S,0.5,2.0,0.0,4p6.5p,2P*,0.5,2.0,2.940309,2.940309,421.67067,127900000.0,0.34094,0.68188,0.0090485
4p6.5s,2S,0.5,2.0,0.0,4p6.5p,2P*,1.5,4.0,3.039677,3.039677,407.88607,141000000.0,0.70337,1.4067,0.018668
4p6.5s,2S,0.5,2.0,0.0,4p6.6p,2P*,0.5,2.0,6.91456,6.91456,179.30888,640000.0,0.00030849,0.00061698,8.1874e-06
4p6.5s,2S,0.5,2.0,0.0,4p6.6p,2P*,1.5,4.0,6.95029,6.95029,178.38709,29000.0,2.767e-05,5.5341e-05,7.3437e-07
4p6.4d,2D,1.5,4.0,1.804702,4p6.5p,2P*,0.5,2.0,2.940309,1.135607,1091.78771,7460000.0,0.066657,0.26663,0.0017691
4p6.4d,2D,1.5,4.0,1.804702,4p6.5p,2P*,1.5,4.0,3.039677,1.234976,1003.94047,1000000.0,0.01511,0.060442,0.00040103
4p6.4d,2D,1.5,4.0,1.804702,4p6.4f,2F*,2.5,6.0,7.561962,5.75726,215.35277,236000000.0,0.24613,0.98452,0.0065323
4p6.4d,2D,2.5,6.0,1.839459,4p6.5p,2P*,1.5,4.0,3.039677,1.200218,1033.01408,8700000.0,0.09279,0.55674,0.0024626
4p6.4d,2D,2.5,6.0,1.839459,4p6.4f,2F*,3.5,8.0,7.561801,5.722342,216.66689,253000000.0,0.23741,1.4245,0.0063009
4p6.4d,2D,2.5,6.0,1.839459,4p6.4f,2F*,2.5,6.0,7.561962,5.722503,216.66079,16800000.0,0.011823,0.070938,0.00031378
4p6.5p,2P*,0.5,2.0,2.940309,4p6.6s,2S,0.5,2.0,5.918575,2.978267,416.29651,65000000.0,0.16888,0.33776,0.0044821
4p6.5p,2P*,0.5,2.0,2.940309,4p6.7s,2S,0.5,2.0,8.054522,5.114213,242.43065,24000000.0,0.021147,0.042294,0.00056124
4p6.5p,2P*,0.5,2.0,2.940309,4p6.6d,2D,1.5,4.0,8.371769,5.43146,228.27048,83000000.0,0.12968,0.25936,0.0034417
4p6.5p,2P*,0.5,2.0,2.940309,4p6.8s,2S,0.5,2.0,9.080243,6.139934,201.93083,12000000.0,0.0073358,0.014672,0.00019469
4p6.5p,2P*,1.5,4.0,3.039677,4p6.6s,2S,0.5,2.0,5.918575,2.878898,430.66545,140000000.0,0.19464,0.77857,0.0051658
4p6.5p,2P*,1.5,4.0,3.039677,4p6.5d,2D,1.5,4.0,6.60666,3.566983,347.5884,51000000.0,0.092376,0.3695,0.0024517
4p6.5p,2P*,1.5,4.0,3.039677,4p6.5d,2D,2.5,6.0,6.617405,3.577728,346.54454,310000000.0,0.8372,3.3488,0.022219
4p6.5p,2P*,1.5,4.0,3.039677,4p6.7s,2S,0.5,2.0,8.054522,5.014845,247.23437,48000000.0,0.021993,0.087973,0.0005837
4p6.5p,2P*,1.5,4.0,3.039677,4p6.6d,2D,1.5,4.0,8.371769,5.332092,232.52451,15000000.0,0.012159,0.048635,0.00032269
4p6.5p,2P*,1.5,4.0,3.039677,4p6.6d,2D,2.5,6.0,8.376763,5.337086,232.30692,91000000.0,0.11044,0.44175,0.002931
4p6.5p,2P*,1.5,4.0,3.039677,4p6.8s,2S,0.5,2.0,9.080243,6.040566,205.25262,24000000.0,0.0075791,0.030316,0.00020115
4p6.6p,2P*,0.5,2.0,6.91456,4p6.8s,2S,0.5,2.0,9.080243,2.165683,572.49467,7100000.0,0.034887,0.069774,0.0009259
4p6.6p,2P*,0.5,2.0,6.91456,4p6.7d,2D,1.5,4.0,9.251862,2.337302,530.45862,19000000.0,0.1603,0.32061,0.0042545
4p6.6p,2P*,1.5,4.0,6.95029,4p6.6d,2D,1.5,4.0,8.371769,1.421479,872.21976,10000000.0,0.11405,0.45622,0.003027
4p6.6p,2P*,1.5,4.0,6.95029,4p6.6d,2D,2.5,6.0,8.376763,1.426473,869.16611,55000000.0,0.93437,3.7375,0.024798
4p6.6p,2P*,1.5,4.0,6.95029,4p6.8s,2S,0.5,2.0,9.080243,2.129953,582.09828,14000000.0,0.035559,0.14224,0.00094374
4p6.6p,2P*,1.5,4.0,6.95029,4p6.7d,2D,1.5,4.0,9.251862,2.301572,538.69355,3700000.0,0.016097,0.064388,0.00042721
4p6.6p,2P*,1.5,4.0,6.95029,4p6.7d,2D,2.5,6.0,9.254565,2.304275,538.06164,22000000.0,0.14323,0.57292,0.0038014
4p6.6p,2P*,1.5,4.0,6.95029,4p6.9s,2S,0.5,2.0,9.653112,2.702822,458.72129,7000000.0,0.011041,0.044166,0.00029304
4p6.6p,2P*,1.5,4.0,6.95029,4p6.8d,2D,1.5,4.0,9.756168,2.805878,441.87309,1800000.0,0.005269,0.021076,0.00013984
4p6.6p,2P*,1.5,4.0,6.95029,4p6.8d,2D,2.5,6.0,9.757854,2.807564,441.60774,11000000.0,0.048241,0.19296,0.0012803
