obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""178.397""","=""0.010""","=""178.3870""","=""0.0010""","=""""","=""2.9e+04""",D+,"=""0.000000""","=""6.95029""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.6p""","=""2P*""","=""3/2""",2,4,,"=""T4032""","=""L3450""",
"=""179.310""","=""0.010""","=""179.3088""","=""0.0010""","=""""","=""6.4e+05""",B,"=""0.000000""","=""6.91456""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.6p""","=""2P*""","=""1/2""",2,2,,"=""T4032""","=""L3450""",
"=""181.901""","=""0.010""","=""181.9055""","=""0.0003""","=""""","=""""",,"=""2.9403088""","=""9.756168""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.8d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""184.545""","=""0.010""","=""184.5504""","=""0.0003""","=""""","=""""",,"=""3.0396772""","=""9.757854""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.8d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""184.676""","=""0.010""","=""184.6981""","=""0.0003""","=""""","=""""",,"=""2.9403088""","=""9.653112""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.9s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3450""",
"=""187.490""","=""0.010""","=""187.4732""","=""0.0004""","=""""","=""""",,"=""3.0396772""","=""9.653112""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.9s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3450""",
"=""196.443""","=""0.010""","=""196.4401""","=""0.0004""","=""""","=""""",,"=""2.9403088""","=""9.251862""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.7d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""199.500""","=""0.010""","=""199.4955""","=""0.0004""","=""""","=""""",,"=""3.0396772""","=""9.254565""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.7d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""199.5799""","=""0.0003""","=""199.5823""","=""0.0004""","=""""","=""""",,"=""3.0396772""","=""9.251862""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.7d""","=""2D""","=""3/2""",4,4,,"=""""","=""L8121""",
"=""201.931""","=""0.010""","=""201.9308""","=""0.0004""","=""""","=""1.2e+07""",D,"=""2.9403088""","=""9.080243""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.8s""","=""2S""","=""1/2""",2,2,,"=""T4515""","=""L3450""",
"=""205.254""","=""0.010""","=""205.2526""","=""0.0004""","=""""","=""2.4e+07""",D,"=""3.0396772""","=""9.080243""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.8s""","=""2S""","=""1/2""",4,2,,"=""T4515""","=""L3450""",
"=""215.3517""","=""0.0004""","=""215.3528""","=""0.0005""","=""""","=""2.36e+08""",C,"=""1.8047016""","=""7.561962""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.4f""","=""2F*""","=""5/2""",4,6,,"=""T6998""","=""L13897""",
"=""216.6608""","=""0.0002""","=""216.6608""","=""0.0005""","=""""","=""1.68e+07""",C,"=""1.8394593""","=""7.561962""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.4f""","=""2F*""","=""5/2""",6,6,,"=""T6998""","=""L9487""",
"=""216.6669""","=""0.0002""","=""216.6669""","=""0.0005""","=""""","=""2.53e+08""",C,"=""1.8394593""","=""7.561801""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.4f""","=""2F*""","=""7/2""",6,8,,"=""T6998""","=""L9487""",
"=""228.2703""","=""0.0001""","=""228.27048""","=""0.00011""","=""""","=""8.3e+07""",D,"=""2.9403088""","=""8.3717689""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.6d""","=""2D""","=""3/2""",2,4,,"=""T4515""","=""L7362""",
"=""232.3068""","=""0.0001""","=""232.30692""","=""0.00012""","=""""","=""9.1e+07""",D,"=""3.0396772""","=""8.3767630""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.6d""","=""2D""","=""5/2""",4,6,,"=""T4515""","=""L7362""",
"=""232.523""","=""0.010""","=""232.52450""","=""0.00012""","=""""","=""1.5e+07""",D,"=""3.0396772""","=""8.3717689""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.6d""","=""2D""","=""3/2""",4,4,,"=""T4515""","=""L3450""",
"=""242.4305""","=""0.0001""","=""242.43065""","=""0.00013""","=""""","=""2.4e+07""",D,"=""2.9403088""","=""8.0545219""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.7s""","=""2S""","=""1/2""",2,2,,"=""T4515""","=""L7362""",
"=""242.591""","=""0.010""","=""242.5909""","=""0.0018""","=""""","=""""",,"=""1.8394593""","=""6.95029""","=""4p6.4d""","=""2D""","=""5/2""","=""4p6.6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L3450""",
"=""242.636""","=""0.010""","=""242.6372""","=""0.0018""","=""""","=""""",,"=""1.8047016""","=""6.91456""","=""4p6.4d""","=""2D""","=""3/2""","=""4p6.6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L3450""",
"=""247.2344""","=""0.0001""","=""247.23437""","=""0.00013""","=""20""","=""4.8e+07""",D,"=""3.0396772""","=""8.0545219""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.7s""","=""2S""","=""1/2""",4,2,,"=""T4515""","=""L7362""",
"=""307.590""","=""0.010""","=""307.5889""","=""0.0019""","=""*""","=""""",,"=""6.6174049""","=""10.648246""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.12f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""307.590""","=""0.010""","=""307.5889""","=""0.0019""","=""*""","=""""",,"=""6.6174049""","=""10.648246""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.12f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""312.421""","=""0.010""","=""312.4171""","=""0.0020""","=""""","=""""",,"=""6.6066604""","=""10.575207""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.11f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""313.266""","=""0.010""","=""313.2652""","=""0.0020""","=""*""","=""""",,"=""6.6174049""","=""10.575207""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.11f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""313.266""","=""0.010""","=""313.2652""","=""0.0020""","=""*""","=""""",,"=""6.6174049""","=""10.575207""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.11f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""320.161""","=""0.010""","=""320.1569""","=""0.0021""","=""""","=""""",,"=""6.6066604""","=""10.479268""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.10f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""321.049""","=""0.010""","=""321.0476""","=""0.0021""","=""*""","=""""",,"=""6.6174049""","=""10.479268""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.10f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""321.049""","=""0.010""","=""321.0476""","=""0.0021""","=""*""","=""""",,"=""6.6174049""","=""10.479268""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.10f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""328.895""","=""0.010""","=""328.894""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.68429""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.14d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""331.280""","=""0.010""","=""331.2751""","=""0.0022""","=""""","=""""",,"=""6.6066604""","=""10.349296""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.9f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""332.230""","=""0.010""","=""332.2289""","=""0.0022""","=""*""","=""""",,"=""6.6174049""","=""10.349296""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.9f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""332.230""","=""0.010""","=""332.2289""","=""0.0022""","=""*""","=""""",,"=""6.6174049""","=""10.349296""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.9f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""334.442""","=""0.010""","=""334.458""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.62158""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.13d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""337.732""","=""0.010""","=""337.713""","=""0.005""","=""*""","=""""",,"=""6.95029""","=""10.62158""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.13d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""337.732""","=""0.010""","=""337.713""","=""0.005""","=""*""","=""""",,"=""6.95029""","=""10.62158""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.13d""","=""2D""","=""3/2""",4,4,,"=""""","=""L3450""",
"=""338.1682""","=""0.0001""","=""338.16778""","=""0.00016""","=""50""","=""""",,"=""2.9403088""","=""6.6066604""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.5d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7362""",
"=""341.934""","=""0.010""","=""341.929""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.54058""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.12d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""344.242""","=""0.010""","=""344.241""","=""0.004""","=""""","=""""",,"=""6.91456""","=""10.516228""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.13s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3450""",
"=""345.329""","=""0.010""","=""345.332""","=""0.005""","=""*""","=""""",,"=""6.95029""","=""10.54058""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.12d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""345.329""","=""0.010""","=""345.332""","=""0.005""","=""*""","=""""",,"=""6.95029""","=""10.54058""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.12d""","=""2D""","=""3/2""",4,4,,"=""""","=""L3450""",
"=""346.5449""","=""0.0001""","=""346.54454""","=""0.00017""","=""50""","=""3.1e+08""",D,"=""3.0396772""","=""6.6174049""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.5d""","=""2D""","=""5/2""",4,6,,"=""T4515""","=""L7362""",
"=""347.5882""","=""0.0001""","=""347.58840""","=""0.00017""","=""10""","=""5.1e+07""",D,"=""3.0396772""","=""6.6066604""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.5d""","=""2D""","=""3/2""",4,4,,"=""T4515""","=""L7362""",
"=""348.197""","=""0.010""","=""348.1944""","=""0.0024""","=""""","=""""",,"=""6.6066604""","=""10.167436""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.8f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""349.262""","=""0.010""","=""349.2482""","=""0.0024""","=""*""","=""""",,"=""6.6174049""","=""10.167436""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.8f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""349.262""","=""0.010""","=""349.2482""","=""0.0024""","=""*""","=""""",,"=""6.6174049""","=""10.167436""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.8f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""352.452""","=""0.010""","=""352.456""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.43228""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.11d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""355.746""","=""0.010""","=""355.743""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.399782""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.12s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3450""",
"=""356.012""","=""0.010""","=""356.011""","=""0.005""","=""*""","=""""",,"=""6.95029""","=""10.43289""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.11d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""356.012""","=""0.010""","=""356.073""","=""0.005""","=""*""","=""""",,"=""6.95029""","=""10.43228""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.11d""","=""2D""","=""3/2""",4,4,,"=""""","=""L3450""",
"=""359.426""","=""0.010""","=""359.428""","=""0.005""","=""""","=""""",,"=""6.95029""","=""10.399782""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.12s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3450""",
"=""367.861""","=""0.010""","=""367.861""","=""0.006""","=""""","=""""",,"=""6.91456""","=""10.28497""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.10d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""371.836""","=""0.010""","=""371.836""","=""0.006""","=""""","=""""",,"=""6.95029""","=""10.28468""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.10d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""373.040""","=""0.010""","=""373.045""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.238132""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.11s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3450""",
"=""376.307""","=""0.010""","=""376.294""","=""0.003""","=""""","=""""",,"=""6.6066604""","=""9.901539""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.7f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""377.106""","=""0.010""","=""377.100""","=""0.005""","=""""","=""""",,"=""6.95029""","=""10.238132""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.11s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3450""",
"=""377.529""","=""0.010""","=""377.525""","=""0.003""","=""*""","=""""",,"=""6.6174049""","=""9.901539""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.7f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""377.529""","=""0.010""","=""377.525""","=""0.003""","=""*""","=""""",,"=""6.6174049""","=""9.901539""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.7f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""392.611""","=""0.010""","=""392.611""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.072501""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.9d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3450""",
"=""401.088""","=""0.010""","=""401.089""","=""0.005""","=""""","=""""",,"=""6.91456""","=""10.005748""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.10s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3450""",
"=""405.782""","=""0.010""","=""405.780""","=""0.005""","=""""","=""""",,"=""6.95029""","=""10.005748""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.10s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3450""",
"=""407.8865""","=""0.0001""","=""407.88607""","=""0.00017""","=""400r""","=""1.41e+08""",AA,"=""0.000000""","=""3.0396772""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.5p""","=""2P*""","=""3/2""",2,4,,"=""T6398,T1181""","=""L7362""",
"=""410.871""","=""0.010""","=""410.842""","=""0.004""","=""*""","=""""",,"=""7.561801""","=""10.579609""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.11g""","=""2G""","=""9/2""",8,10,,"=""""","=""L3450""",
"=""410.871""","=""0.010""","=""410.842""","=""0.004""","=""*""","=""""",,"=""7.561801""","=""10.579609""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.11g""","=""2G""","=""7/2""",8,8,,"=""""","=""L3450""",
"=""410.871""","=""0.010""","=""410.864""","=""0.004""","=""*""","=""""",,"=""7.561962""","=""10.579609""","=""4p6.4f""","=""2F*""","=""5/2""","=""4p6.11g""","=""2G""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""416.2969""","=""0.0001""","=""416.29651""","=""0.00024""","=""30""","=""6.5e+07""",D,"=""2.9403088""","=""5.9185754""","=""4p6.5p""","=""2P*""","=""1/2""","=""4p6.6s""","=""2S""","=""1/2""",2,2,,"=""T4515""","=""L7362""",
"=""421.6711""","=""0.0001""","=""421.67067""","=""0.00018""","=""300r""","=""1.279e+08""",AA,"=""0.000000""","=""2.9403088""","=""4p6.5s""","=""2S""","=""1/2""","=""4p6.5p""","=""2P*""","=""1/2""",2,2,,"=""T9615""","=""L7362""",
"=""424.173""","=""0.010""","=""424.143""","=""0.004""","=""*""","=""""",,"=""7.561801""","=""10.484972""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.10g""","=""2G""","=""9/2""",8,10,,"=""""","=""L3450""",
"=""424.173""","=""0.010""","=""424.143""","=""0.004""","=""*""","=""""",,"=""7.561801""","=""10.484972""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.10g""","=""2G""","=""7/2""",8,8,,"=""""","=""L3450""",
"=""424.173""","=""0.010""","=""424.166""","=""0.004""","=""*""","=""""",,"=""7.561962""","=""10.484972""","=""4p6.4f""","=""2F*""","=""5/2""","=""4p6.10g""","=""2G""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""429.803""","=""0.010""","=""429.7916""","=""0.0018""","=""""","=""""",,"=""6.6066604""","=""9.491412""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.6f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""430.6658""","=""0.0001""","=""430.6654""","=""0.0003""","=""40""","=""1.4e+08""",D,"=""3.0396772""","=""5.9185754""","=""4p6.5p""","=""2P*""","=""3/2""","=""4p6.6s""","=""2S""","=""1/2""",4,2,,"=""T4515""","=""L7362""",
"=""431.395""","=""0.010""","=""431.3984""","=""0.0019""","=""*""","=""""",,"=""6.6174049""","=""9.491412""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.6f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""431.395""","=""0.010""","=""431.3984""","=""0.0019""","=""*""","=""""",,"=""6.6174049""","=""9.491412""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.6f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""441.608""","=""0.010""","=""441.608""","=""0.006""","=""""","=""1.1e+07""",D,"=""6.95029""","=""9.757854""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.8d""","=""2D""","=""5/2""",4,6,,"=""T4515""","=""L3450""",
"=""441.874""","=""0.010""","=""441.874""","=""0.006""","=""""","=""1.8e+06""",D,"=""6.95029""","=""9.756168""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.8d""","=""2D""","=""3/2""",4,4,,"=""T4515""","=""L3450""",
"=""452.737""","=""0.010""","=""452.737""","=""0.007""","=""""","=""""",,"=""6.91456""","=""9.653112""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.9s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3450""",
"=""455.817""","=""0.010""","=""455.8128""","=""0.0021""","=""""","=""""",,"=""6.6174049""","=""9.337473""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.8p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L3450""",
"=""458.720""","=""0.010""","=""458.722""","=""0.007""","=""""","=""7.0e+06""",D,"=""6.95029""","=""9.653112""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.9s""","=""2S""","=""1/2""",4,2,,"=""T4515""","=""L3450""",
"=""473.963""","=""0.010""","=""473.926""","=""0.003""","=""*""","=""""",,"=""7.561801""","=""10.177912""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.8g""","=""2G""","=""9/2""",8,10,,"=""""","=""L3450""",
"=""473.963""","=""0.010""","=""473.926""","=""0.003""","=""*""","=""""",,"=""7.561801""","=""10.177912""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.8g""","=""2G""","=""7/2""",8,8,,"=""""","=""L3450""",
"=""473.963""","=""0.010""","=""473.955""","=""0.003""","=""*""","=""""",,"=""7.561962""","=""10.177912""","=""4p6.4f""","=""2F*""","=""5/2""","=""4p6.8g""","=""2G""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""526.519""","=""0.010""","=""526.475""","=""0.004""","=""*""","=""""",,"=""7.561801""","=""9.916789""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.7g""","=""2G""","=""9/2""",8,10,,"=""""","=""L3450""",
"=""526.519""","=""0.010""","=""526.475""","=""0.004""","=""*""","=""""",,"=""7.561801""","=""9.916789""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.7g""","=""2G""","=""7/2""",8,8,,"=""""","=""L3450""",
"=""526.519""","=""0.010""","=""526.511""","=""0.004""","=""*""","=""""",,"=""7.561962""","=""9.916789""","=""4p6.4f""","=""2F*""","=""5/2""","=""4p6.7g""","=""2G""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""530.461""","=""0.010""","=""530.459""","=""0.009""","=""""","=""1.9e+07""",D,"=""6.91456""","=""9.251862""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.7d""","=""2D""","=""3/2""",2,4,,"=""T4515""","=""L3450""",
"=""538.063""","=""0.010""","=""538.063""","=""0.009""","=""""","=""2.2e+07""",D,"=""6.95029""","=""9.254565""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.7d""","=""2D""","=""5/2""",4,6,,"=""T4515""","=""L3450""",
"=""538.695""","=""0.010""","=""538.694""","=""0.009""","=""""","=""3.7e+06""",D,"=""6.95029""","=""9.251862""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.7d""","=""2D""","=""3/2""",4,4,,"=""T4515""","=""L3450""",
"=""562.450""","=""0.010""","=""562.446""","=""0.003""","=""""","=""""",,"=""6.6066604""","=""8.811036""","=""4p6.5d""","=""2D""","=""3/2""","=""4p6.5f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3450""",
"=""565.211""","=""0.010""","=""565.201""","=""0.003""","=""*""","=""""",,"=""6.6174049""","=""8.811036""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.5f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""565.211""","=""0.010""","=""565.201""","=""0.003""","=""*""","=""""",,"=""6.6174049""","=""8.811036""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.5f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3450""",
"=""572.529""","=""0.010""","=""572.495""","=""0.010""","=""""","=""7.1e+06""",D,"=""6.91456""","=""9.080243""","=""4p6.6p""","=""2P*""","=""1/2""","=""4p6.8s""","=""2S""","=""1/2""",2,2,,"=""T4515""","=""L3450""",
"=""582.061""","=""0.010""","=""582.099""","=""0.011""","=""""","=""1.4e+07""",D,"=""6.95029""","=""9.080243""","=""4p6.6p""","=""2P*""","=""3/2""","=""4p6.8s""","=""2S""","=""1/2""",4,2,,"=""T4515""","=""L3450""",
"=""635.076""","=""0.010""","=""635.015""","=""0.006""","=""*""","=""""",,"=""7.561801""","=""9.514262""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.6g""","=""2G""","=""9/2""",8,10,,"=""""","=""L3450""",
"=""635.076""","=""0.010""","=""635.015""","=""0.006""","=""*""","=""""",,"=""7.561801""","=""9.514262""","=""4p6.4f""","=""2F*""","=""7/2""","=""4p6.6g""","=""2G""","=""7/2""",8,8,,"=""""","=""L3450""",
"=""635.076""","=""0.010""","=""635.067""","=""0.006""","=""*""","=""""",,"=""7.561962""","=""9.514262""","=""4p6.4f""","=""2F*""","=""5/2""","=""4p6.6g""","=""2G""","=""7/2""",6,8,,"=""""","=""L3450""",
"=""""","=""""","=""647.494""","=""0.008""","=""""","=""""",,"=""6.6174049""","=""8.532235""","=""4p6.5d""","=""2D""","=""5/2""","=""4p6.7p""","=""2P*""","=""3/2""",6,4,,"=""""","=""""",
