conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3s2.3p,2P*,0.5,2.0,0.0,3s2.3p,2P*,1.5,4.0,0.117962,0.117962,10510.5202,0.00774,2.5638e-08,5.1275e-08,6.8042e-10
3s2.3p,2P*,0.5,2.0,0.0,3s.3p2,4P,0.5,2.0,8.8257,8.8257,140.48087,57300.0,1.6953e-05,3.3906e-05,4.4993e-07
3s2.3p,2P*,0.5,2.0,0.0,3s.3p2,4P,1.5,4.0,8.86843,8.86843,139.804,1220.0,7.1497e-07,1.4299e-06,1.8975e-08
3s2.3p,2P*,0.5,2.0,0.0,3s.3p2,2D,1.5,4.0,11.6673,11.6673,106.2664,148000000.0,0.050112,0.10022,0.00133
3s2.3p,2P*,0.5,2.0,0.0,3s.3p2,2S,0.5,2.0,15.3132,15.3132,80.96557,1200000000.0,0.11793,0.23587,0.00313
3s2.3p,2P*,0.5,2.0,0.0,3s.3p2,2P,0.5,2.0,16.56672,16.56672,74.83932,5470000000.0,0.45931,0.91862,0.01219
3s2.3p,2P*,0.5,2.0,0.0,3s.3p2,2P,1.5,4.0,16.64431,16.64431,74.49044,1500000000.0,0.24956,0.49913,0.0066234
3s2.3p,2P*,0.5,2.0,0.0,3s2.3d,2D,1.5,4.0,18.86211,18.86211,65.73188,8690000000.0,1.1258,2.2516,0.029879
3s2.3p,2P*,0.5,2.0,0.0,3s2.4s,2S,0.5,2.0,22.49671,22.49671,55.11215,2020000000.0,0.091983,0.18397,0.0024412
3s2.3p,2P*,0.5,2.0,0.0,3p3,2D*,1.5,4.0,22.94392,22.94392,54.03793,22300.0,1.9525e-06,3.905e-06,5.1819e-08
3s2.3p,2P*,0.5,2.0,0.0,3p3,2D*,2.5,6.0,22.95543,22.95543,54.01084,7350.0,9.6434e-07,1.9287e-06,2.5594e-08
3s2.3p,2P*,0.5,2.0,0.0,3p3,4S*,1.5,4.0,24.35737,24.35737,50.90213,950.0,7.3805e-08,1.4761e-07,1.9588e-09
3s2.3p,2P*,0.5,2.0,0.0,3s.3p.(3P*).3d,4F*,1.5,4.0,25.22369,25.22369,49.15387,0.632,4.5785e-11,9.157e-11,1.2151e-12
3s2.3p,2P*,1.5,4.0,0.117962,3s.3p2,4P,0.5,2.0,8.8257,8.707738,142.38393,44500.0,6.7626e-06,2.705e-05,1.7948e-07
3s2.3p,2P*,1.5,4.0,0.117962,3s.3p2,4P,1.5,4.0,8.86843,8.750468,141.68865,16400.0,4.936e-06,1.9744e-05,1.31e-07
3s2.3p,2P*,1.5,4.0,0.117962,3s.3p2,4P,2.5,6.0,8.93609,8.818128,140.6015,45400.0,2.0183e-05,8.0732e-05,5.3566e-07
3s2.3p,2P*,1.5,4.0,0.117962,3s.3p2,2D,1.5,4.0,11.6673,11.549338,107.35178,22600000.0,0.0039047,0.015619,0.00010363
3s2.3p,2P*,1.5,4.0,0.117962,3s.3p2,2D,2.5,6.0,11.67315,11.555188,107.29743,162000000.0,0.041942,0.16777,0.0011131
3s2.3p,2P*,1.5,4.0,0.117962,3s.3p2,2S,0.5,2.0,15.3132,15.195238,81.59411,1700000000.0,0.084839,0.33936,0.0022516
