obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""20.53""","=""20.53""","=""0.03""","=""6*""","=""""",,"=""3.203841""","=""63.59?""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).5d""","=""1F*""","=""3""",5,7,,"=""""","=""L11606""",
"=""20.53""","=""20.53""","=""0.03""","=""6*""","=""""",,"=""0.1141337""","=""60.52""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""1""",1,3,,"=""""","=""L11606""",
"=""20.64""","=""20.642""","=""0.009""","=""3""","=""""",,"=""3.203841""","=""63.269""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).4d""","=""1F*""","=""3""",5,7,,"=""""","=""L11606""",
"=""20.68""","=""20.678""","=""0.009""","=""4""","=""""",,"=""0.0000000""","=""59.959""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""3""",5,7,,"=""""","=""L11606""",
"=""20.84""","=""20.840649""","=""0.000009""","=""2bl*""","=""""",,"=""0.0000000""","=""59.491524""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""2""",5,5,,"=""""","=""L11606""",
"=""20.84""","=""20.840823""","=""0.000009""","=""2bl*""","=""""",,"=""0.0000000""","=""59.491028""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""1""",5,3,,"=""""","=""L11606""",
"=""20.87""","=""20.868396""","=""0.000005""","=""14bl*""","=""""",,"=""0.0797065""","=""59.492129""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""0""",3,1,,"=""""","=""L11606""",
"=""20.87""","=""20.868609""","=""0.000009""","=""14bl*""","=""""",,"=""0.0797065""","=""59.491524""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""2""",3,5,,"=""""","=""L11606""",
"=""20.87""","=""20.868783""","=""0.000009""","=""14bl*""","=""""",,"=""0.0797065""","=""59.491028""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""1""",3,3,,"=""""","=""L11606""",
"=""20.89""","=""20.880883""","=""0.000009""","=""12*""","=""""",,"=""0.1141337""","=""59.491028""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""1""",1,3,,"=""""","=""L11606""",
"=""20.89""","=""20.888""","=""0.022""","=""12*""","=""""",,"=""6.91245""","=""66.27?""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).5d""","=""1P*""","=""1""",1,3,,"=""""","=""L11606""",
"=""21.15""","=""21.149787""","=""0.000009""","=""2""","=""""",,"=""3.203841""","=""61.825801""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).5s""","=""1D*""","=""2""",5,5,,"=""""","=""L11606""",
"=""21.22""","=""21.223267""","=""0.000018""","=""5bl""","=""""",,"=""0.0000000""","=""58.41900""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""3""",5,7,,"=""""","=""L11606""",
"=""21.25""","=""21.25226""","=""0.00003""","=""9bl""","=""""",,"=""0.0797065""","=""58.41900""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""2""",3,5,,"=""""","=""L11606""",
"=""21.55""","=""21.549""","=""0.019""","=""10bl""","=""""",,"=""3.203841""","=""60.74""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).4d""","=""1F*""","=""3""",5,7,,"=""""","=""L11606""",
"=""21.58""","=""21.582""","=""0.023""","=""5bl*""","=""""",,"=""3.203841""","=""60.65""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).4d""","=""1D*""","=""2""",5,5,,"=""""","=""L11606""",
"=""21.58""","=""21.58""","=""0.04""","=""5bl*""","=""""",,"=""3.203841""","=""60.65""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).4d""","=""1P*""","=""1""",5,3,,"=""""","=""L11606""",
"=""21.7337""","=""21.732575""","=""0.000004""","=""4*""","=""3.1e+09""",C,"=""0.0000000""","=""57.049934""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",5,7,,"=""c52""","=""L3347""",
"=""21.7337""","=""21.733144""","=""0.000004""","=""4*""","=""7.4e+08""",C,"=""0.0000000""","=""57.048440""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",5,5,,"=""c52""","=""L3347""",
"=""""","=""21.733701""","=""0.000004""","=""0m""","=""7.9e+07""",C,"=""0.0000000""","=""57.046978""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",5,3,,"=""c52""","=""L11606""",
"=""21.7640""","=""21.763552""","=""0.000004""","=""3*""","=""2.6e+09""",C,"=""0.0797065""","=""57.048440""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",3,5,,"=""c52""","=""L3347""",
"=""21.7640""","=""21.764110""","=""0.000004""","=""3*""","=""1.4e+09""",C,"=""0.0797065""","=""57.046978""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",3,3,,"=""c52""","=""L3347""",
"=""21.7777""","=""21.777271""","=""0.000004""","=""3bl""","=""2.0e+09""",C,"=""0.1141337""","=""57.046978""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",1,3,,"=""c52""","=""L3347""",
"=""21.8131""","=""21.812987""","=""0.000004""","=""5bl""","=""3.9e+09""",B,"=""0.0000000""","=""56.839623""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",5,5,,"=""c52""","=""L3347""",
"=""21.8184""","=""21.818079""","=""0.000005""","=""2bl""","=""2.2e+09""",B,"=""0.0000000""","=""56.826360""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",5,3,,"=""c52""","=""L3347""",
"=""21.8343""","=""21.834476""","=""0.000005""","=""3*""","=""""",,"=""0.0000000""","=""56.783684""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""3""",5,7,,"=""""","=""L3347""",
"=""21.8343""","=""21.835635""","=""0.000004""","=""3*""","=""""",,"=""0.0000000""","=""56.780670""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",5,5,,"=""""","=""L3347""",
"=""""","=""21.843619""","=""0.000004""","=""0m""","=""1.2e+09""",B,"=""0.0797065""","=""56.839623""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",3,5,,"=""c52""","=""L11606""",
"=""""","=""21.844440""","=""0.000010""","=""0m""","=""""",,"=""0.0000000""","=""56.757784""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",5,3,,"=""""","=""L11606""",
"=""21.8483""","=""21.848724""","=""0.000005""","=""4bl*""","=""1.6e+09""",B,"=""0.0797065""","=""56.826360""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",3,3,,"=""c52""","=""L3347""",
"=""21.8483""","=""21.849948""","=""0.000003""","=""4bl*""","=""3.1e+06""",C,"=""0.0000000""","=""56.743475""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3F*""","=""3""",5,7,,"=""c52""","=""L3347""",
"=""21.8483""","=""21.851097""","=""0.000006""","=""4bl*""","=""6.2e+09""",C,"=""0.0797065""","=""56.820198""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""0""",3,1,,"=""c52""","=""L3347""",
"=""21.8643""","=""21.861988""","=""0.000005""","=""5*""","=""2.0e+09""",C,"=""0.1141337""","=""56.826360""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",1,3,,"=""c52""","=""L3347""",
"=""21.8643""","=""21.864676""","=""0.000005""","=""5*""","=""""",,"=""0.0797065""","=""56.784960""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",3,3,,"=""""","=""L3347""",
"=""21.8643""","=""21.866330""","=""0.000004""","=""5*""","=""""",,"=""0.0797065""","=""56.780670""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",3,5,,"=""""","=""L3347""",
"=""21.8766""","=""21.875159""","=""0.000010""","=""1*""","=""""",,"=""0.0797065""","=""56.757784""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",3,3,,"=""""","=""L3347""",
"=""21.8766""","=""21.877958""","=""0.000005""","=""1*""","=""""",,"=""0.1141337""","=""56.784960""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",1,3,,"=""""","=""L3347""",
"=""""","=""21.888455""","=""0.000010""","=""0m""","=""""",,"=""0.1141337""","=""56.757784""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",1,3,,"=""""","=""L11606""",
"=""21.96""","=""21.956438""","=""0.000014""","=""3*""","=""""",,"=""3.203841""","=""59.672107""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).4s""","=""1P*""","=""1""",5,3,,"=""""","=""L11606""",
"=""21.96""","=""21.961""","=""0.019""","=""3*""","=""""",,"=""6.91245""","=""63.37?""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).4d""","=""1P*""","=""1""",1,3,,"=""""","=""L11606""",
"=""22.31""","=""22.308886""","=""0.000004""","=""8bl*""","=""""",,"=""0.0000000""","=""55.576150""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""",5,7,,"=""""","=""L11606""",
"=""22.31""","=""22.309783""","=""0.000005""","=""8bl*""","=""""",,"=""0.0000000""","=""55.573916""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",5,5,,"=""""","=""L11606""",
"=""22.31""","=""22.310320""","=""0.000006""","=""8bl*""","=""""",,"=""0.0000000""","=""55.572577""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",5,3,,"=""""","=""L11606""",
"=""22.34""","=""22.341826""","=""0.000006""","=""6bl*""","=""""",,"=""0.0797065""","=""55.573916""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",3,5,,"=""""","=""L11606""",
"=""22.34""","=""22.342365""","=""0.000006""","=""6bl*""","=""""",,"=""0.0797065""","=""55.572577""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",3,3,,"=""""","=""L11606""",
"=""22.36""","=""22.356235""","=""0.000006""","=""2""","=""""",,"=""0.1141337""","=""55.572577""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",1,3,,"=""""","=""L11606""",
"=""22.75""","=""22.724609""","=""0.000004""","=""12bl*""","=""8.2e+09""",C,"=""0.0000000""","=""54.559442""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",5,3,,"=""c52""","=""L11606""",
"=""22.75""","=""22.743049""","=""0.000004""","=""12bl*""","=""1.1e+10""",C,"=""0.0000000""","=""54.515205""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",5,3,,"=""c52""","=""L11606""",
"=""22.75""","=""22.749347""","=""0.000004""","=""12bl*""","=""1.5e+10""",C,"=""0.0000000""","=""54.500112""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",5,5,,"=""c52""","=""L11606""",
"=""22.75""","=""22.757856""","=""0.000004""","=""12bl*""","=""8.3e+09""",C,"=""0.0797065""","=""54.559442""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",3,3,,"=""c52""","=""L11606""",
"=""22.78""","=""22.772246""","=""0.000004""","=""8bl*""","=""3.4e+09""",C,"=""0.1141337""","=""54.559442""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",1,3,,"=""c52""","=""L11606""",
"=""22.78""","=""22.773600""","=""0.000005""","=""8bl*""","=""1.9e+10""",C,"=""0.0797065""","=""54.521778""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""0""",3,1,,"=""c52""","=""L11606""",
"=""22.78""","=""22.776350""","=""0.000004""","=""8bl*""","=""2.9e+09""",C,"=""0.0797065""","=""54.515205""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",3,3,,"=""c52""","=""L11606""",
"=""22.78""","=""22.782667""","=""0.000004""","=""8bl*""","=""4.7e+09""",C,"=""0.0797065""","=""54.500112""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",3,5,,"=""c52""","=""L11606""",
"=""22.78""","=""22.790764""","=""0.000004""","=""8bl*""","=""4.8e+09""",B,"=""0.1141337""","=""54.515205""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",1,3,,"=""c52""","=""L11606""",
"=""22.89""","=""22.878483""","=""0.000012""","=""6bl*""","=""""",,"=""3.203841""","=""57.396332""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",5,3,,"=""""","=""L11606""",
"=""22.89""","=""22.886068""","=""0.000003""","=""6bl*""","=""1.9e+08""",B,"=""0.0000000""","=""54.174530""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",5,3,,"=""c52""","=""L11606""",
"=""22.89""","=""22.888447""","=""0.000003""","=""6bl*""","=""1.8e+09""",B,"=""0.0000000""","=""54.168898""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""",5,5,,"=""c52""","=""L11606""",
"=""22.89""","=""22.892092""","=""0.000003""","=""6bl*""","=""7.8e+09""",B,"=""0.0000000""","=""54.160274""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""3""",5,7,,"=""c52""","=""L11606""",
"=""22.92""","=""22.919790""","=""0.000003""","=""4bl*""","=""3.0e+09""",B,"=""0.0797065""","=""54.174530""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",3,3,,"=""c52""","=""L11606""",
"=""22.92""","=""22.922176""","=""0.000003""","=""4bl*""","=""5.7e+09""",B,"=""0.0797065""","=""54.168898""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""",3,5,,"=""c52""","=""L11606""",
"=""22.92""","=""22.934386""","=""0.000003""","=""4bl*""","=""4.1e+09""",B,"=""0.1141337""","=""54.174530""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",1,3,,"=""c52""","=""L11606""",
"=""23.00""","=""22.996569""","=""0.000011""","=""2""","=""""",,"=""3.203841""","=""57.118057""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).4s""","=""1D*""","=""2""",5,5,,"=""""","=""L11606""",
"=""23.03""","=""23.026644""","=""0.000011""","=""6""","=""1.1e+10""",B,"=""3.203841""","=""57.047640""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""1F*""","=""3""",5,7,,"=""c52""","=""L11606""",
"=""23.13""","=""23.134505""","=""0.000011""","=""4""","=""4.6e+09""",C,"=""3.203841""","=""56.796602""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""1D*""","=""2""",5,5,,"=""c52""","=""L11606""",
"=""23.50""","=""23.49981""","=""0.00005""","=""1""","=""""",,"=""6.91245""","=""59.672107""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).4s""","=""1P*""","=""1""",1,3,,"=""""","=""L11606""",
"=""23.82""","=""23.8193152""","=""0.0000023""","=""3""","=""""",,"=""0.0000000""","=""52.051957""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",5,3,,"=""""","=""L11606""",
"=""23.86""","=""23.8558454""","=""0.0000024""","=""2bl*""","=""""",,"=""0.0797065""","=""52.051957""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",3,3,,"=""""","=""L11606""",
"=""23.86""","=""23.8716583""","=""0.0000024""","=""2bl*""","=""""",,"=""0.1141337""","=""52.051957""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",1,3,,"=""""","=""L11606""",
"=""24.09""","=""24.093683""","=""0.000012""","=""18""","=""2.0e+10""",C,"=""3.203841""","=""54.663056""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).3d""","=""1F*""","=""3""",5,7,,"=""c52""","=""L11606""",
"=""24.16""","=""24.159993""","=""0.000012""","=""14""","=""1.5e+10""",C,"=""3.203841""","=""54.521819""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).3d""","=""1D*""","=""2""",5,5,,"=""c52""","=""L11606""",
"=""24.20""","=""24.201152""","=""0.000012""","=""12""","=""1.3e+10""",C,"=""3.203841""","=""54.434542""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).3d""","=""1P*""","=""1""",5,3,,"=""c52""","=""L11606""",
"=""24.56""","=""24.55917""","=""0.00005""","=""7""","=""3.0e+10""",D,"=""6.91245""","=""57.396332""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",1,3,,"=""T8046""","=""L11606""",
"=""25.114""","=""25.1132916""","=""0.0000013""","=""20bl*""","=""1.1e+10""",C,"=""0.0000000""","=""49.3699513""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""",5,7,,"=""c52""","=""L3980""",
"=""25.114""","=""25.1140955""","=""0.0000019""","=""20bl*""","=""2.9e+09""",C,"=""0.0000000""","=""49.368371""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",5,5,,"=""c52""","=""L3980""",
"=""25.156""","=""25.1547084""","=""0.0000021""","=""20*""","=""8.5e+09""",C,"=""0.0797065""","=""49.368371""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",3,5,,"=""c52""","=""L3980""",
"=""25.156""","=""25.155001""","=""0.000003""","=""20*""","=""4.7e+09""",C,"=""0.0797065""","=""49.367798""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",3,3,,"=""c52""","=""L3980""",
"=""25.173""","=""25.172584""","=""0.000003""","=""20""","=""6.3e+09""",C,"=""0.1141337""","=""49.367798""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",1,3,,"=""c52""","=""L3980""",
"=""26.7026""","=""26.702550""","=""0.000004""","=""30bl""","=""2.8e+09""",C,"=""0.0000000""","=""46.431595""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,5,,"=""c52""","=""L7251""",
"=""""","=""26.703018""","=""0.000004""","=""0m""","=""1.5e+09""",C,"=""0.0000000""","=""46.430781""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",5,3,,"=""c52""","=""L3980""",
"=""26.7488""","=""26.748468""","=""0.000004""","=""30bl*""","=""1.1e+09""",C,"=""0.0797065""","=""46.431595""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",3,5,,"=""c52""","=""L7251""",
"=""26.7488""","=""26.748890""","=""0.000004""","=""30bl*""","=""3.8e+09""",C,"=""0.0797065""","=""46.430862""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",3,1,,"=""c52""","=""L7251""",
"=""26.7488""","=""26.748937""","=""0.000004""","=""30bl*""","=""9.3e+08""",C,"=""0.0797065""","=""46.430781""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,3,,"=""c52""","=""L7251""",
"=""26.7687""","=""26.768820""","=""0.000004""","=""20""","=""1.4e+09""",C,"=""0.1141337""","=""46.430781""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",1,3,,"=""c52""","=""L7251""",
"=""28.2495""","=""28.249734""","=""0.000017""","=""20""","=""3.3e+09""",C,"=""3.203841""","=""47.092466""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3s""","=""1P*""","=""1""",5,3,,"=""c52""","=""L7251""",
"=""""","=""28.313921""","=""0.000004""","=""0m""","=""1.2e+08""",C,"=""0.0000000""","=""43.789130""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",5,3,,"=""c52""","=""L7251""",
"=""28.31745""","=""28.315536""","=""0.000004""","=""30bl""","=""1.0e+09""",C,"=""0.0000000""","=""43.786633""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",5,5,,"=""c52""","=""L7251""",
"=""28.31745""","=""28.317894""","=""0.000004""","=""60""","=""3.7e+09""",C,"=""0.0000000""","=""43.782987""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""",5,7,,"=""c52""","=""L7251""",
"=""28.36651""","=""28.365553""","=""0.000004""","=""50bl*""","=""1.6e+09""",C,"=""0.0797065""","=""43.789130""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",3,3,,"=""c52""","=""L7251""",
"=""28.36651""","=""28.367174""","=""0.000004""","=""50bl*""","=""2.7e+09""",C,"=""0.0797065""","=""43.786633""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",3,5,,"=""c52""","=""L7251""",
"=""28.3871""","=""28.387913""","=""0.000004""","=""30""","=""2.0e+09""",C,"=""0.1141337""","=""43.789130""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",1,3,,"=""c52""","=""L7251""",
"=""30.11242""","=""30.112477""","=""0.000019""","=""90""","=""9.2e+09""",C,"=""3.203841""","=""44.377537""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",5,5,,"=""c52""","=""L7251""",
"=""30.85720""","=""30.85718""","=""0.00009""","=""30""","=""4.4e+09""",C,"=""6.91245""","=""47.092466""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).3s""","=""1P*""","=""1""",1,3,,"=""c52""","=""L7251""",
"=""31.30574""","=""31.30564""","=""0.00009""","=""90""","=""6.1e+09""",C,"=""0.0000000""","=""39.604429""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",5,3,,"=""c52""","=""L7251""",
"=""31.3692""","=""31.36877""","=""0.00009""","=""70""","=""3.6e+09""",C,"=""0.0797065""","=""39.604429""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",3,3,,"=""c52""","=""L7251""",
"=""31.3964""","=""31.39612""","=""0.00009""","=""30""","=""1.2e+09""",C,"=""0.1141337""","=""39.604429""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",1,3,,"=""c52""","=""L7251""",
