Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p4""","=""3P""","=""2""",5,"=""""","=""0.0000000""","=""""","=""0""","="" 100                                ""","=""L9091"""
"=""2s2.2p4""","=""3P""","=""1""",3,"=""""","=""0.0797065""","=""""","=""0.0000016""","="" 100                                ""","="""""
"=""2s2.2p4""","=""3P""","=""0""",1,"=""""","=""0.1141337""","=""""","=""0.0000016""","="" 100                                ""","="""""
"=""2s2.2p4""","=""1D""","=""2""",5,"=""""","=""3.203841""","=""""","=""0.000025""","="" 100                                ""","="""""
"=""2s2.2p4""","=""1S""","=""0""",1,"=""""","=""6.91245""","=""""","=""0.00011""","=""  98                                ""","="""""
"=""2s.2p5""","=""3P*""","=""2""",5,"=""""","=""25.32873""","=""""","=""0.00014""","=""  99                                ""","="""""
"=""2s.2p5""","=""3P*""","=""1""",3,"=""""","=""25.40097""","=""""","=""0.00014""","=""  99                                ""","="""""
"=""2s.2p5""","=""3P*""","=""0""",1,"=""""","=""25.44081""","=""""","=""0.00025""","=""  99                                ""","="""""
"=""2s.2p5""","=""1P*""","=""1""",3,"=""""","=""35.89077""","=""""","=""0.00012""","=""  98                                ""","="""""
"=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""",5,"=""""","=""38.420352""","=""+x""","=""0.00025""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",3,"=""""","=""39.604429""","=""""","=""0.00011""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""1""",3,"=""""","=""43.1955398""","=""+x""","=""0.0000005""","=""  99                                ""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""2""",5,"=""""","=""43.1993962""","=""+x""","=""0.0000005""","=""  99                                ""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""3""",7,"=""""","=""43.2059611""","=""+x""","=""0.0000005""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""",7,"=""""","=""43.782987""","=""""","=""0.000006""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",5,"=""""","=""43.786633""","=""""","=""0.000006""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",3,"=""""","=""43.789130""","=""""","=""0.000006""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""1""",3,"=""""","=""44.2315906""","=""""","=""0.0000005""","=""  95                                ""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""0""",1,"=""""","=""44.2328337""","=""""","=""0.0000005""","=""  95                                ""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""2""",5,"=""""","=""44.2329494""","=""""","=""0.0000005""","=""  95                                ""","="""""
"=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",5,"=""""","=""44.377537""","=""""","=""0.000007""","="" 100                                ""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,"=""""","=""46.430781""","=""""","=""0.000006""","=""  98                                ""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",1,"=""""","=""46.430862""","=""""","=""0.000006""","=""  98                                ""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,"=""""","=""46.431595""","=""""","=""0.000006""","=""  98                                ""","="""""
"=""2s2.2p3.(2P*).3s""","=""1P*""","=""1""",3,"=""""","=""47.092466""","=""""","=""0.000007""","=""  98                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""1P""","=""1""",3,"=""""","=""48.101172""","=""""","=""0.000007""","=""  86         :     7  (2P*).3p 1P   ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3D""","=""1""",3,"=""""","=""48.235376""","=""""","=""0.000006""","=""  91         :     6  (2D*).3p 1P   ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",5,"=""""","=""48.236740""","=""""","=""0.000006""","=""  97                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3D""","=""3""",7,"=""""","=""48.245340""","=""""","=""0.000006""","=""  97                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3F""","=""2""",5,"=""""","=""48.527445""","=""""","=""0.000006""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3F""","=""3""",7,"=""""","=""48.529360""","=""""","=""0.000006""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3F""","=""4""",9,"=""""","=""48.531910""","=""""","=""0.000006""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""1F""","=""3""",7,"=""""","=""48.701219""","=""""","=""0.000007""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""4""",9,"=""""","=""48.9342671""","=""+x""","=""0.0000012""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""3""",7,"=""""","=""48.9345893""","=""+x""","=""0.0000025""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""",5,"=""""","=""48.935034""","=""+x""","=""0.000004""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""1""",3,"=""""","=""48.935413""","=""+x""","=""0.000005""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""0""",1,"=""""","=""48.935621""","=""+x""","=""0.000010""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",3,"=""""","=""49.367798""","=""""","=""0.000005""","=""  99                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",5,"=""""","=""49.368371""","=""""","=""0.000004""","=""  99                                ""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""",7,"=""""","=""49.3699513""","=""""","=""0.0000025""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3P""","=""2""",5,"=""""","=""49.466305""","=""""","=""0.000006""","=""  92                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3P""","=""1""",3,"=""""","=""49.478211""","=""""","=""0.000006""","=""  93                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3P""","=""0""",1,"=""""","=""49.483502""","=""""","=""0.000006""","=""  93                                ""","="""""
"=""2s2.2p3.(2D*).3p""","=""1D""","=""2""",5,"=""""","=""50.378798""","=""""","=""0.000006""","=""  90         :     8  (2P*).3p 1D   ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3S""","=""1""",3,"=""""","=""50.817831""","=""""","=""0.000007""","=""  98                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""3""",7,"=""""","=""51.124642""","=""""","=""0.000007""","=""  97                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""2""",5,"=""""","=""51.128047""","=""""","=""0.000006""","=""  96                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""1""",3,"=""""","=""51.128167""","=""""","=""0.000006""","=""  96                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""1P""","=""1""",3,"=""""","=""51.357875""","=""""","=""0.000007""","=""  90         :     8  (2D*).3p 1P   ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3P""","=""0""",1,"=""""","=""51.667122""","=""""","=""0.000006""","=""  95                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3P""","=""1""",3,"=""""","=""51.670794""","=""""","=""0.000006""","=""  94                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""3P""","=""2""",5,"=""""","=""51.676377""","=""""","=""0.000007""","=""  94                                ""","="""""
"=""2s2.2p3.(4S*).4s""","=""5S*""","=""2""",5,"=""""","=""51.690840""","=""+x""","=""0.000009""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",3,"=""""","=""52.051957""","=""""","=""0.000005""","="" 100                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""1D""","=""2""",5,"=""""","=""52.103683""","=""""","=""0.000007""","=""  90         :     7  (2D*).3p 1D   ""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""1""",3,"=""""","=""53.321635""","=""+x""","=""0.000007""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""2""",5,"=""""","=""53.322953""","=""+x""","=""0.000005""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""3""",7,"=""""","=""53.325072""","=""+x""","=""0.000005""","="" 100                                ""","="""""
"=""2s2.2p3.(2P*).3p""","=""1S""","=""0""",1,"=""""","=""53.686636""","=""""","=""0.000007""","=""  95                                ""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""2""",5,"=""""","=""53.8495312""","=""""","=""0.0000025""","=""  95                                ""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""1""",3,"=""""","=""53.851739""","=""""","=""0.000004""","=""  95                                ""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""0""",1,"=""""","=""53.853664""","=""""","=""0.000017""","=""  95                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3F*""","=""2""",5,"=""""","=""53.997052""","=""""","=""0.000006""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3F*""","=""3""",7,"=""""","=""54.001982""","=""""","=""0.000006""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3F*""","=""4""",9,"=""""","=""54.008567""","=""""","=""0.000007""","=""  98                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""1S*""","=""0""",1,"=""""","=""54.005420""","=""""","=""0.000011""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""5""",11,"=""""","=""54.125022""","=""""","=""0.000006""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""4""",9,"=""""","=""54.128330""","=""""","=""0.000006""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""3""",7,"=""""","=""54.131217""","=""""","=""0.000006""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""1G*""","=""4""",9,"=""""","=""54.152786""","=""""","=""0.000007""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3D*""","=""3""",7,"=""""","=""54.160274""","=""""","=""0.000007""","=""  98                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""",5,"=""""","=""54.168898""","=""""","=""0.000006""","=""  98                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",3,"=""""","=""54.174530""","=""""","=""0.000007""","=""  98                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""1P*""","=""1""",3,"=""""","=""54.434542""","=""""","=""0.000007""","=""  97                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",5,"=""""","=""54.500112""","=""""","=""0.000009""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",3,"=""""","=""54.515205""","=""""","=""0.000009""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3P*""","=""0""",1,"=""""","=""54.521778""","=""""","=""0.000012""","=""  99                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""1D*""","=""2""",5,"=""""","=""54.521819""","=""""","=""0.000007""","=""  97                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",3,"=""""","=""54.559442""","=""""","=""0.000009""","="" 100                                ""","="""""
"=""2s2.2p3.(2D*).3d""","=""1F*""","=""3""",7,"=""""","=""54.663056""","=""""","=""0.000007""","=""  99                                ""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""4""",9,"=""""","=""55.34346""","=""+x""","=""0.00004""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""2""",5,"=""""","=""55.343468""","=""+x""","=""0.000025""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""3""",7,"=""""","=""55.343537""","=""+x""","=""0.000025""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",3,"=""""","=""55.572577""","=""""","=""0.000015""","=""  98                                ""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",5,"=""""","=""55.573916""","=""""","=""0.000014""","=""  98                                ""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""",7,"=""""","=""55.576150""","=""""","=""0.000010""","=""  98                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""5""",11,"=""""","=""55.737363""","=""+x""","=""0.000012""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""4""",9,"=""""","=""55.737393""","=""+x""","=""0.000014""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""3""",7,"=""""","=""55.737440""","=""+x""","=""0.000014""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""1""",3,"=""""","=""55.73746""","=""+x""","=""0.00004""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""2""",5,"=""""","=""55.73747""","=""+x""","=""0.00004""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""4""",9,"=""""","=""55.741178""","=""""","=""0.000005""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""3""",7,"=""""","=""55.741247""","=""""","=""0.000015""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""2""",5,"=""""","=""55.741316""","=""""","=""0.000012""","="" 100                                ""","="""""
"=""2s2.2p3.(4S*).5s""","=""5S*""","=""2""",5,"=""""","=""56.598576""","=""+x""","=""0.000011""","="" 100                                ""","="""""
"=""2s2.2p3.(2P*).3d""","=""3F*""","=""4""",9,"=""""","=""56.734777""","=""""","=""0.000006""","=""  98                                ""","="""""
"=""2s2.2p3.(2P*).3d""","=""3F*""","=""3""",7,"=""""","=""56.743475""","=""""","=""0.000009""","=""  97                                ""","="""""
"=""2s2.2p3.(2P*).3d""","=""3F*""","=""2""",5,"=""""","=""56.749279""","=""""","=""0.000007""","=""  96                                ""","="""""
