conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p4,3P,1.0,2.0,0.049105,0.049105,25248.92162,0.0014,6.6903e-09,2.6761e-08,1.7756e-10
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p4,3P,0.0,1.0,0.071117,0.071117,17433.88074,7.05e-08,8.0311e-14,3.2125e-13,2.1315e-15
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p4,1D,2.0,4.0,1.145442,1.145442,1082.41406,0.0212,3.7238e-10,1.4895e-09,9.8829e-12
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p4,1S,0.0,1.0,2.749964,2.749964,450.85757,0.00487,3.7103e-12,1.4841e-11,9.8471e-14
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).4s,5S*,2.0,4.0,6.524495,6.524495,190.02879,70900.0,3.8384e-05,0.00015353,1.0187e-06
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).4s,3S*,1.0,2.0,6.860142,6.860142,180.73125,327000000.0,0.080065,0.32026,0.0021249
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(2D*).4s,3D*,1.0,2.0,8.408152,8.408152,147.45713,5390000.0,0.00087852,0.0035141,2.3316e-05
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(2D*).4s,3D*,2.0,4.0,8.409249,8.409249,147.4379,48800000.0,0.015904,0.063615,0.00042208
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(2D*).4s,3D*,3.0,6.0,8.411441,8.411441,147.39948,196000000.0,0.095763,0.38305,0.0025416
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).3d,5D*,3.0,6.0,8.417287,8.417287,147.2971,37300000.0,0.018199,0.072796,0.000483
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(2D*).4s,1D*,2.0,4.0,8.584402,8.584402,144.42963,2590000.0,0.00080998,0.0032399,2.1497e-05
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).3d,3D*,1.0,2.0,8.699303,8.699303,142.52199,10500000.0,0.0015988,0.006395,4.2431e-05
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).3d,3D*,2.0,4.0,8.699494,8.699494,142.51886,94800000.0,0.028868,0.11547,0.00076615
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).3d,3D*,3.0,6.0,8.700459,8.700459,142.50306,379000000.0,0.17308,0.69231,0.0045935
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).5s,3S*,1.0,2.0,8.846442,8.846442,140.15149,74800000.0,0.011014,0.044054,0.0002923
3s2.3p4,3P,2.0,4.0,0.0,3s.3p5,3P*,2.0,4.0,8.929772,8.929772,138.84363,554000.0,0.00016011,0.00064044,4.2493e-06
3s2.3p4,3P,2.0,4.0,0.0,3s.3p5,3P*,1.0,2.0,8.974262,8.974262,138.15531,542000.0,7.7547e-05,0.00031019,2.0581e-06
3s2.3p4,3P,2.0,4.0,0.0,3s2.3p3.(4S*).4d,3D*,1.0,2.0,9.416821,9.416821,131.66248,2370000.0,0.00030797,0.0012319,8.1734e-06
