Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3s2.3p4""","=""3P""","=""2""",4,"=""""","=""0.00000000""","=""""","=""0.00000000""","=""  98                                                             ""","=""L7237,L23144"""
"=""3s2.3p4""","=""3P""","=""1""",2,"=""""","=""0.04910475""","=""""","=""0.00000009""","=""  98                                                             ""","=""L23116,L5666,L23144"""
"=""3s2.3p4""","=""3P""","=""0""",1,"=""""","=""0.07111681""","=""""","=""0.00000008""","=""  98                                                             ""","=""L23116,L5666"""
"=""3s2.3p4""","=""1D""","=""2""",4,"=""""","=""1.1454415""","=""""","=""0.0000003""","=""  98                                                             ""","=""L23116,L5666"""
"=""3s2.3p4""","=""1S""","=""0""",1,"=""""","=""2.7499638""","=""""","=""0.0000003""","=""  98                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4s""","=""5S*""","=""2""",4,"=""""","=""6.5244955""","=""""","=""0.0000005""","=""  99                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4s""","=""3S*""","=""1""",2,"=""""","=""6.8601418""","=""""","=""0.0000004""","=""  99                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4p""","=""5P""","=""1""",2,"=""""","=""7.8663062""","=""""","=""0.0000005""","=""  99                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4p""","=""5P""","=""2""",4,"=""""","=""7.8676797""","=""""","=""0.0000005""","=""  99                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4p""","=""5P""","=""3""",6,"=""""","=""7.8699003""","=""""","=""0.0000005""","=""  99                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4p""","=""3P""","=""1""",2,"=""""","=""8.04520228""","=""""","=""0.00000014""","=""  97                                                             ""","=""L23116,L5666"""
"=""3s2.3p3.(4S*).4p""","=""3P""","=""0""",1,"=""""","=""8.04550246""","=""""","=""0.00000014""","=""  97                                                             ""","=""L23116,L5666"""
