obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""11.435799""","=""""","=""1.72e+09""",C+,"=""0.00000""","=""108.41761""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""11.616102""","=""""","=""2.28e+09""",C+,"=""0.00000""","=""106.73477""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""11.799967""","=""""","=""9.04e+08""",C,"=""0.00000""","=""105.07165""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.(2P*<3/2>).4d""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""11.910207""","=""""","=""4.64e+09""",B,"=""0.00000""","=""104.09912""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.6p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""12.208724""","=""""","=""9.03e+08""",C+,"=""10.17645""","=""111.73022""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).5p""","=""3P""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""12.208812""","=""""","=""1.20e+09""",C+,"=""10.15958""","=""111.71261""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).5p""","=""3P""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""12.210841""","=""""","=""9.03e+08""",C,"=""10.17645""","=""111.71261""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).5p""","=""3P""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""12.213297""","=""""","=""2.71e+09""",B,"=""10.21448""","=""111.73022""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).5p""","=""3P""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""12.213302""","=""""","=""3.61e+09""",C+,"=""10.17645""","=""111.69216""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).5p""","=""3P""","=""0""",3,1,,"=""T5633LS""","=""""",
"=""""","=""12.215416""","=""""","=""1.50e+09""",C+,"=""10.21448""","=""111.71261""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).5p""","=""3P""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""12.4616""","=""12.461587""","=""80""","=""7.15e+09""",B,"=""0.00000""","=""99.49310""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""L552""",
"=""""","=""12.606851""","=""""","=""1.37e+09""",C+,"=""10.15958""","=""108.50626""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.8d""","=""3D""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""12.608681""","=""""","=""1.85e+09""",C+,"=""10.17645""","=""108.50886""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""12.609014""","=""""","=""1.02e+09""",C+,"=""10.17645""","=""108.50626""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""12.613511""","=""""","=""2.46e+09""",B,"=""10.21448""","=""108.50923""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",5,7,,"=""T5633LS""","=""""",
"=""""","=""12.613558""","=""""","=""6.14e+08""",C+,"=""10.21448""","=""108.50886""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""12.613892""","=""""","=""6.82e+07""",D,"=""10.21448""","=""108.50626""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""""","=""12.823217""","=""""","=""2.03e+09""",C+,"=""10.15958""","=""106.84685""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7d""","=""3D""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""12.825209""","=""""","=""2.75e+09""",B,"=""10.17645""","=""106.84871""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""12.825456""","=""""","=""1.52e+09""",C+,"=""10.17645""","=""106.84685""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""12.830206""","=""""","=""3.65e+09""",B,"=""10.21448""","=""106.84909""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""3""",5,7,,"=""T5633LS""","=""""",
"=""""","=""12.830256""","=""""","=""9.13e+08""",C+,"=""10.21448""","=""106.84871""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""12.830503""","=""""","=""1.01e+08""",D,"=""10.21448""","=""106.84685""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""""","=""12.881696""","=""""","=""2.12e+09""",D,"=""19.68841""","=""115.93676""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*<1/2>).6p""","=""1P""","=""1""",3,3,,"=""T5633""","=""""",
"=""""","=""13.173660""","=""""","=""3.08e+09""",B,"=""10.15958""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.6d""","=""3D""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""13.176022""","=""""","=""4.16e+09""",B,"=""10.17645""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""13.176022""","=""""","=""2.31e+09""",C+,"=""10.17645""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""13.181297""","=""""","=""5.54e+09""",B,"=""10.21448""","=""104.27517""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""3""",5,7,,"=""T5633LS""","=""""",
"=""""","=""13.181349""","=""""","=""1.38e+09""",C+,"=""10.21448""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""13.181349""","=""""","=""1.54e+08""",D,"=""10.21448""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""""","=""13.279094""","=""""","=""1.66e+09""",C+,"=""10.17645""","=""103.54441""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""13.279692""","=""""","=""2.22e+09""",C+,"=""10.15958""","=""103.52333""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""13.282093""","=""""","=""1.66e+09""",C+,"=""10.17645""","=""103.52333""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""13.284505""","=""""","=""4.98e+09""",B,"=""10.21448""","=""103.54441""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""13.284510""","=""""","=""6.65e+09""",C+,"=""10.17645""","=""103.50635""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""0""",3,1,,"=""T5633LS""","=""""",
"=""""","=""13.287506""","=""""","=""2.77e+09""",C+,"=""10.21448""","=""103.52333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""1""",5,3,,"=""T5633LS""","=""""",
