Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p2""","=""3P""","=""0""",1,"=""""","=""0.00000""","=""""","=""0""","=""L3462"""
"=""2s2.2p2""","=""3P""","=""1""",3,"=""""","=""0.02802""","=""""","=""""","="""""
"=""2s2.2p2""","=""3P""","=""2""",5,"=""""","=""0.07613""","=""""","=""""","="""""
"=""2s2.2p2""","=""1D""","=""2""",5,"=""""","=""3.12914""","=""""","=""""","="""""
"=""2s2.2p2""","=""1S""","=""0""",1,"=""""","=""6.63826""","=""""","=""""","="""""
"=""2s.2p3""","=""5S*""","=""2""",5,"=""""","=""9.19897""","=""""","=""""","="""""
"=""2s.2p3""","=""3D*""","=""3""",7,"=""""","=""18.33020""","=""""","=""""","="""""
"=""2s.2p3""","=""3D*""","=""2""",5,"=""""","=""18.33586""","=""""","=""""","="""""
"=""2s.2p3""","=""3D*""","=""1""",3,"=""""","=""18.33770""","=""""","=""""","="""""
"=""2s.2p3""","=""3P*""","=""2""",5,"=""""","=""21.72659""","=""""","=""""","="""""
"=""2s.2p3""","=""3P*""","=""1""",3,"=""""","=""21.72723""","=""""","=""""","="""""
"=""2s.2p3""","=""3P*""","=""0""",1,"=""""","=""21.72995""","=""""","=""""","="""""
"=""2s.2p3""","=""1D*""","=""2""",5,"=""""","=""28.38045""","=""""","=""""","="""""
"=""2s.2p3""","=""3S*""","=""1""",3,"=""""","=""29.54503""","=""""","=""""","="""""
"=""2s.2p3""","=""1P*""","=""1""",3,"=""""","=""31.91186""","=""""","=""""","="""""
"=""2p4""","=""3P""","=""2""",5,"=""""","=""43.18709""","=""""","=""""","="""""
"=""2p4""","=""3P""","=""1""",3,"=""""","=""43.24155""","=""""","=""""","="""""
"=""2p4""","=""3P""","=""0""",1,"=""""","=""43.26550""","=""""","=""""","="""""
"=""2p4""","=""1D""","=""2""",5,"=""""","=""45.55212""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3s""","=""3P*""","=""0""",1,"=""""","=""51.62917""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3s""","=""3P*""","=""1""",3,"=""""","=""51.65675""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3s""","=""3P*""","=""2""",5,"=""""","=""51.71919""","=""""","=""""","="""""
"=""2p4""","=""1S""","=""0""",1,"=""""","=""52.3251""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3s""","=""1P*""","=""1""",3,"=""""","=""52.52050""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""1P""","=""1""",3,"=""""","=""55.5325""","=""+w""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3D""","=""1""",3,"=""""","=""56.01849""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3D""","=""2""",5,"=""""","=""56.05091""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3D""","=""3""",7,"=""""","=""56.10497""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3S""","=""1""",3,"=""""","=""56.64643""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3P""","=""0""",1,"=""""","=""57.05941""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3P""","=""1""",3,"=""""","=""57.08056""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""3P""","=""2""",5,"=""""","=""57.11216""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""1D""","=""2""",5,"=""""","=""58.22846""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3p""","=""1S""","=""0""",1,"=""""","=""59.5868""","=""+x""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3F*""","=""2""",5,"=""""","=""61.04921""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3F*""","=""3""",7,"=""""","=""61.10670""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3F*""","=""4""",9,"=""""","=""61.14978""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""1D*""","=""2""",5,"=""""","=""61.1073""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3D*""","=""1""",3,"=""""","=""61.67983""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3D*""","=""2""",5,"=""""","=""61.69151""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3D*""","=""3""",7,"=""""","=""61.71054""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3P*""","=""2""",5,"=""""","=""62.04047""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3P*""","=""1""",3,"=""""","=""62.06675""","=""""","=""""","="""""
"=""2s2.2p.(2P*).3d""","=""3P*""","=""0""",1,"=""""","=""62.08093""","=""""","=""""","="""""
"=""2s.2p2.(4P).3s""","=""5P""","=""1""",3,"=""""","=""62.29103""","=""""","=""""","="""""
