obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""4.4734""","=""4.4734""","=""30""","=""1.23e+11""",D+,"=""44.058""","=""321.217?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3s""","=""3P""","=""2""",7,5,,"=""T5052""","=""L7069""",
"=""4.5205""","=""4.52053""","=""20""","=""8.33e+10""",A,"=""16.4811""","=""290.750""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.3s""","=""1P*""","=""1""",1,3,,"=""u31""","=""L7069""",
"=""""","=""4.57178""","=""""","=""2.61e+09""",C,"=""16.4811""","=""287.676""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.3s""","=""3P*""","=""1""",1,3,,"=""u31""","=""""",
"=""""","=""4.60023""","=""""","=""2.96e+10""",D,"=""51.6997""","=""321.217?""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p2.(4P).3s""","=""3P""","=""2""",3,5,,"=""T5052""","=""""",
"=""""","=""4.60115""","=""""","=""8.95e+10""",D+,"=""51.7534""","=""321.217?""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(4P).3s""","=""3P""","=""2""",5,5,,"=""T5052""","=""""",
"=""""","=""4.60765+""","=""""","=""1.84e+07""",D,"=""44.0238""","=""313.107+x""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""3""",5,7,,"=""u31""","=""""",
"=""""","=""4.6082+""","=""""","=""2.36e+08""",D,"=""44.058""","=""313.107+x""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3s""","=""5P""","=""3""",7,7,,"=""u31""","=""""",
"=""""","=""4.62089+""","=""""","=""1.39e+08""",D,"=""44.0238""","=""312.336+x""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""2""",5,5,,"=""u31""","=""""",
"=""""","=""4.6215+""","=""""","=""8.69e+07""",D,"=""44.058""","=""312.336+x""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3s""","=""5P""","=""2""",7,5,,"=""u31""","=""""",
"=""""","=""4.62151+""","=""""","=""1.51e+07""",D,"=""44.0595""","=""312.336+x""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3s""","=""5P""","=""2""",3,5,,"=""u31""","=""""",
"=""""","=""4.74392+""","=""""","=""3.20e+06""",D,"=""51.7534""","=""313.107+x""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""3""",5,7,,"=""u31""","=""""",
"=""""","=""4.75698+""","=""""","=""4.95e+06""",D,"=""51.6997""","=""312.336+x""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p2.(4P).3s""","=""5P""","=""2""",3,5,,"=""u31""","=""""",
"=""""","=""4.75796+""","=""""","=""4.65e+06""",D,"=""51.7534""","=""312.336+x""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(4P).3s""","=""5P""","=""2""",5,5,,"=""u31""","=""""",
"=""""","=""4.8648""","=""""","=""3.95e+09""",D,"=""66.359""","=""321.217?""","=""2s.2p3""","=""3S*""","=""1""","=""2s.2p2.(4P).3s""","=""3P""","=""2""",3,5,,"=""T5052""","=""""",
"=""""","=""5.7130""","=""""","=""2.11e+07""",E,"=""100.6382""","=""317.660""","=""2p4""","=""3P""","=""2""","=""2s2.2p.3d""","=""3P*""","=""1""",5,3,,"=""u31""","=""""",
"=""""","=""5.7172""","=""""","=""4.21e+07""",D,"=""100.6382""","=""317.500""","=""2p4""","=""3P""","=""2""","=""2s2.2p.3d""","=""3P*""","=""2""",5,5,,"=""u31""","=""""",
"=""""","=""5.7419""","=""""","=""1.68e+07""",E,"=""101.7329""","=""317.660""","=""2p4""","=""3P""","=""1""","=""2s2.2p.3d""","=""3P*""","=""1""",3,3,,"=""u31""","=""""",
"=""""","=""5.7462""","=""""","=""1.86e+07""",E,"=""101.7329""","=""317.500""","=""2p4""","=""3P""","=""1""","=""2s2.2p.3d""","=""3P*""","=""2""",3,5,,"=""u31""","=""""",
