conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p2,3P,1.0,3.0,0.64571,0.64571,1920.12201,2.52,4.1787e-07,4.1787e-07,1.109e-08
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p2,3P,2.0,5.0,1.53593,1.53593,807.22558,7.34e-05,3.5852e-12,3.5852e-12,9.5152e-14
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p2,1D,2.0,5.0,8.32508,8.32508,148.92854,0.00193,3.2088e-12,3.2088e-12,8.5162e-14
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,3D*,2.0,5.0,44.0238,44.0238,28.16299,1.93,1.1475e-10,1.1475e-10,3.0454e-12
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,3D*,1.0,3.0,44.0595,44.0595,28.14017,2100000000.0,0.074792,0.074792,0.001985
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,3P*,1.0,3.0,51.6997,51.6997,23.98161,2360000000.0,0.061045,0.061045,0.0016201
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,3P*,2.0,5.0,51.7534,51.7534,23.95673,0.89,3.8289e-11,3.8289e-11,1.0162e-12
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,1D*,2.0,5.0,65.7336,65.7336,18.86162,7.63,2.0348e-10,2.0348e-10,5.4002e-12
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,3S*,1.0,3.0,66.359,66.359,18.68386,4860000000.0,0.076304,0.076304,0.0020251
2s2.2p2,3P,0.0,1.0,0.0,2s.2p3,1P*,1.0,3.0,73.458,73.458,16.87824,907000.0,1.1621e-05,1.1621e-05,3.0842e-07
2s2.2p2,3P,0.0,1.0,0.0,2p4,3P,2.0,5.0,100.6382,100.6382,12.31979,9120.0,1.0376e-07,1.0376e-07,2.7538e-09
2s2.2p2,3P,0.0,1.0,0.0,2p4,3P,1.0,3.0,101.7329,101.7329,12.18723,8.52,5.6915e-11,5.6915e-11,1.5105e-12
2s2.2p2,3P,0.0,1.0,0.0,2p4,1D,2.0,5.0,107.6756,107.6756,11.5146,285.0,2.8325e-09,2.8325e-09,7.5175e-11
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p.3s,3P*,1.0,3.0,287.676,287.676,4.30986,73700000000.0,0.061571,0.061571,0.0016341
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p.3s,1P*,1.0,3.0,290.75,290.75,4.26429,2030000000.0,0.0016602,0.0016602,4.4063e-05
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p.3d,3D*,1.0,3.0,315.964,315.964,3.924,1610000000000.0,1.115,1.115,0.029591
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p.3d,3P*,1.0,3.0,317.66,317.66,3.90305,57600000000.0,0.039465,0.039465,0.0010474
2s2.2p2,3P,0.0,1.0,0.0,2s2.2p.3d,1P*,1.0,3.0,321.058,321.058,3.86174,8400000000.0,0.0056341,0.0056341,0.00014953
2s2.2p2,3P,1.0,3.0,0.64571,2s2.2p2,3P,2.0,5.0,1.53593,0.89022,1392.73661,4.93,2.3894e-07,7.1683e-07,6.3415e-09
