spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Tl II,Tl,1,5d10.6s2,1S,0.0,1,0.0,0.0,even,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6s.6p,3P*,0.0,1,6.131198,,odd,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6s.6p,3P*,1.0,3,6.496023,,odd,,no,20.4283,3.846153846153846e-08,"ASD 1/sum(Aki), J-resolved",3.846153846153846e-08,1/1,yes,6.496023,6.496023,,,L12967
Tl II,Tl,1,5d10.6s.6p,3P*,2.0,5,7.653205,,odd,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6s.6p,1P*,1.0,3,9.381057,,odd,,no,20.4283,5.917159763313609e-10,"ASD 1/sum(Aki), J-resolved",5.917159763313609e-10,1/1,yes,9.381057,9.381057,,,L12967
Tl II,Tl,1,5d10.6s.7s,3S,1.0,3,13.046768,,even,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6s.7s,1S,0.0,1,13.390288,,even,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d9.6s2.6p,1*,2.0,5,13.6862,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.6d,1D,2.0,5,14.278715,,even,,no,20.4283,8.474576271186441e-09,"ASD 1/sum(Aki), J-resolved",8.474576271186441e-09,1/1,yes,4.897658,4.897658,,,L12967
Tl II,Tl,1,5d10.6s.6d,3D,1.0,3,14.401013,,even,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6s.6d,3D,2.0,5,14.436244,,even,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6s.6d,3D,3.0,7,14.485185,,even,,no,20.4283,,,,,,,,,,L12967
Tl II,Tl,1,5d10.6p2,3P,0.0,1,14.5567,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6p2,3P,1.0,3,15.5399,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6p2,3P,2.0,5,15.9713,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7p,3P*,0.0,1,14.7989,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7p,3P*,1.0,3,14.8255,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7p,3P*,2.0,5,15.1297,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7p,1P*,1.0,3,15.1731,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,4*,2.0,5,15.5522,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,5*,1.0,3,15.6473,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,6*,3.0,7,15.9522,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,7*,2.0,5,16.0136,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8s,3S,1.0,3,16.5603,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8s,1S,0.0,1,16.6501,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,8*,1.0,3,16.6588,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.5f,3F*,3.0,7,16.8761,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.5f,3F*,2.0,5,16.8886,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.5f,3F*,4.0,9,16.8904,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.5f,1F*,3.0,7,16.8945,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7d,1D,2.0,5,16.9723,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7d,3D,1.0,3,17.1008,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7d,3D,2.0,5,17.1164,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7d,3D,3.0,7,17.135,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8p,3P*,1.0,3,17.2791,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8p,3P*,2.0,5,17.3955,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8p,1P*,1.0,3,17.4818,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6p2,1D,2.0,5,17.6035,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,10*,3.0,7,17.7026,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,11*,1.0,3,17.8056,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d9.6s2.6p,12*,2.0,5,17.9891,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9s,3S,1.0,3,18.0292,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9s,1S,0.0,1,18.051,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.6f,3F*,4.0,9,18.1637,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.6f,3F*,2.0,5,18.1665,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.6f,3F*,3.0,7,18.1679,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.6f,1F*,3.0,7,18.169,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.5g,"1,3G",,27,18.2337,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8d,3D,1.0,3,18.3003,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8d,3D,2.0,5,18.3065,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8d,3D,3.0,7,18.3183,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9p,3P*,1.0,3,18.3929,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9p,3P*,2.0,5,18.4519,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.8d,1D,2.0,5,18.4073,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9p,1P*,1.0,3,18.4815,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10s,3S,1.0,3,18.792,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7f,3F*,2.0,5,18.8585,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7f,3F*,,16,18.8592,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.7f,1F*,3.0,7,18.863,,odd,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.6g,"1,3G",,27,18.9039,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9d,3D,1.0,3,18.9471,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9d,3D,2.0,5,18.9506,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9d,3D,3.0,7,18.9579,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.9d,1D,2.0,5,18.9944,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10p,3P*,2.0,5,19.0353,,odd,yes,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10p,1P*,1.0,3,19.0481,,odd,yes,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.11s,3S,1.0,3,19.24,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10d,3D,1.0,3,19.3369,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10d,3D,2.0,5,19.3393,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10d,3D,3.0,7,19.3438,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.10d,1D,2.0,5,19.3635,,even,,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.11p,1P*,1.0,3,19.4004,,odd,yes,no,20.4283,,,,,,,,,,L3466
Tl II,Tl,1,5d10.6s.12s,3S,1.0,3,19.5252,,even,,no,20.4283,,,,,,,,,,L3466
