conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
4d10.5s,2S,0.5,2.0,0.0,4d10.5p,2P*,0.5,2.0,5.472177,5.472177,226.57198,317700000.0,0.24451,0.48901,0.0064892
4d10.5s,2S,0.5,2.0,0.0,4d10.5p,2P*,1.5,4.0,5.779964,5.779964,214.50687,377800000.0,0.52124,1.0425,0.013834
4d10.5s,2S,0.5,2.0,0.0,4d10.7p,2P*,1.5,4.0,13.947031,13.947031,88.89648,17000000.0,0.0040282,0.0080563,0.00010691
4d10.5s,2S,0.5,2.0,0.0,4d9.5s.(3D).5p,2P*,1.5,4.0,14.761076,14.761076,83.99401,1270000000.0,0.26865,0.5373,0.00713
4d10.5s,2S,0.5,2.0,0.0,4d9.5s.(3D).5p,2P*,0.5,2.0,14.79057,14.79057,83.82652,1200000000.0,0.12642,0.25283,0.0033551
4d10.5s,2S,0.5,2.0,0.0,4d9.5s.(3D).5p,2D*,1.5,4.0,14.894869,14.894869,83.23954,28000000.0,0.0058171,0.011634,0.00015439
4d10.5p,2P*,0.5,2.0,5.472177,4d9.5s2,2D,1.5,4.0,9.28563,3.813453,325.12318,2780000.0,0.0088111,0.017622,0.00023385
4d10.5p,2P*,0.5,2.0,5.472177,4d10.6s,2S,0.5,2.0,10.28953,4.817353,257.36997,161000000.0,0.15988,0.31977,0.0042433
4d10.5p,2P*,0.5,2.0,5.472177,4d10.5d,2D,1.5,4.0,11.12005,5.647873,219.5237,567000000.0,0.81929,1.6386,0.021744
4d10.5p,2P*,0.5,2.0,5.472177,4d10.6d,2D,1.5,4.0,13.659847,8.18767,151.42794,159000000.0,0.10932,0.21864,0.0029013
4d10.5p,2P*,0.5,2.0,5.472177,4d10.7d,2D,1.5,4.0,14.818929,9.346752,132.6495,70000000.0,0.036932,0.073863,0.00098017
4d10.5p,2P*,0.5,2.0,5.472177,4d10.8d,2D,1.5,4.0,15.45008,9.977903,124.25877,40000000.0,0.018518,0.037037,0.00049148
4d10.5p,2P*,1.5,4.0,5.779964,4d9.5s2,2D,2.5,6.0,8.58701,2.807046,441.68923,1277000.0,0.0056024,0.02241,0.00014869
4d10.5p,2P*,1.5,4.0,5.779964,4d9.5s2,2D,1.5,4.0,9.28563,3.505666,353.66803,790000.0,0.0014814,0.0059257,3.9317e-05
4d10.5p,2P*,1.5,4.0,5.779964,4d10.6s,2S,0.5,2.0,10.28953,4.509566,274.93599,309000000.0,0.17509,0.70034,0.0046468
