Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p5""","=""2P*""","=""3/2""",4,"=""""","=""0.0000""","=""""","=""0""","=""                                           ""","=""L5815"""
"=""2s2.2p5""","=""2P*""","=""1/2""",2,"=""""","=""0.631""","=""""","=""""","=""                                           ""","="""""
"=""2s.2p6""","=""2S""","=""1/2""",2,"=""""","=""50.3992""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""",6,"=""""","=""122.8083""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",4,"=""""","=""123.196""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""",2,"=""""","=""123.423""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",4,"=""""","=""124.657""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",2,"=""""","=""125.1147""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",6,"=""""","=""129.1191""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",4,"=""""","=""129.1261""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""",6,"=""""","=""132.5159""","=""""","=""""","=""  98                                       ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""",4,"=""""","=""132.6450""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""",2,"=""""","=""132.8031""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""",8,"=""""","=""133.7709""","=""""","=""""","="" 100                                       ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""",6,"=""""","=""133.99""","=""""","=""""","=""  91         :     7  2s2.2p4.(3P).3p 2D*  ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""",4,"=""""","=""134.1776""","=""""","=""""","=""  96                                       ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""",2,"=""""","=""134.2753""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""",6,"=""""","=""134.7455""","=""""","=""""","=""  92         :     7  2s2.2p4.(3P).3p 4D*  ""","="""""
"=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""",4,"=""""","=""135.0866""","=""""","=""""","=""  71         :    19  2s2.2p4.(3P).3p 2P*  ""","="""""
"=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""  52         :    27  2s2.2p4.(1D).3p 2P*  ""","="""""
"=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",4,"=""""","=""135.4119""","=""""","=""""","=""  47         :    26  2s2.2p4.(3P).3p 2D*  ""","="""""
"=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",4,"=""""","=""135.6080""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",2,"=""""","=""135.6944""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""",6,"=""""","=""139.301""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""",8,"=""""","=""139.3854""","=""""","=""""","="" 100                                       ""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""",4,"=""""","=""140.6081""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""",6,"=""""","=""140.6596""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",4,"=""""","=""142.3216""","=""""","=""""","=""  68         :    32  2s2.2p4.(3P).3p 2P*  ""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""",2,"=""""","=""142.6168""","=""""","=""""","=""  67         :    32  2s2.2p4.(3P).3p 2P*  ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""",8,"=""""","=""146.4460""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",6,"=""""","=""146.5058""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",4,"=""""","=""146.5879""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""",2,"=""""","=""146.6602""","=""""","=""""","=""  98                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""",10,"=""""","=""147.5219""","=""""","=""""","="" 100                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""",8,"=""""","=""147.7323""","=""""","=""""","=""  84         :    15  2s2.2p4.(3P).3d 2F   ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",6,"=""""","=""147.9408""","=""""","=""""","=""  92         :     5  2s2.2p4.(3P).3d 2F   ""","="""""
"=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",4,"=""""","=""148.0777""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""148.1486""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""148.2831""","=""""","=""""","=""  97                                       ""","="""""
"=""2s2.2p4.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""148.4992""","=""""","=""""","=""  61         :    37  2s2.2p4.(3P).3d 2F   ""","="""""
"=""2s2.2p4.(3P).3d""","=""2F""","=""7/2""",8,"=""""","=""148.1595""","=""""","=""""","=""  84         :    14  2s2.2p4.(3P).3d 4F   ""","="""""
"=""2s2.2p4.(3P).3d""","=""2F""","=""5/2""",6,"=""""","=""148.4278""","=""""","=""""","=""  51         :    35  2s2.2p4.(3P).3d 4P   ""","="""""
"=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""148.869""","=""""","=""""","=""  87         :    12  2s2.2p4.(1D).3d 2P   ""","="""""
"=""2s2.2p4.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""149.369""","=""""","=""""","=""  68         :    21  2s2.2p4.(3P).3d 2D   ""","="""""
"=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",4,"=""""","=""148.92""","=""""","=""""","=""  68         :    22  2s2.2p4.(3P).3d 2P   ""","="""""
"=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",6,"=""""","=""149.148""","=""""","=""""","=""  86         :     6  2s2.2p4.(3P).3d 2F   ""","="""""
"=""2s2.2p4.(1D).3d""","=""2G""","=""7/2""",8,"=""""","=""""","=""""","=""""","="" 100                                       ""","="""""
"=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""",10,"=""""","=""152.8317""","=""?""","=""""","="" 100                                       ""","="""""
"=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",2,"=""""","=""153.640""","=""""","=""""","=""  95                                       ""","="""""
"=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",4,"=""""","=""153.871""","=""""","=""""","=""  90         :     9  2s2.2p4.(3P).3d 2P   ""","="""""
"=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",2,"=""""","=""154.037""","=""""","=""""","=""  85         :    12  2s2.2p4.(3P).3d 2P   ""","="""""
"=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",6,"=""""","=""154.0114""","=""""","=""""","=""  83         :    16  2s2.2p4.(1D).3d 2D   ""","="""""
"=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""",8,"=""""","=""154.0688""","=""""","=""""","=""  99                                       ""","="""""
"=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",6,"=""""","=""154.115""","=""""","=""""","=""  77         :    17  2s2.2p4.(1D).3d 2F   ""","="""""
"=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",4,"=""""","=""154.219""","=""""","=""""","=""  91         :     9  2s2.2p4.(3P).3d 2D   ""","="""""
"=""2s2.2p4.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""160.127""","=""""","=""""","=""  98                                       ""","="""""
"=""2s2.2p4.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""160.162""","=""""","=""""","=""  98                                       ""","="""""
"=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""164.89""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""170.084""","=""?""","=""""","=""                                           ""","="""""
"=""2s.2p5.(3P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""170.582""","=""""","=""""","=""                                           ""","="""""
"=""2s.2p5.(3P*).3s""","=""2P*""","=""1/2""",2,"=""""","=""170.953""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""173.887""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""3/2?""",4,"=""""","=""173.956""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""174.182""","=""?""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).4d""","=""2D?""","=""5/2""",6,"=""""","=""179.075""","=""?""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(1D).4d""","=""2D?""","=""3/2""",4,"=""""","=""179.158""","=""?""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).5d""","=""2D""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""                                           ""","="""""
"=""2s2.2p4.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""185.682""","=""?""","=""""","=""                                           ""","="""""
"=""Si VII (2p4 3P<2>)""","=""Limit""","=""---""",,"=""[""","=""205.279""","=""]""","=""0.005""","=""                                           ""","=""c192"""
