Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2.2s""","=""2S""","=""1/2""",2,"=""""","=""0.00000""","=""""","=""0.00000""","="" 100                                           ""","=""L6335"""
"=""1s2.2p""","=""2P*""","=""1/2""",2,"=""""","=""13.91896""","=""""","=""0.00006""","="" 100                                           ""","=""u57"""
"=""1s2.2p""","=""2P*""","=""3/2""",4,"=""""","=""14.03975""","=""""","=""0.00010""","="" 100                                           ""","=""u57"""
"=""1s2.3s""","=""2S""","=""1/2""",2,"=""""","=""105.959""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.3p""","=""2P*""","=""1/2""",2,"=""""","=""109.742""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.3p""","=""2P*""","=""3/2""",4,"=""""","=""109.777""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.3d""","=""2D""","=""3/2""",4,"=""""","=""111.043""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.3d""","=""2D""","=""5/2""",6,"=""""","=""111.053""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4s""","=""2S""","=""1/2""",2,"=""""","=""141.396""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4p""","=""2P*""","=""1/2""",2,"=""""","=""142.941""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4p""","=""2P*""","=""3/2""",4,"=""""","=""142.955""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4d""","=""2D""","=""3/2""",4,"=""""","=""143.481""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4d""","=""2D""","=""5/2""",6,"=""""","=""143.485""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""143.515""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""143.515""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5s""","=""2S""","=""1/2""",2,"=""""","=""157.445""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""158.223""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""158.231""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5d""","=""2D""","=""3/2""",4,"=""""","=""158.498""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5d""","=""2D""","=""5/2""",6,"=""""","=""158.500""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5f""","=""2F*""","=""5/2""",6,"=""""","=""158.516""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5f""","=""2F*""","=""7/2""",8,"=""""","=""158.516""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5g""","=""2G""","=""7/2""",8,"=""""","=""158.518""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.5g""","=""2G""","=""9/2""",10,"=""""","=""158.518""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6s""","=""2S""","=""1/2""",2,"=""""","=""166.051""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6p""","=""2P*""","=""1/2""",2,"=""""","=""166.499""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6p""","=""2P*""","=""3/2""",4,"=""""","=""166.499""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6d""","=""2D""","=""3/2""",4,"=""""","=""166.654""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6d""","=""2D""","=""5/2""",6,"=""""","=""166.656""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6f""","=""2F*""","=""7/2""",8,"=""""","=""166.665""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6f""","=""2F*""","=""5/2""",6,"=""""","=""166.665""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6g""","=""2G""","=""9/2""",10,"=""""","=""166.667""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.6g""","=""2G""","=""7/2""",8,"=""""","=""166.667""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.7s""","=""2S""","=""1/2""",2,"=""""","=""171.194""","=""""","=""0.010""","=""                                               ""","="""""
"=""1s2.7p""","=""2P*""","=""1/2""",2,"=""""","=""171.453""","=""""","=""0.009""","=""                                               ""","="""""
"=""1s2.7p""","=""2P*""","=""3/2""",4,"=""""","=""171.453""","=""""","=""0.009""","=""                                               ""","="""""
"=""1s2.7g""","=""2G""","=""9/2""",10,"=""""","=""171.454""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.7g""","=""2G""","=""7/2""",8,"=""""","=""171.454""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.7d""","=""2D""","=""3/2""",4,"=""""","=""171.573""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.7d""","=""2D""","=""5/2""",6,"=""""","=""171.573""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.7f""","=""2F*""","=""5/2""",6,"=""""","=""171.579""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.7f""","=""2F*""","=""7/2""",8,"=""""","=""171.579""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.8p""","=""2P*""","=""3/2""",4,"=""""","=""174.675""","=""""","=""0.012""","=""                                               ""","="""""
"=""1s2.8p""","=""2P*""","=""1/2""",2,"=""""","=""174.675""","=""""","=""0.012""","=""                                               ""","="""""
"=""1s2.8d""","=""2D""","=""3/2""",4,"=""""","=""174.764""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.8d""","=""2D""","=""5/2""",6,"=""""","=""174.764""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.8g""","=""2G""","=""7/2""",8,"=""""","=""174.769""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.8g""","=""2G""","=""9/2""",10,"=""""","=""174.769""","=""""","=""0.004""","=""                                               ""","="""""
"=""1s2.9p""","=""2P*""","=""1/2""",2,"=""""","=""176.818""","=""""","=""0.012""","=""                                               ""","="""""
"=""1s2.9p""","=""2P*""","=""3/2""",4,"=""""","=""176.818""","=""""","=""0.012""","=""                                               ""","="""""
"=""1s2.9d""","=""2D""","=""5/2""",6,"=""""","=""176.953""","=""""","=""0.011""","=""                                               ""","="""""
"=""1s2.9d""","=""2D""","=""3/2""",4,"=""""","=""176.953""","=""""","=""0.011""","=""                                               ""","="""""
"=""1s2.10p""","=""2P*""","=""1/2""",2,"=""""","=""178.529""","=""""","=""0.012""","=""                                               ""","="""""
"=""1s2.10p""","=""2P*""","=""3/2""",4,"=""""","=""178.529""","=""""","=""0.012""","=""                                               ""","="""""
"=""1s2.10d""","=""2D""","=""5/2""",6,"=""""","=""178.631""","=""""","=""0.011""","=""                                               ""","="""""
"=""1s2.10d""","=""2D""","=""3/2""",4,"=""""","=""178.631""","=""""","=""0.011""","=""                                               ""","="""""
"=""F VIII (1s2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""185.1868""","=""""","=""0.0006""","=""                                               ""","=""L6335"""
"=""1s.2s2""","=""2S""","=""1/2""",2,"=""(""","=""710.963""","="")""","=""0.008""","=""  92         :     8  1s.2p2              2S   ""","=""L20125,L22456"""
"=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,"=""""","=""714.7859""","=""+x""","=""0.0016""","="" 100                                           ""","=""L22456,L5752,L20125"""
"=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",4,"=""(""","=""714.8135""","="")+x""","=""0""","="" 100                                           ""","=""L20125"""
"=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",6,"=""""","=""714.9019""","=""+x""","=""0.0016""","="" 100                                           ""","=""L22456,L5752,L20125"""
"=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,"=""""","=""725.295""","=""""","=""0.003""","="" 100                                           ""","=""L23119"""
"=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",4,"=""""","=""725.372""","=""""","=""0.003""","=""  99         :     1  1s.(2S).2s.2p.(1P*) 2P*  ""","=""L23119"""
"=""1s.2p2""","=""4P""","=""1/2""",2,"=""""","=""729.8432""","=""+x""","=""0.0021""","="" 100                                           ""","=""L22456,L5752,L20125"""
"=""1s.2p2""","=""4P""","=""3/2""",4,"=""""","=""729.9080""","=""+x""","=""0.0011""","="" 100                                           ""","=""L22456,L5752,L20125"""
"=""1s.2p2""","=""4P""","=""5/2""",6,"=""""","=""729.9685""","=""+x""","=""0.0011""","="" 100                                           ""","=""L22456,L5752,L20125"""
"=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,"=""(""","=""730.594""","="")""","=""0.005""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",4,"=""(""","=""730.609""","="")""","=""0.004""","=""  99         :     1  1s.(2S).2s.2p.(3P*) 2P*  ""","=""L20125,L22456"""
"=""1s.2p2""","=""2D""","=""5/2""",6,"=""(""","=""736.116""","="")""","=""0.006""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.2p2""","=""2D""","=""3/2""",4,"=""(""","=""736.170""","="")""","=""0.006""","="" 100                                           ""","=""L20125,L22456"""
