conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,1.3449,1.3449,921.88414,0.00013,9.9382e-13,4.9691e-12,2.6376e-14
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,1.3449,1.3449,921.88414,28.6,2.1864e-07,1.0932e-06,5.8027e-09
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,8.0319,8.0319,154.36472,0.036,1.2861e-11,6.4303e-11,3.4132e-13
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,8.0319,8.0319,154.36472,109.0,3.8939e-08,1.9469e-07,1.0334e-09
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1S,0.0,1.0,16.7634,16.7634,73.96125,0.51,8.365e-12,4.1825e-11,2.2201e-13
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,2.0,5.0,60.3672,60.3672,20.53834,18000000000.0,0.11383,0.56916,0.0030211
2s2.2p4,3P,1.0,3.0,1.3449,2s2.2p4,1D,2.0,5.0,8.0319,6.687,185.41079,0.002,1.7179e-12,5.1538e-12,4.5594e-14
2s2.2p4,3P,1.0,3.0,1.3449,2s2.2p4,1D,2.0,5.0,8.0319,6.687,185.41079,20.4,1.7523e-08,5.2569e-08,4.6506e-10
2s2.2p4,3P,1.0,3.0,1.3449,2s2.2p4,1S,0.0,1.0,16.7634,15.4185,80.41262,1410.0,4.5562e-08,1.3669e-07,1.2092e-09
2s2.2p4,3P,1.0,3.0,1.3449,2s.2p5,3P*,2.0,5.0,60.3672,59.0223,21.00633,5700000000.0,0.062847,0.18854,0.001668
2s2.2p4,1D,2.0,5.0,8.0319,2s2.2p4,1S,0.0,1.0,16.7634,8.7315,141.99645,7.7,4.6552e-10,2.3276e-09,1.2355e-11
