obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""5.9759""","=""0.0010""","=""5.9759""","=""0.0004""","=""200""","=""8.47e+10""",D+,"=""0.0000""","=""207.474""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",1,3,,"=""T5633c3""","=""L7429""",
"=""""","=""""","=""5.9962""","=""0.0004""","=""""","=""1.38e+10""",E,"=""40.6020""","=""247.373?""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.5d""","=""3P*""","=""1""",1,3,,"=""T5633c3,LS""","=""""",
"=""5.9992""","=""0.0010""","=""5.9992""","=""0.0004""","=""10""","=""1.03e+10""",E,"=""40.7054""","=""247.373?""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.5d""","=""3P*""","=""1""",3,3,,"=""T5633c3,LS""","=""L7429""",
"=""""","=""""","=""6.0002""","=""0.0004""","=""""","=""1.03e+10""",E,"=""40.7054""","=""247.340""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.5d""","=""3P*""","=""2""",3,5,,"=""T5633c3,LS""","=""""",
"=""""","=""""","=""6.0043""","=""0.0004""","=""""","=""1.72e+10""",E,"=""40.8813""","=""247.373?""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3P*""","=""1""",5,3,,"=""T5633c3,LS""","=""""",
"=""6.0053""","=""0.0010""","=""6.0053""","=""0.0004""","=""100""","=""3.09e+10""",D,"=""40.8813""","=""247.340""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3P*""","=""2""",5,5,,"=""T5633c3,LS""","=""L7429""",
"=""6.0073""","=""0.0010""","=""6.0073""","=""0.0004""","=""100""","=""8.15e+10""",D+,"=""40.8813""","=""247.270""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3D*""","=""3""",5,7,,"=""T5633c3,LS""","=""L7429""",
"=""6.1088""","=""0.0010""","=""6.1088""","=""0.0004""","=""200""","=""1.01e+11""",C,"=""44.7763""","=""247.737""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.5d""","=""1F*""","=""3""",5,7,,"=""T5633c3""","=""L7429""",
"=""6.1347""","=""0.0010""","=""6.1347""","=""0.0004""","=""1""","=""2.66e+10""",D,"=""44.7763""","=""246.880""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.5d""","=""1D*""","=""2""",5,5,,"=""T5633c3""","=""L7429""",
"=""6.2276""","=""0.0010""","=""6.2276""","=""0.0004""","=""100""","=""5.28e+10""",D+,"=""30.1539""","=""229.242""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",3,5,,"=""T5633c3""","=""L7429""",
"=""6.3114""","=""0.0010""","=""6.3114""","=""0.0004""","=""100""","=""5.04e+10""",D+,"=""30.1539""","=""226.598""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1D""","=""2""",3,5,,"=""T5633c3""","=""L7429""",
"=""6.3695""","=""0.0010""","=""6.3695""","=""0.0004""","=""10""","=""4.59e+10""",D,"=""30.1539""","=""224.807""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1P""","=""1""",3,3,,"=""T5633c3""","=""L7429""",
"=""6.4205""","=""0.0010""","=""6.4206""","=""0.0004""","=""200""","=""7.17e+10""",D+,"=""15.6073""","=""208.711""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",1,3,,"=""T5633c3,LS""","=""L7429""",
"=""6.4236""","=""0.0010""","=""6.4236""","=""0.0004""","=""400""","=""9.64e+10""",D+,"=""15.6980""","=""208.711""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",3,5,,"=""T5633c3,LS""","=""L7429""",
"=""""","=""""","=""6.4236""","=""0.0004""","=""""","=""5.35e+10""",D,"=""15.6980""","=""208.711""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",3,3,,"=""T5633c3,LS""","=""""",
"=""6.4302""","=""0.0010""","=""6.4302""","=""0.0004""","=""500""","=""1.28e+11""",C,"=""15.8971""","=""208.711""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",5,7,,"=""T5633c3,LS""","=""L7429""",
"=""""","=""""","=""6.4302""","=""0.0004""","=""""","=""3.55e+09""",E,"=""15.8971""","=""208.711""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",5,3,,"=""T5633c3,LS""","=""""",
"=""""","=""""","=""6.4302""","=""0.0004""","=""""","=""3.21e+10""",D,"=""15.8971""","=""208.711""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",5,5,,"=""T5633c3,LS""","=""""",
"=""6.5672""","=""0.0010""","=""6.5666""","=""0.0004""","=""10""","=""""",,"=""15.6980""","=""204.509""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4s""","=""3S""","=""1""",3,3,,"=""""","=""L7429""",
"=""6.5730""","=""0.0010""","=""6.5735""","=""0.0004""","=""10""","=""""",,"=""15.8971""","=""204.509""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4s""","=""3S""","=""1""",5,3,,"=""""","=""L7429""",
"=""6.6059""","=""0.0010""","=""6.6062""","=""0.0004""","=""200""","=""1.66e+10""",C,"=""0.0000""","=""187.679""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""1P*""","=""1""",1,3,,"=""T7065""","=""L7429""",
"=""""","=""""","=""6.6321""","=""0.0004""","=""""","=""2.42e+10""",D,"=""40.6020""","=""227.547?""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4d""","=""3P*""","=""1""",1,3,,"=""T5633c3,LS""","=""""",
"=""6.6358""","=""0.0010""","=""6.6358""","=""0.0004""","=""10""","=""1.82e+10""",D,"=""40.7054""","=""227.547?""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3P*""","=""1""",3,3,,"=""T5633c3,LS""","=""L7429""",
"=""""","=""""","=""6.6370""","=""0.0004""","=""""","=""1.81e+10""",D,"=""40.7054""","=""227.512""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3P*""","=""2""",3,5,,"=""T5633c3,LS""","=""""",
"=""""","=""""","=""6.6420""","=""0.0004""","=""""","=""3.02e+10""",D,"=""40.8813""","=""227.547?""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3P*""","=""1""",5,3,,"=""T5633c3,LS""","=""""",
"=""6.6433""","=""0.0010""","=""6.6433""","=""0.0004""","=""200""","=""5.43e+10""",D+,"=""40.8813""","=""227.512""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3P*""","=""2""",5,5,,"=""T5633c3,LS""","=""L7429""",
"=""6.6498""","=""0.0010""","=""6.6498""","=""0.0004""","=""400""","=""1.72e+11""",C,"=""40.8813""","=""227.329""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",5,7,,"=""T5633c3,LS""","=""L7429""",
"=""6.7478""","=""0.0010""","=""6.7478""","=""0.0005""","=""200""","=""""",,"=""44.7763""","=""228.517""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1P*""","=""1""",5,3,,"=""""","=""L7429""",
"=""6.7672""","=""0.0010""","=""6.7672""","=""0.0005""","=""400""","=""1.76e+11""",C,"=""44.7763""","=""227.990""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1F*""","=""3""",5,7,,"=""T5633c3""","=""L7429""",
"=""6.8193""","=""0.0010""","=""6.8193""","=""0.0005""","=""100""","=""5.72e+10""",D+,"=""44.7763""","=""226.590""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1D*""","=""2""",5,5,,"=""T5633c3""","=""L7429""",
"=""6.9120""","=""0.0010""","=""6.9120""","=""0.0005""","=""300""","=""9.72e+10""",C,"=""30.1539""","=""209.530""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4d""","=""1D""","=""2""",3,5,,"=""T5633c3""","=""L7429""",
"=""""","=""""","=""7.0120""","=""0.0005""","=""""","=""7.17e+09""",C,"=""0.0000""","=""176.816""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3s""","=""1P*""","=""1""",1,3,,"=""T7065""","=""""",
"=""7.0741""","=""0.0010""","=""7.0741""","=""0.0005""","=""10""","=""""",,"=""30.1539""","=""205.419""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4s""","=""1S""","=""0""",3,1,,"=""""","=""L7429""",
"=""""","=""""","=""7.1583""","=""0.0005""","=""""","=""7.55e+10""",D+,"=""55.3138""","=""228.517""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2p.4d""","=""1P*""","=""1""",1,3,,"=""T5633c3""","=""""",
"=""""","=""""","=""7.1799""","=""0.0005""","=""""","=""3.46e+10""",D,"=""55.3138""","=""227.996""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",1,3,,"=""T5633c3""","=""""",
"=""""","=""""","=""7.4954""","=""0.0006""","=""""","=""2.15e+10""",C+,"=""15.6980""","=""181.112""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""2""",3,5,,"=""T7065""","=""""",
"=""7.4956""","=""0.0010""","=""7.4964""","=""0.0006""","=""300""","=""2.62e+10""",C+,"=""15.6073""","=""180.998""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3P""","=""1""",1,3,,"=""T7065""","=""L7429""",
"=""7.4980""","=""0.0010""","=""7.5005""","=""0.0006""","=""300""","=""1.90e+10""",C,"=""15.6980""","=""180.998""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",3,3,,"=""T7065""","=""L7429""",
"=""7.5043""","=""0.0010""","=""7.5044""","=""0.0006""","=""400""","=""7.07e+10""",B,"=""15.8971""","=""181.112""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""2""",5,5,,"=""T7065""","=""L7429""",
"=""7.5096""","=""0.0010""","=""7.5096""","=""0.0006""","=""300""","=""4.72e+10""",C+,"=""15.8971""","=""180.998""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""1""",5,3,,"=""T7065""","=""L7429""",
"=""7.5385""","=""0.0010""","=""7.5385""","=""0.0006""","=""100""","=""1.29e+10""",C,"=""15.6073""","=""180.075""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3S""","=""1""",1,3,,"=""T7065""","=""L7429""",
"=""7.5428""","=""0.0010""","=""7.5427""","=""0.0006""","=""200""","=""3.42e+10""",C+,"=""15.6980""","=""180.075""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3S""","=""1""",3,3,,"=""T7065""","=""L7429""",
"=""7.5518""","=""0.0010""","=""7.5518""","=""0.0006""","=""300""","=""4.07e+10""",C+,"=""15.8971""","=""180.075""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3S""","=""1""",5,3,,"=""T7065""","=""L7429""",
"=""7.6123""","=""0.0010""","=""7.6123""","=""0.0006""","=""500""","=""4.94e+10""",B,"=""15.8971""","=""178.770""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""3""",5,7,,"=""T7065""","=""L7429""",
"=""""","=""""","=""7.6124""","=""0.0006""","=""""","=""3.81e+10""",C+,"=""15.6980""","=""178.569?""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""2""",3,5,,"=""T7065""","=""""",
"=""""","=""""","=""7.6131""","=""0.0006""","=""""","=""2.81e+10""",C+,"=""15.6073""","=""178.464?""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3D""","=""1""",1,3,,"=""T7065""","=""""",
"=""7.6173""","=""0.0010""","=""7.6173""","=""0.0006""","=""100""","=""1.88e+10""",C,"=""15.6980""","=""178.464?""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""1""",3,3,,"=""T7065""","=""L7429""",
"=""7.6217""","=""0.0010""","=""7.6217""","=""0.0006""","=""200""","=""1.09e+10""",C,"=""15.8971""","=""178.569?""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""2""",5,5,,"=""T7065""","=""L7429""",
"=""""","=""""","=""7.6267""","=""0.0006""","=""""","=""1.18e+09""",D+,"=""15.8971""","=""178.464?""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""1""",5,3,,"=""T7065""","=""""",
"=""7.7266""","=""0.0010""","=""7.7266""","=""0.0006""","=""600""","=""1.87e+11""",A,"=""0.0000""","=""160.464""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.3p""","=""1P*""","=""1""",1,3,,"=""T7096c11,T6376,T7065""","=""L7429""",
"=""8.0756""","=""0.0010""","=""8.0756""","=""0.0007""","=""10""","=""6.26e+10""",D,"=""30.1539""","=""183.684""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1S""","=""0""",3,1,,"=""T5633c3""","=""L7429""",
"=""8.1210""","=""0.0010""","=""8.1210""","=""0.0007""","=""500""","=""1.51e+11""",B,"=""30.1539""","=""182.825""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1D""","=""2""",3,5,,"=""T7065""","=""L7429""",
"=""8.3240""","=""0.0010""","=""8.3240""","=""0.0007""","=""700""","=""2.23e+11""",A,"=""15.6073""","=""164.556""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3d""","=""3D""","=""1""",1,3,,"=""T7096c11,T7065""","=""L7429""",
"=""8.3288""","=""0.0010""","=""8.3288""","=""0.0007""","=""800""","=""3.00e+11""",A,"=""15.6980""","=""164.561""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""2""",3,5,,"=""T7096c11,T7065""","=""L7429""",
"=""""","=""""","=""8.3291""","=""0.0007""","=""""","=""1.67e+11""",A,"=""15.6980""","=""164.556""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""1""",3,3,,"=""T7096c11,T7065""","=""""",
"=""8.3391""","=""0.0010""","=""8.3391""","=""0.0007""","=""900""","=""3.99e+11""",A+,"=""15.8971""","=""164.575""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""3""",5,7,,"=""T7096c11,T7065""","=""L7429""",
"=""""","=""""","=""8.3399""","=""0.0007""","=""""","=""9.99e+10""",A,"=""15.8971""","=""164.561""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""2""",5,5,,"=""T7096c11,T7065""","=""""",
"=""""","=""""","=""8.3402""","=""0.0007""","=""""","=""1.11e+10""",A,"=""15.8971""","=""164.556""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""1""",5,3,,"=""T7096c11,T7065""","=""""",
"=""8.4050""","=""0.0010""","=""8.4050""","=""0.0007""","=""500""","=""1.11e+11""",B,"=""30.1539""","=""177.667""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""T7065""","=""L7429""",
"=""8.5826""","=""0.0010""","=""8.5826""","=""0.0007""","=""200""","=""5.87e+10""",B,"=""40.6020""","=""185.063""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3P*""","=""1""",1,3,,"=""T7065""","=""L7429""",
"=""8.5861""","=""0.0010""","=""8.5861""","=""0.0007""","=""300""","=""2.58e+11""",B,"=""40.7054""","=""185.106""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""0""",3,1,,"=""T7065""","=""L7429""",
"=""8.5887""","=""0.0010""","=""8.5887""","=""0.0007""","=""300""","=""8.74e+10""",B,"=""40.7054""","=""185.063""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""1""",3,3,,"=""T7065""","=""L7429""",
"=""8.5936""","=""0.0010""","=""8.5935""","=""0.0007""","=""100""","=""2.74e+10""",C+,"=""40.7054""","=""184.982""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""2""",3,5,,"=""T7065""","=""L7429""",
"=""8.5992""","=""0.0010""","=""8.5992""","=""0.0007""","=""300""","=""1.14e+11""",B,"=""40.8813""","=""185.063""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3P*""","=""1""",5,3,,"=""T7065""","=""L7429""",
"=""8.6039""","=""0.0010""","=""8.6040""","=""0.0007""","=""500""","=""2.33e+11""",B+,"=""40.8813""","=""184.982""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3P*""","=""2""",5,5,,"=""T7065""","=""L7429""",
"=""8.6381""","=""0.0010""","=""8.6381""","=""0.0007""","=""400""","=""2.98e+11""",B+,"=""40.6020""","=""184.134""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",1,3,,"=""T7065""","=""L7429""",
"=""8.6417""","=""0.0010""","=""8.6428""","=""0.0008""","=""500""","=""4.02e+11""",B+,"=""40.7054""","=""184.159""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""2""",3,5,,"=""T7065""","=""L7429""",
"=""""","=""""","=""8.6443""","=""0.0008""","=""""","=""1.81e+11""",B,"=""40.7054""","=""184.134""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""1""",3,3,,"=""T7065""","=""""",
"=""8.6479""","=""0.0010""","=""8.6479""","=""0.0008""","=""600""","=""4.88e+11""",B+,"=""40.8813""","=""184.250""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""3""",5,7,,"=""T7065""","=""L7429""",
"=""8.6530""","=""0.0010""","=""8.6534""","=""0.0008""","=""100""","=""8.12e+10""",B,"=""40.8813""","=""184.159""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""2""",5,5,,"=""T7065""","=""L7429""",
"=""""","=""""","=""8.6549""","=""0.0008""","=""""","=""7.23e+09""",C,"=""40.8813""","=""184.134""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""1""",5,3,,"=""T7065""","=""""",
"=""8.6758""","=""0.0010""","=""8.6761""","=""0.0008""","=""300""","=""1.80e+10""",C+,"=""44.7763""","=""187.679""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""1P*""","=""1""",5,3,,"=""T7065""","=""L7429""",
