obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""182.0937""","=""0.0005""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""182.3225""","=""0.001""","=""182.32241""","=""1""","=""""",,"=""19.1275357""","=""25.9278079""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""183.4799""","=""0.001""","=""183.47937""","=""1""","=""""",,"=""19.225427""","=""25.982819""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""183.4993""","=""0.0005""","=""183.49913""","=""20""","=""""",,"=""16.7217180""","=""23.4783822""","=""4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L2590""",
"=""183.6243""","=""0.0005""","=""183.62401""","=""100""","=""""",,"=""19.225427""","=""25.9774966""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""183.6383""","=""0.0005""","=""183.63810""","=""15""","=""""",,"=""19.225427""","=""25.976978""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""183.7067""","=""0.0005""","=""183.7066""","=""2""","=""""",,"=""19.4111657""","=""26.160201""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).7f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""184.0619""","=""0.001""","=""184.06152""","=""1""","=""""",,"=""16.5322523""","=""23.2682716""","=""4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""184.3091""","=""0.0005""","=""184.30886""","=""50""","=""""",,"=""19.2558396""","=""25.982819""","=""4p5.4d""","=""3D*""","=""1""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""186.4372""","=""0.0005""","=""186.43734""","=""20""","=""""",,"=""16.5322523""","=""23.1824330""","=""4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""186.5334""","=""0.0005""","=""186.53337""","=""500""","=""""",,"=""18.4348031""","=""25.0815602""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""186.7080""","=""0.0005""","=""186.70829""","=""50""","=""""",,"=""18.4348031""","=""25.0753329""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""186.8624""","=""0.0005""","=""186.86256""","=""2""","=""""",,"=""18.4348031""","=""25.0698507""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""187.9384""","=""0.0005""","=""187.93871""","=""25""","=""""",,"=""19.4329127""","=""26.0299676""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""188.6650""","=""0.001""","=""188.66515""","=""1""","=""""",,"=""19.4111657""","=""25.982819""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""188.7203""","=""0.0005""","=""188.72061""","=""30""","=""""",,"=""19.4525611""","=""26.022283""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L2590""",
"=""188.8180""","=""0.0005""","=""188.81808""","=""15""","=""""",,"=""19.4111657""","=""25.9774966""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""188.8327""","=""0.0005""","=""188.83298""","=""100""","=""""",,"=""19.4111657""","=""25.976978""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""188.9416""","=""0.0005""","=""188.94174""","=""500""","=""""",,"=""17.2083100""","=""23.7703433""","=""4p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L2590""",
"=""189.6056""","=""0.001""","=""189.60598""","=""1""","=""""",,"=""16.7217180""","=""23.2607628""","=""4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""189.8519""","=""0.0005""","=""189.85189""","=""10""","=""""",,"=""19.225427""","=""25.7560025""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""190.1582""","=""0.0005""","=""190.15826""","=""75""","=""""",,"=""18.2049213""","=""24.7249747""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""190.2155""","=""0.001""","=""190.21559""","=""1""","=""""",,"=""18.2049213""","=""24.7230096""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""190.6909""","=""0.001""","=""190.69086""","=""1""","=""""",,"=""19.4329127""","=""25.9347555""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""190.7355""","=""0.001""","=""190.73526""","=""1*u""","=""""",,"=""19.482490""","=""25.982819""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""190.7397""","=""0.0005""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""190.8658""","=""0.0005""","=""190.86592""","=""150""","=""""",,"=""19.482490""","=""25.978369""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<1/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""190.9068""","=""0.0005""","=""190.90680""","=""4""","=""""",,"=""19.482490""","=""25.976978""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""190.9129""","=""0.0005""","=""190.91293""","=""5""","=""""",,"=""19.2558396""","=""25.750119""","=""4p5.4d""","=""3D*""","=""1""","=""4p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""191.4742""","=""0.0005""","=""191.47409""","=""5""","=""""",,"=""19.4525611""","=""25.9278079""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L2590""",
"=""192.8399""","=""0.0005""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""193.9331""","=""0.0005""","=""193.93292""","=""75""","=""""",,"=""17.4334240""","=""23.8265727""","=""4p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""194.3205""","=""0.0005""","=""194.32043""","=""30""","=""""",,"=""19.1275357""","=""25.5079353""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""194.5286""","=""0.0005""","=""194.52842""","=""20""","=""""",,"=""19.1275357""","=""25.5011133""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""194.6123""","=""0.0005""","=""""","=""7""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""194.7717""","=""0.0005""","=""194.77129""","=""15""","=""""",,"=""19.6777620""","=""26.0433922""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""194.9423""","=""0.001""","=""194.94211""","=""1""","=""""",,"=""17.8482533""","=""24.2083053""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""195.3088""","=""0.0005""","=""195.30877""","=""10""","=""""",,"=""17.8482533""","=""24.1963656""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""195.4235""","=""0.0005""","=""195.42340""","=""500""","=""""",,"=""17.4334240""","=""23.7778127""","=""4p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""195.6540""","=""0.0005""","=""195.65374""","=""300""","=""""",,"=""17.4334240""","=""23.7703433""","=""4p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L2590""",
"=""195.6614""","=""0.0005""","=""195.66117""","=""4""","=""""",,"=""19.4111657""","=""25.7478444""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""196.9308""","=""0.001""","=""196.93057""","=""1""","=""""",,"=""18.4348031""","=""24.7306362""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""197.1419""","=""0.0005""","=""197.14181""","=""200""","=""""",,"=""18.4348031""","=""24.7238899""","=""4p5.4d""","=""3F*""","=""2""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""198.0686""","=""0.0005""","=""198.06863""","=""3""","=""""",,"=""19.482490""","=""25.7421485""","=""4p5.4d""","=""1F*""","=""3""","=""4p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""198.3191""","=""0.0005""","=""198.31898""","=""500""","=""""",,"=""18.830352""","=""25.0821084""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""198.3731""","=""0.001""","=""198.37326""","=""1""","=""""",,"=""19.6777620""","=""25.9278079""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""198.7086""","=""0.0005""","=""198.70858""","=""75""","=""""",,"=""18.830352""","=""25.0698507""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L2590""",
"=""198.7747""","=""0.0005""","=""198.77483""","=""25""","=""""",,"=""19.1275357""","=""25.3649552""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""199.1472""","=""0.0005""","=""199.14724""","=""100""","=""""",,"=""18.830352""","=""25.0561070""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""199.4042""","=""0.001""","=""199.40428""","=""1""","=""""",,"=""18.830352""","=""25.0480819""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""200.8860""","=""0.0005""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""202.4425""","=""0.0005""","=""202.44226""","=""5""","=""""",,"=""19.4329127""","=""25.5573353""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""202.6886""","=""0.0005""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""203.0940""","=""0.0005""","=""203.09383""","=""10""","=""""",,"=""19.4525611""","=""25.5573353""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L2590""",
"=""203.1370""","=""0.0005""","=""203.13663""","=""15""","=""""",,"=""19.4329127""","=""25.5364007""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""203.4560""","=""0.0005""","=""203.45579""","=""50""","=""""",,"=""19.4329127""","=""25.5268263""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""204.1140""","=""0.0005""","=""204.11390""","=""40""","=""""",,"=""19.4525611""","=""25.5268263""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L2590""",
"=""204.2882""","=""0.0005""","=""204.28821""","=""300""","=""""",,"=""19.4525611""","=""25.5216435""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L2590""",
"=""205.1036""","=""0.0005""","=""205.10348""","=""50""","=""""",,"=""17.4334240""","=""23.4783822""","=""4p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L2590""",
"=""205.2870""","=""0.0005""","=""205.28699""","=""300""","=""""",,"=""17.7870182""","=""23.8265727""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""205.3456""","=""0.0005""","=""205.34550""","=""500""","=""""",,"=""17.7325096""","=""23.7703433""","=""4p5.4d""","=""3P*""","=""0""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L2590""",
"=""206.0259""","=""0.0005""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""206.5240""","=""0.0005""","=""206.52385""","=""10""","=""""",,"=""18.2049213""","=""24.2083053""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",7,5,,"=""""","=""L2590""",
"=""206.6085""","=""0.0005""","=""""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""206.9581""","=""0.0005""","=""206.95786""","=""2000""","=""""",,"=""17.7870182""","=""23.7778127""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""207.2164""","=""0.0005""","=""207.21622""","=""1000""","=""""",,"=""17.7870182""","=""23.7703433""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L2590""",
"=""207.3897""","=""0.0005""","=""207.38972""","=""100""","=""""",,"=""17.8482533""","=""23.8265727""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""207.4887""","=""0.0005""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""207.5793""","=""0.0005""","=""""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""207.6616""","=""0.0005""","=""207.66146""","=""10000""","=""""",,"=""17.8482533""","=""23.8187497""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""208.5216""","=""0.0005""","=""208.52151""","=""45""","=""""",,"=""19.4329127""","=""25.3787837""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""209.0079""","=""0.0005""","=""209.00760""","=""30""","=""""",,"=""19.4329127""","=""25.3649552""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""209.0952""","=""0.0005""","=""209.09513""","=""1000""","=""""",,"=""17.8482533""","=""23.7778127""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""209.1468""","=""0.0005""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""209.3590""","=""0.0005""","=""209.35886""","=""100""","=""""",,"=""17.8482533""","=""23.7703433""","=""4p5.4d""","=""3P*""","=""2""","=""4p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L2590""",
"=""209.4350""","=""0.0005""","=""""","=""10""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""209.7021""","=""0.0005""","=""209.70219""","=""150""","=""""",,"=""19.4525611""","=""25.3649552""","=""4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L2590""",
"=""210.1561""","=""0.001""","=""210.15597""","=""1""","=""""",,"=""19.6083075""","=""25.5079353""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""210.3345""","=""0.0005""","=""210.33440""","=""4""","=""""",,"=""18.830352""","=""24.7249747""","=""4p5.4d""","=""3D*""","=""3""","=""4p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""210.8728""","=""0.0005""","=""210.87278""","=""200""","=""""",,"=""19.6777620""","=""25.5573353""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""211.7169""","=""0.0005""","=""211.71685""","=""300""","=""""",,"=""19.225427""","=""25.0815602""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""211.9424""","=""0.0005""","=""211.94223""","=""20""","=""""",,"=""19.225427""","=""25.0753329""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""211.9726""","=""0.001""","=""211.97271""","=""1""","=""""",,"=""19.6777620""","=""25.5268263""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L2590""",
"=""212.1414""","=""0.0005""","=""212.14104""","=""15""","=""""",,"=""19.225427""","=""25.0698507""","=""4p5.4d""","=""1D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""212.5069""","=""0.0005""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""212.5919""","=""0.0005""","=""212.59202""","=""1000""","=""""",,"=""18.0119430""","=""23.8439682""","=""4p5.4d""","=""3F*""","=""4""","=""4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,9,,"=""""","=""L2590""",
"=""212.6179""","=""0.0005""","=""212.61776""","=""30""","=""""",,"=""18.0119430""","=""23.8432620""","=""4p5.4d""","=""3F*""","=""4""","=""4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",9,7,,"=""""","=""L2590""",
"=""212.6595""","=""0.0005""","=""212.65954""","=""60""","=""""",,"=""19.6777620""","=""25.5079353""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""212.7630""","=""0.0005""","=""212.76298""","=""150""","=""""",,"=""17.4334240""","=""23.2607628""","=""4p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""212.9088""","=""0.0005""","=""212.90867""","=""3""","=""""",,"=""19.6777620""","=""25.5011133""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""213.0497""","=""0.0005""","=""213.04982""","=""400""","=""""",,"=""19.2558396""","=""25.0753329""","=""4p5.4d""","=""3D*""","=""1""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""213.5153""","=""0.0005""","=""213.51529""","=""40""","=""""",,"=""18.0119430""","=""23.8187497""","=""4p5.4d""","=""3F*""","=""4""","=""4p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",9,7,,"=""""","=""L2590""",
"=""213.8601""","=""0.001""","=""213.86022""","=""1""","=""""",,"=""19.1275357""","=""24.9249767""","=""4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""214.0524""","=""0.0005""","=""214.05216""","=""15""","=""""",,"=""19.2558396""","=""25.0480819""","=""4p5.4d""","=""3D*""","=""1""","=""4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L2590""",
"=""214.2715""","=""0.0005""","=""214.27124""","=""50""","=""""",,"=""19.2558396""","=""25.0421595""","=""4p5.4d""","=""3D*""","=""1""","=""4p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L2590""",
"=""214.3770""","=""0.0005""","=""214.37701""","=""200""","=""""",,"=""18.0119430""","=""23.7954084""","=""4p5.4d""","=""3F*""","=""4""","=""4p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",9,9,,"=""""","=""L2590""",
"=""214.4505""","=""0.0005""","=""214.4505""","=""30000""","=""""",,"=""18.0119430""","=""23.793427""","=""4p5.4d""","=""3F*""","=""4""","=""4p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",9,11,,"=""""","=""L2590""",
"=""214.8594""","=""0.0005""","=""214.85956""","=""25""","=""""",,"=""19.6083075""","=""25.3787837""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L2590""",
"=""215.3751""","=""0.001""","=""215.37569""","=""1""","=""""",,"=""19.6083075""","=""25.3649552""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L2590""",
"=""216.5649""","=""0.0005""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L2590""",
"=""217.4771""","=""0.0005""","=""217.47716""","=""15""","=""""",,"=""19.6777620""","=""25.3787837""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L2590""",
"=""217.8457""","=""0.001""","=""217.84620""","=""1""","=""""",,"=""17.7870182""","=""23.4783822""","=""4p5.4d""","=""3P*""","=""1""","=""4p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L2590""",
"=""218.0060""","=""0.0005""","=""218.00595""","=""80""","=""""",,"=""19.6777620""","=""25.3649552""","=""4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L2590""",
"=""218.6520""","=""0.0005""","=""218.65180""","=""4""","=""""",,"=""19.4111657""","=""25.0815602""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""218.8924""","=""0.0005""","=""218.89220""","=""5""","=""""",,"=""19.4111657""","=""25.0753329""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L2590""",
"=""219.1045""","=""0.0005""","=""219.10426""","=""200""","=""""",,"=""19.4111657""","=""25.0698507""","=""4p5.4d""","=""3D*""","=""2""","=""4p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L2590""",
"=""219.8674""","=""0.0005""","=""219.86730""","=""600""","=""""",,"=""18.2049213""","=""23.8439682""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L2590""",
"=""219.8949""","=""0.0005""","=""219.89484""","=""600""","=""""",,"=""18.2049213""","=""23.8432620""","=""4p5.4d""","=""3F*""","=""3""","=""4p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,7,,"=""""","=""L2590""",
