obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""1.365161""","=""0.000008""","=""1.365161""","=""0.000008""","=""7200*""","=""""",,"=""0.00000""","=""908.202""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L23119,L9991,L3082,L1845,L2953,L627,L9090""",
"=""1.365345""","=""0.000009""","=""1.365345""","=""0.000009""","=""7200*""","=""""",,"=""0.00000""","=""908.080""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L23119,L9991,L3082,L1845,L2953,L627,L9090""",
"=""1.36741""","=""0.00024""","=""1.366834""","=""0.000006""","=""540*""","=""""",,"=""15.88850""","=""(922.979)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""L22456,L3082c164,L21247c164,L9991,L9090""",
"=""1.36741""","=""0.00024""","=""1.367142""","=""0.000006""","=""540*""","=""""",,"=""15.88850""","=""(922.775)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""L22456,L3082c164,L21247c164,L9991,L9090""",
"=""1.36741""","=""0.00024""","=""1.367142""","=""0.000006""","=""540*""","=""""",,"=""16.09288""","=""(922.979)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L22456,L3082c164,L21247c164,L9991,L9090""",
"=""1.36741""","=""0.00024""","=""1.367450""","=""0.000006""","=""540*""","=""""",,"=""16.09288""","=""(922.775)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""L22456,L3082c164,L21247c164,L9991,L9090""",
"=""1.37085""","=""0.00011""","=""1.370674""","=""0.000019""","=""12000*""","=""""",,"=""15.88850""","=""(920.438)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""""","=""L22456,L9991,L3082c164,L1845,L627,L9090""",
"=""1.37085""","=""0.00011""","=""1.370984""","=""0.000019""","=""12000*""","=""""",,"=""16.09288""","=""(920.438)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L22456,L9991,L3082c164,L1845,L627,L9090""",
"=""1.37085""","=""0.00011""","=""1.371095""","=""0.000018""","=""12000*""","=""""",,"=""16.09288""","=""(920.364)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L22456,L9991,L3082c164,L1845,L627,L9090""",
"=""""","=""""","=""1.381689""","=""0.000006""","=""""","=""""",,"=""15.88850""","=""913.2263+x""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
"=""1.3826""","=""0.0008""","=""1.381852""","=""0.000006""","=""2400bl*""","=""""",,"=""15.88850""","=""913.1206+x""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""L22456,L2953c164,L9090""",
"=""1.3826""","=""0.0008""","=""1.381995""","=""0.000006""","=""2400bl*""","=""""",,"=""15.88850""","=""913.0274+x""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""L22456,L2953c164,L9090""",
"=""1.3826""","=""0.0008""","=""1.382004""","=""0.000006""","=""2400bl*""","=""""",,"=""16.09288""","=""913.2263+x""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L22456,L2953c164,L9090""",
"=""1.3826""","=""0.0008""","=""1.382167""","=""0.000006""","=""2400bl*""","=""""",,"=""16.09288""","=""913.1206+x""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""L22456,L2953c164,L9090""",
"=""1.3826""","=""0.0008""","=""1.382310""","=""0.000006""","=""2400bl*""","=""""",,"=""16.09288""","=""913.0274+x""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L22456,L2953c164,L9090""",
"=""""","=""""","=""1.383488""","=""0.000007""","=""""","=""""",,"=""0.00000""","=""896.1711+x""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
"=""1.3839""","=""0.0004""","=""1.383701""","=""0.000006""","=""2400bl*""","=""""",,"=""0.00000""","=""(896.0331)+x""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""L22456,L9991,L9090""",
"=""1.3839""","=""0.0004""","=""1.383785""","=""0.000007""","=""2400bl*""","=""""",,"=""0.00000""","=""895.9789+x""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""L22456,L9991,L9090""",
"=""""","=""""","=""1.415619""","=""0.000015""","=""""","=""""",,"=""15.88850""","=""(891.719)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
"=""""","=""""","=""1.415950""","=""0.000015""","=""""","=""""",,"=""16.09288""","=""(891.719)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
"=""5.381""","=""0.002""","=""5.38251""","=""0.00006""","=""40""","=""2.56e+09""",A,"=""0.00000""","=""[230.346]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.10p""","=""2P*""","=""""",2,6,,"=""T7495""","=""L9090,L919""",
"=""5.431""","=""0.002""","=""5.43105""","=""0.00005""","=""140""","=""3.52e+09""",A,"=""0.00000""","=""[228.2878]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""""",2,6,,"=""T7495""","=""L9090,L919""",
"=""5.501""","=""0.002""","=""5.50043""","=""0.00008""","=""260*""","=""4.99e+09""",A,"=""0.00000""","=""[225.4083]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.8p""","=""2P*""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""5.501""","=""0.002""","=""5.50050""","=""0.00008""","=""260*""","=""5.01e+09""",A,"=""0.00000""","=""[225.4051]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.8p""","=""2P*""","=""1/2""",2,2,,"=""T7495""","=""L9090,L919""",
"=""5.6043""","=""0.0005""","=""5.60502""","=""0.00008""","=""600*""","=""7.44e+09""",A,"=""0.00000""","=""[221.202]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.7p""","=""2P*""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""5.6043""","=""0.0005""","=""5.60514""","=""0.00007""","=""600*""","=""7.47e+09""",A,"=""0.00000""","=""[221.197]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.7p""","=""2P*""","=""1/2""",2,2,,"=""T7495""","=""L9090,L919""",
"=""5.7747""","=""0.0010""","=""5.77445""","=""0.00008""","=""900*""","=""1.18e+10""",A,"=""0.00000""","=""[214.712]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""5.7747""","=""0.0010""","=""5.77465""","=""0.00007""","=""900*""","=""1.18e+10""",A,"=""0.00000""","=""[214.704]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""1/2""",2,2,,"=""T7495""","=""L9090,L919""",
"=""""","=""""","=""5.78022""","=""0.00005""","=""""","=""3.84e+09""",A,"=""15.88850""","=""[230.3858]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.10d""","=""2D""","=""""",2,10,,"=""T7495LS""","=""""",
"=""""","=""""","=""5.78425""","=""0.00007""","=""""","=""3.51e+08""",A,"=""15.88850""","=""[230.2365]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.10s""","=""2S""","=""1/2""",2,2,,"=""T7495""","=""""",
"=""""","=""""","=""5.78573""","=""0.00005""","=""""","=""3.07e+09""",A,"=""16.09288""","=""[230.3858]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.10d""","=""2D""","=""""",4,10,,"=""T7495LS""","=""""",
"=""""","=""""","=""5.78977""","=""0.00007""","=""""","=""7.06e+08""",A,"=""16.09288""","=""[230.2365]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.10s""","=""2S""","=""1/2""",4,2,,"=""T7495""","=""""",
"=""5.8407""","=""0.0010""","=""5.83583""","=""0.00006""","=""360*""","=""5.32e+09""",A,"=""15.88850""","=""[228.3419]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.9d""","=""2D""","=""""",2,10,,"=""T7495LS""","=""L9090,L919""",
"=""5.8407""","=""0.0010""","=""5.84145""","=""0.00006""","=""360*""","=""4.25e+09""",A,"=""16.09288""","=""[228.3419]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""""",4,10,,"=""T7495LS""","=""L9090,L919""",
"=""""","=""""","=""5.84147""","=""0.00007""","=""""","=""4.85e+08""",A,"=""15.88850""","=""[228.1368]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.9s""","=""2S""","=""1/2""",2,2,,"=""T7495""","=""""",
"=""""","=""""","=""5.84710""","=""0.00007""","=""""","=""9.8e+08""",A,"=""16.09288""","=""[228.1368]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9s""","=""2S""","=""1/2""",4,2,,"=""T7495""","=""""",
"=""5.919""","=""0.002""","=""5.91541""","=""0.00006""","=""600bl*""","=""7.68e+09""",A,"=""15.88850""","=""[225.4839]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8d""","=""2D""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""5.919""","=""0.002""","=""5.92115""","=""0.00006""","=""600bl*""","=""9.2e+09""",A,"=""16.09288""","=""[225.4849]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""5/2""",4,6,,"=""T7495""","=""L9090,L919""",
"=""""","=""""","=""5.92118""","=""0.00006""","=""""","=""1.53e+09""",A,"=""16.09288""","=""[225.4839]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""3/2""",4,4,,"=""T7495""","=""""",
"=""""","=""""","=""5.92367""","=""0.00007""","=""""","=""6.96e+08""",A,"=""15.88850""","=""[225.1915]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8s""","=""2S""","=""1/2""",2,2,,"=""T7495""","=""""",
"=""""","=""""","=""5.92946""","=""0.00007""","=""""","=""1.40e+09""",A,"=""16.09288""","=""[225.1915]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8s""","=""2S""","=""1/2""",4,2,,"=""T7495""","=""""",
"=""6.0351""","=""0.0010""","=""6.03544""","=""0.00006""","=""440""","=""1.17e+10""",A,"=""15.88850""","=""[221.3154]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7d""","=""2D""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""6.0413""","=""0.0010""","=""6.04141""","=""0.00007""","=""500*""","=""1.40e+10""",A,"=""16.09288""","=""[221.3169]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""5/2""",4,6,,"=""T7495""","=""L9090,L919""",
"=""6.0413""","=""0.0010""","=""6.04145""","=""0.00007""","=""500*""","=""2.33e+09""",A,"=""16.09288""","=""[221.3154]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""3/2""",4,4,,"=""T7495""","=""L9090,L919""",
"=""6.055""","=""0.003""","=""6.04834""","=""0.00008""","=""220*""","=""1.05e+09""",A,"=""15.88850""","=""[220.877]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7s""","=""2S""","=""1/2""",2,2,,"=""T7495""","=""L9090,L23151""",
"=""6.055""","=""0.003""","=""6.05438""","=""0.00008""","=""220*""","=""2.12e+09""",A,"=""16.09288""","=""[220.877]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7s""","=""2S""","=""1/2""",4,2,,"=""T7495""","=""L9090,L23151""",
"=""""","=""""","=""6.07043""","=""0.00011""","=""""","=""1.16e+06""",B,"=""0.00000""","=""[204.243]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5d""","=""2D""","=""5/2""",2,6,E2,"=""T8756""","=""""",
"=""""","=""""","=""6.07055""","=""0.00009""","=""""","=""1.16e+06""",B,"=""0.00000""","=""[204.239]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,E2,"=""T8756""","=""""",
"=""6.0796""","=""0.0005""","=""6.07988""","=""0.00010""","=""1100*""","=""2.02e+10""",A,"=""0.00000""","=""[203.925]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""6.0796""","=""0.0005""","=""6.08027""","=""0.00009""","=""1100*""","=""2.03e+10""",A,"=""0.00000""","=""[203.912]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""T7495""","=""L9090,L919""",
"=""6.148""","=""0.003""","=""6.144""","=""0.003""","=""340*""","=""""",,"=""895.9789+x""","=""1097.78?""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""","=""1s.2p.(3P*).4p""","=""4P""","=""""",2,12,,"=""""","=""L9090u58,L11812""",
"=""6.148""","=""0.003""","=""6.146""","=""0.003""","=""340*""","=""""",,"=""(896.0331)+x""","=""1097.78?""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""","=""1s.2p.(3P*).4p""","=""4P""","=""""",4,12,,"=""""","=""L9090u58,L11812""",
"=""6.148""","=""0.003""","=""6.150""","=""0.003""","=""340*""","=""""",,"=""896.1711+x""","=""1097.78?""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""","=""1s.2p.(3P*).4p""","=""4P""","=""""",6,12,,"=""""","=""L9090u58,L11812""",
"=""6.173""","=""0.003""","=""6.1720""","=""0.0010""","=""350*""","=""""",,"=""895.9789+x""","=""1096.86""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""","=""1s.2p.(3P*).4p""","=""4D""","=""""",2,20,,"=""""","=""L9090u58,L11812""",
"=""6.173""","=""0.003""","=""6.1737""","=""0.0010""","=""350*""","=""""",,"=""(896.0331)+x""","=""1096.86""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""","=""1s.2p.(3P*).4p""","=""4D""","=""""",4,20,,"=""""","=""L9090u58,L11812""",
"=""6.173""","=""0.003""","=""6.1779""","=""0.0010""","=""350*""","=""""",,"=""896.1711+x""","=""1096.86""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""","=""1s.2p.(3P*).4p""","=""4D""","=""""",6,20,,"=""""","=""L9090u58,L11812""",
"=""6.2297""","=""0.0005""","=""6.23024""","=""0.00008""","=""400""","=""1.91e+10""",A,"=""15.88850""","=""[214.8924]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""6.2361""","=""0.0005""","=""6.23657""","=""0.00008""","=""600*""","=""2.29e+10""",A,"=""16.09288""","=""[214.895]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",4,6,,"=""T7495""","=""L9090,L919""",
"=""6.2361""","=""0.0005""","=""6.23665""","=""0.00008""","=""600*""","=""3.81e+09""",A,"=""16.09288""","=""[214.8924]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",4,4,,"=""T7495""","=""L9090,L919""",
"=""6.258""","=""0.002""","=""6.25223""","=""0.00008""","=""330*""","=""1.70e+09""",A,"=""15.88850""","=""[214.192]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",2,2,,"=""T7495""","=""L9090,L919""",
"=""6.258""","=""0.002""","=""6.25868""","=""0.00008""","=""330*""","=""3.42e+09""",A,"=""16.09288""","=""[214.192]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",4,2,,"=""T7495""","=""L9090,L919""",
"=""6.442""","=""0.003""","=""6.4419""","=""0.0005""","=""430*""","=""""",,"=""895.9789+x""","=""1088.445""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""","=""1s.2s.(3S).4d""","=""4D""","=""""",2,20,,"=""""","=""L9090u58,L11812""",
"=""6.442""","=""0.003""","=""6.4437""","=""0.0005""","=""430*""","=""""",,"=""(896.0331)+x""","=""1088.445""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""","=""1s.2s.(3S).4d""","=""4D""","=""""",4,20,,"=""""","=""L9090u58,L11812""",
"=""6.442""","=""0.003""","=""6.4483""","=""0.0005""","=""430*""","=""""",,"=""896.1711+x""","=""1088.445""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""","=""1s.2s.(3S).4d""","=""4D""","=""""",6,20,,"=""""","=""L9090u58,L11812""",
"=""6.544""","=""0.002""","=""6.5400""","=""0.0020""","=""370bl*""","=""""",,"=""895.9789+x""","=""1085.56?""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""","=""1s.2s.(3S).4s""","=""4S""","=""3/2""",2,4,,"=""""","=""L9090u58,L11812""",
"=""6.544""","=""0.002""","=""6.5419""","=""0.0020""","=""370bl*""","=""""",,"=""(896.0331)+x""","=""1085.56?""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""","=""1s.2s.(3S).4s""","=""4S""","=""3/2""",4,4,,"=""""","=""L9090u58,L11812""",
"=""6.544""","=""0.002""","=""6.5467""","=""0.0020""","=""370bl*""","=""""",,"=""896.1711+x""","=""1085.56?""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""","=""1s.2s.(3S).4s""","=""4S""","=""3/2""",6,4,,"=""""","=""L9090u58,L11812""",
"=""""","=""""","=""6.58184""","=""0.00007""","=""""","=""8.5e+06""",B,"=""15.88850""","=""[204.2616]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5f""","=""2F*""","=""5/2""",2,6,E2,"=""T8756""","=""""",
"=""6.5822""","=""0.0005""","=""6.58263""","=""0.00011""","=""1000""","=""3.49e+10""",A,"=""15.88850""","=""[204.239]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T7495""","=""L9090,L919""",
"=""""","=""""","=""6.58892""","=""0.00007""","=""""","=""1.09e+07""",B,"=""16.09288""","=""[204.2636]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5f""","=""2F*""","=""7/2""",4,8,E2,"=""T8756""","=""""",
"=""""","=""""","=""6.58899""","=""0.00007""","=""""","=""2.43e+06""",B,"=""16.09288""","=""[204.2616]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5f""","=""2F*""","=""5/2""",4,6,E2,"=""T8756""","=""""",
"=""6.5895""","=""0.0005""","=""6.58965""","=""0.00011""","=""1300*""","=""4.17e+10""",A,"=""16.09288""","=""[204.243]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",4,6,,"=""T7495""","=""L9090,L919""",
"=""6.5895""","=""0.0005""","=""6.58978""","=""0.00010""","=""1300*""","=""6.95e+09""",A,"=""16.09288""","=""[204.239]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",4,4,,"=""T7495""","=""L9090,L919""",
"=""""","=""""","=""6.60124""","=""0.00010""","=""""","=""1.46e+06""",B,"=""16.09288""","=""[203.912]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5p""","=""2P*""","=""1/2""",4,2,E2,"=""T8756""","=""""",
"=""6.6259""","=""0.0010""","=""6.62554""","=""0.00010""","=""500""","=""3.02e+09""",A,"=""15.88850""","=""[203.019]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",2,2,,"=""T7495""","=""L9090,L919""",
"=""6.6330""","=""0.0010""","=""6.63279""","=""0.00010""","=""600""","=""6.08e+09""",A,"=""16.09288""","=""[203.019]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",4,2,,"=""T7495""","=""L9090,L919""",
"=""6.666""","=""0.002""","=""6.6603""","=""0.0020""","=""600*""","=""""",,"=""913.0274+x""","=""1099.18""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.(3P*).4d""","=""4P*""","=""""",2,12,,"=""""","=""L9090u58,L11812""",
"=""6.666""","=""0.002""","=""6.6636""","=""0.0020""","=""600*""","=""""",,"=""913.1206+x""","=""1099.18""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.(3P*).4d""","=""4P*""","=""""",4,12,,"=""""","=""L9090u58,L11812""",
"=""6.666""","=""0.002""","=""6.6674""","=""0.0020""","=""600*""","=""""",,"=""913.2263+x""","=""1099.18""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.(3P*).4d""","=""4P*""","=""""",6,12,,"=""""","=""L9090u58,L11812""",
"=""6.673""","=""0.002""","=""6.6687""","=""0.0020""","=""600*""","=""""",,"=""913.0274+x""","=""1098.95""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.(3P*).4d""","=""4D*""","=""""",2,20,,"=""""","=""L9090u58,L11812""",
"=""6.673""","=""0.002""","=""6.6721""","=""0.0020""","=""600*""","=""""",,"=""913.1206+x""","=""1098.95""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.(3P*).4d""","=""4D*""","=""""",4,20,,"=""""","=""L9090u58,L11812""",
"=""6.673""","=""0.002""","=""6.6759""","=""0.0020""","=""600*""","=""""",,"=""913.2263+x""","=""1098.95""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.(3P*).4d""","=""4D*""","=""""",6,20,,"=""""","=""L9090u58,L11812""",
"=""""","=""""","=""6.71517""","=""0.00009""","=""""","=""3.7e+06""",B,"=""0.00000""","=""[184.6331]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4d""","=""2D""","=""5/2""",2,6,E2,"=""T8756""","=""""",
