conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,0.5,2.0,15.8885,15.8885,78.03392,552000000.0,0.050392,0.10078,0.0013374
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,1.5,4.0,16.09288,16.09288,77.04289,574000000.0,0.10216,0.20431,0.0027112
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,0.5,2.0,140.7022,140.7022,8.81182,86700000000.0,0.10093,0.20186,0.0026786
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,1.5,4.0,140.7627,140.7627,8.80803,86400000000.0,0.20098,0.40197,0.0053341
1s2.2s,2S,0.5,2.0,0.0,1s2.3d,2D,1.5,4.0,142.253,142.253,8.71575,20700000.0,4.7149e-05,9.4297e-05,1.2513e-06
1s2.2s,2S,0.5,2.0,0.0,1s2.3d,2D,2.5,6.0,142.271,142.271,8.71465,20700000.0,7.0705e-05,0.00014141,1.8765e-06
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,0.5,2.0,183.982,183.982,6.73893,39300000000.0,0.026757,0.053514,0.00071013
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,1.5,4.0,184.007,184.007,6.73802,39100000000.0,0.053227,0.10645,0.0014126
1s2.2s,2S,0.5,2.0,0.0,1s2.4d,2D,1.5,4.0,184.6254,184.6254,6.71545,3700000.0,5.0031e-06,1.0006e-05,1.3278e-07
1s2.2s,2S,0.5,2.0,0.0,1s2.4d,2D,2.5,6.0,184.6331,184.6331,6.71517,3700000.0,7.5041e-06,1.5008e-05,1.9916e-07
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,0.5,2.0,203.912,203.912,6.08028,20300000000.0,0.011251,0.022503,0.00029861
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,1.5,4.0,203.925,203.925,6.07989,20200000000.0,0.022389,0.044778,0.0005942
1s2.2s,2S,0.5,2.0,0.0,1s2.5d,2D,1.5,4.0,204.239,204.239,6.07054,1160000.0,1.2817e-06,2.5635e-06,3.4018e-08
1s2.2s,2S,0.5,2.0,0.0,1s2.5d,2D,2.5,6.0,204.243,204.243,6.07043,1160000.0,1.9225e-06,3.8451e-06,5.1024e-08
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,0.5,2.0,214.704,214.704,5.77466,11800000000.0,0.0058992,0.011798,0.00015657
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,1.5,4.0,214.712,214.712,5.77444,11800000000.0,0.011798,0.023595,0.00031311
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,0.5,2.0,221.197,221.197,5.60515,7470000000.0,0.0035185,0.0070369,9.338e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,1.5,4.0,221.202,221.202,5.60502,7440000000.0,0.0070084,0.014017,0.000186
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,0.5,2.0,225.4051,225.4051,5.50051,5010000000.0,0.0022725,0.004545,6.0312e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,1.5,4.0,225.4083,225.4083,5.50043,4990000000.0,0.0045267,0.0090534,0.00012014
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,,6.0,228.2878,228.2878,5.43105,3520000000.0,0.0046697,0.0093394,0.00012393
1s2.2s,2S,0.5,2.0,0.0,1s2.10p,2P*,,6.0,230.346,230.346,5.38252,2560000000.0,0.0033357,0.0066715,8.8531e-05
1s2.2p,2P*,0.5,2.0,15.8885,1s2.3s,2S,0.5,2.0,136.3685,120.48,10.29085,15500000000.0,0.024609,0.049218,0.00065312
1s2.2p,2P*,0.5,2.0,15.8885,1s2.3p,2P*,1.5,4.0,140.7627,124.8742,9.92873,3300000.0,9.7542e-06,1.9508e-05,2.5888e-07
1s2.2p,2P*,0.5,2.0,15.8885,1s2.3d,2D,1.5,4.0,142.253,126.3645,9.81163,229000000000.0,0.66101,1.322,0.017543
1s2.2p,2P*,0.5,2.0,15.8885,1s2.4s,2S,0.5,2.0,182.2092,166.3207,7.45453,6140000000.0,0.0051153,0.010231,0.00013576
1s2.2p,2P*,0.5,2.0,15.8885,1s2.4p,2P*,1.5,4.0,184.007,168.1185,7.37481,1430000.0,2.332e-06,4.664e-06,6.1891e-08
