obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""116.9544""","=""0.0012""","=""116.955697""","=""0.000011""","=""4300d""","=""""",,"=""1.44457424""","=""12.0455285""","=""3d8""","=""a 1D""","=""2""","=""3d7.(4F).5p""","=""5F*""","=""1""",5,3,,"=""""","=""L4687c119""",
"=""117.3114""","=""0.0012""","=""117.310041""","=""0.000006""","=""610""","=""1.2e+07""",E,"=""1.66192399""","=""12.2308572""","=""3d8""","=""a 3P""","=""1""","=""3d7.(4F).5p""","=""3D*""","=""2""",3,5,,"=""T6999""","=""L4687c119""",
"=""117.6802""","=""0.0012""","=""117.681625""","=""0.000010""","=""860""","=""""",,"=""1.32766384""","=""11.8632252""","=""3d7.(4F).4s""","=""b 3F""","=""3""","=""3d7.(4F).5p""","=""5D*""","=""3""",7,7,,"=""""","=""L4687c119""",
"=""118.7413""","=""0.0009""","=""118.741291""","=""0.000023""","=""1700""","=""4.5e+07""",D,"=""0.00000000""","=""10.4415404""","=""3d8""","=""a 3F""","=""4""","=""3d7.(2F).4p""","=""v 3D*""","=""3""",9,7,,"=""T6999""","=""L4687c119""",
"=""118.9428""","=""0.0012""","=""118.941426""","=""0.000004""","=""850D""","=""""",,"=""1.64411577""","=""12.0680869""","=""3d8""","=""a 3P""","=""2""","=""3d7.(4F).5p""","=""5G*""","=""3""",5,7,,"=""""","=""L4687c119""",
"=""119.7793""","=""0.0012""","=""119.77964""","=""0.00004""","=""830""","=""""",,"=""1.66192399""","=""12.0129488""","=""3d8""","=""a 3P""","=""1""","=""3d7.(4F).5p""","=""5F*""","=""2""",3,5,,"=""""","=""L4687c119""",
"=""119.8418""","=""0.0012""","=""119.84049""","=""0.00003""","=""820D""","=""4.1e+07""",D,"=""0.11782516""","=""10.4635935""","=""3d8""","=""a 3F""","=""3""","=""3d7.(2F).4p""","=""v 3D*""","=""2""",7,5,,"=""T6999""","=""L4687c119""",
"=""120.3598""","=""0.0012""","=""120.3609""","=""0.0003""","=""570""","=""""",,"=""0.49953085""","=""10.80056""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""4""",9,9,,"=""""","=""L4687c119""",
"=""120.7417""","=""0.0012""","=""120.74035""","=""0.00004""","=""800""","=""5.2e+07""",D,"=""0.19802719""","=""10.4666902""","=""3d8""","=""a 3F""","=""2""","=""3d7.(2F).4p""","=""v 3D*""","=""1""",5,3,,"=""T6999""","=""L4687c119""",
"=""121.0358""","=""0.0012""","=""121.036792""","=""0.000023""","=""790""","=""""",,"=""0.19802719""","=""10.4415404""","=""3d8""","=""a 3F""","=""2""","=""3d7.(2F).4p""","=""v 3D*""","=""3""",5,7,,"=""""","=""L4687c119""",
"=""123.2253""","=""0.0012""","=""123.2263""","=""0.0003""","=""510""","=""1.3e+06""",E,"=""0.56546577""","=""10.626971""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(5D).4s.4p""","=""y 5P*""","=""2""",7,5,,"=""T6999""","=""L4687c119""",
"=""123.4353""","=""0.0012""","=""123.43420""","=""0.00021""","=""510""","=""2.0e+06""",E,"=""0.49953085""","=""10.544089""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""y 5P*""","=""3""",9,7,,"=""T6999""","=""L4687c119""",
"=""125.0804""","=""0.0012""","=""125.079738""","=""0.000008""","=""480""","=""""",,"=""2.27370158""","=""12.1861143""","=""3d7.(4P).4s""","=""a 5P""","=""1""","=""3d7.(4F).5p""","=""3F*""","=""2""",3,5,,"=""""","=""L4687c119""",
"=""125.8737""","=""0.0009""","=""125.87402""","=""0.00005""","=""3200""","=""""",,"=""0.61372947""","=""10.4635935""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d7.(2F).4p""","=""v 3D*""","=""2""",5,5,,"=""""","=""L4687c119""",
"=""126.2401""","=""0.0012""","=""126.23895""","=""0.00005""","=""440""","=""""",,"=""0.64530031""","=""10.4666902""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d7.(2F).4p""","=""v 3D*""","=""1""",3,3,,"=""""","=""L4687c119""",
"=""126.5934""","=""0.0009""","=""126.59398""","=""0.00016""","=""12000""","=""3.4e+07""",D,"=""0.41540831""","=""10.209254""","=""3d7.(4F).4s""","=""a 5F""","=""5""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""4""",11,9,,"=""T6999""","=""L4687c119""",
"=""126.8348""","=""0.0009""","=""126.83562""","=""0.00014""","=""1900""","=""""",,"=""5.83698934""","=""15.612177?""","=""3d7.(4F).4p""","=""z 5G*""","=""6""","=""3d7.(4F).7d""","=""5H""","=""7""",13,15,,"=""""","=""L4687c119""",
"=""127.1936""","=""0.0009""","=""127.19449""","=""0.00019""","=""24000""","=""9.e+07""",D,"=""0.41540831""","=""10.163016""","=""3d7.(4F).4s""","=""a 5F""","=""5""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""5""",11,11,,"=""T6999""","=""L4687c119""",
"=""127.2282""","=""0.0009""","=""127.22918""","=""0.00015""","=""12000""","=""4.4e+07""",D,"=""0.49953085""","=""10.244481""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""3""",9,7,,"=""T6999""","=""L4687c119""",
"=""127.6902""","=""0.0009""","=""127.69076""","=""0.00016""","=""11000""","=""5.2e+07""",D,"=""0.49953085""","=""10.209254""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""4""",9,9,,"=""T6999""","=""L4687c119""",
"=""127.7642""","=""0.0009""","=""127.7643""","=""0.0003""","=""5700""","=""4.5e+07""",D,"=""0.56546577""","=""10.269602""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""2""",7,5,,"=""T6999""","=""L4687c119""",
"=""127.9434""","=""0.0012""","=""127.94176""","=""0.00005""","=""390""","=""""",,"=""0.61372947""","=""10.3044045""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d7.(2F).4p""","=""w 3G*""","=""3""",5,7,,"=""""","=""L4687c119""",
"=""128.0681""","=""0.0009""","=""128.0685""","=""0.0004""","=""4500""","=""3.1e+07""",D,"=""1.21663958""","=""10.89773""","=""3d7.(4F).4s""","=""b 3F""","=""4""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""3""",9,7,,"=""T6999""","=""L4687c119""",
"=""128.0960""","=""0.0009""","=""128.09588""","=""0.00015""","=""8300""","=""3.6e+07""",D,"=""0.56546577""","=""10.244481""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""3""",7,7,,"=""T6999""","=""L4687c119""",
"=""128.1890""","=""0.0009""","=""128.1888""","=""0.0005""","=""5500""","=""4.1e+07""",D,"=""0.61372947""","=""10.28573""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""1""",5,3,,"=""T6999""","=""L4687c119""",
"=""128.3018""","=""0.0009""","=""128.30175""","=""0.00020""","=""55000""","=""1.0e+07""",D,"=""0.49953085""","=""10.163016""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""5""",9,11,,"=""T6999""","=""L4687c119""",
"=""128.3513""","=""0.0012""","=""128.350169""","=""0.000012""","=""390""","=""9.e+05""",E,"=""2.20338605""","=""11.8632252""","=""3d7.(4P).4s""","=""a 5P""","=""3""","=""3d7.(4F).5p""","=""5D*""","=""3""",7,7,,"=""T6999""","=""L4687c119""",
"=""128.4029""","=""0.0009""","=""128.4029""","=""0.0003""","=""5400""","=""3.2e+07""",D,"=""0.61372947""","=""10.269602""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""2""",5,5,,"=""T6999""","=""L4687c119""",
"=""128.4244""","=""0.0012""","=""128.423776""","=""0.000007""","=""550D""","=""3.e+06""",E,"=""2.27370158""","=""11.9280041""","=""3d7.(4P).4s""","=""a 5P""","=""1""","=""3d7.(4F).5p""","=""5D*""","=""2""",3,5,,"=""T6999""","=""L4687c119""",
"=""128.5639""","=""0.0009""","=""128.56379""","=""0.00017""","=""8000""","=""1.4e+07""",D,"=""0.56546577""","=""10.209254""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""4""",7,9,,"=""T6999""","=""L4687c119""",
"=""128.6087""","=""0.0009""","=""128.6086""","=""0.0005""","=""5300""","=""4.9e+07""",D,"=""0.64530031""","=""10.28573""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""1""",3,3,,"=""T6999""","=""L4687c119""",
"=""128.6848""","=""0.0009""","=""128.6848""","=""0.0004""","=""2700""","=""2.7e+07""",D,"=""1.32766384""","=""10.96239""","=""3d7.(4F).4s""","=""b 3F""","=""3""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""2""",7,5,,"=""T6999""","=""L4687c119""",
"=""128.7381""","=""0.0009""","=""128.73783""","=""0.00015""","=""5300""","=""1.6e+07""",D,"=""0.61372947""","=""10.244481""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""3""",5,7,,"=""T6999""","=""L4687c119""",
"=""128.8243""","=""0.0009""","=""128.8241""","=""0.0003""","=""5300""","=""1.5e+07""",D,"=""0.64530031""","=""10.269602""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d6.(5D).4s.4p""","=""y 5F*""","=""2""",3,5,,"=""T6999""","=""L4687c119""",
"=""129.3666""","=""0.0009""","=""129.3668""","=""0.0004""","=""15000""","=""1.2e+08""",D,"=""1.21663958""","=""10.80056""","=""3d7.(4F).4s""","=""b 3F""","=""4""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""4""",9,9,,"=""T6999""","=""L4687c119""",
"=""129.5535""","=""0.0009""","=""129.5542""","=""0.0004""","=""12000""","=""9.e+07""",D,"=""1.32766384""","=""10.89773""","=""3d7.(4F).4s""","=""b 3F""","=""3""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""3""",7,7,,"=""T6999""","=""L4687c119""",
"=""129.5860""","=""0.0009""","=""129.5869""","=""0.0003""","=""15000""","=""3.2e+08""",D,"=""1.21663958""","=""10.784289""","=""3d7.(4F).4s""","=""b 3F""","=""4""","=""3d6.(5D).4s.4p""","=""u 3D*""","=""3""",9,7,,"=""T6999""","=""L4687c119""",
"=""129.7099""","=""0.0009""","=""129.7089""","=""0.0004""","=""9900""","=""1.0e+08""",D,"=""1.40373174""","=""10.96239""","=""3d7.(4F).4s""","=""b 3F""","=""2""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""2""",5,5,,"=""T6999""","=""L4687c119""",
"=""129.9576""","=""0.0009""","=""129.9574""","=""0.0003""","=""19000""","=""1.8e+08""",D,"=""0.41540831""","=""9.955784""","=""3d7.(4F).4s""","=""a 5F""","=""5""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""4""",11,9,,"=""T6999""","=""L4687c119""",
"=""130.2392""","=""0.0009""","=""130.2393""","=""0.0003""","=""14000""","=""3.0e+08""",D,"=""1.32766384""","=""10.847384""","=""3d7.(4F).4s""","=""b 3F""","=""3""","=""3d6.(5D).4s.4p""","=""u 3D*""","=""2""",7,5,,"=""T6999""","=""L4687c119""",
"=""130.5926""","=""0.0009""","=""130.5923""","=""0.0004""","=""920""","=""9.e+06""",D,"=""1.40373174""","=""10.89773""","=""3d7.(4F).4s""","=""b 3F""","=""2""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""3""",5,7,,"=""T6999""","=""L4687c119""",
"=""130.6759""","=""0.0009""","=""130.6752""","=""0.0004""","=""9100""","=""3.4e+08""",D,"=""1.40373174""","=""10.89170""","=""3d7.(4F).4s""","=""b 3F""","=""2""","=""3d6.(5D).4s.4p""","=""u 3D*""","=""1""",5,3,,"=""T6999""","=""L4687c119""",
"=""130.6953""","=""0.0009""","=""130.6949""","=""0.0004""","=""36000""","=""1.5e+08""",D,"=""0.49953085""","=""9.98606""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""3""",9,7,,"=""T6999""","=""L4687c119""",
"=""130.7976""","=""0.0012""","=""130.79793""","=""0.00015""","=""330""","=""""",,"=""5.60380197""","=""15.082866""","=""3d7.(4F).4p""","=""z 5F*""","=""5""","=""3d7.(4F).6d""","=""5H""","=""5""",11,11,,"=""""","=""L4687c119""",
"=""130.8834""","=""0.0009""","=""130.8830""","=""0.0004""","=""1300""","=""8.e+06""",D,"=""1.32766384""","=""10.80056""","=""3d7.(4F).4s""","=""b 3F""","=""3""","=""3d6.(5D).4s.4p""","=""v 3F*""","=""4""",7,9,,"=""T6999""","=""L4687c119""",
"=""131.1122""","=""0.0009""","=""131.1135""","=""0.0003""","=""17000""","=""3.7e+07""",D,"=""0.49953085""","=""9.955784""","=""3d7.(4F).4s""","=""a 5F""","=""4""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""4""",9,9,,"=""T6999""","=""L4687c119""",
"=""131.1857""","=""0.0009""","=""131.1857""","=""0.0005""","=""17000""","=""1.3e+08""",D,"=""0.56546577""","=""10.016514""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""2""",7,5,,"=""T6999""","=""L4687c119""",
"=""131.2901""","=""0.0012""","=""131.2884""","=""0.0003""","=""4300i""","=""4.6e+07""",D,"=""1.40373174""","=""10.847384""","=""3d7.(4F).4s""","=""b 3F""","=""2""","=""3d6.(5D).4s.4p""","=""u 3D*""","=""2""",5,5,,"=""T6999""","=""L4687c119""",
"=""131.5417""","=""0.0009""","=""131.5422""","=""0.0004""","=""13000""","=""1.3e+08""",D,"=""0.61372947""","=""10.03916""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""1""",5,3,,"=""T6999""","=""L4687c119""",
"=""131.6094""","=""0.0009""","=""131.6097""","=""0.0004""","=""12000""","=""6.e+07""",D,"=""0.56546577""","=""9.98606""","=""3d7.(4F).4s""","=""a 5F""","=""3""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""3""",7,7,,"=""T6999""","=""L4687c119""",
"=""131.6521""","=""0.0012""","=""131.651090""","=""0.000005""","=""420""","=""""",,"=""2.72881087""","=""12.1464464""","=""3d7.(2G).4s""","=""a 3G""","=""4""","=""3d7.(4F).5p""","=""3F*""","=""3""",9,7,,"=""""","=""L4687c119""",
"=""131.8186""","=""0.0009""","=""131.8188""","=""0.0005""","=""8200""","=""2.0e+08""",D,"=""0.64530031""","=""10.05095""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""0""",3,1,,"=""T6999""","=""L4687c119""",
"=""131.8596""","=""0.0009""","=""131.8590""","=""0.0005""","=""12000""","=""7.e+07""",D,"=""0.61372947""","=""10.016514""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""2""",5,5,,"=""T6999""","=""L4687c119""",
"=""131.9844""","=""0.0009""","=""131.9843""","=""0.0004""","=""8000""","=""7.e+07""",D,"=""0.64530031""","=""10.03916""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""1""",3,3,,"=""T6999""","=""L4687c119""",
"=""132.1725""","=""0.0009""","=""132.1715""","=""0.0003""","=""2000""","=""1.4e+06""",E,"=""1.40373174""","=""10.784289""","=""3d7.(4F).4s""","=""b 3F""","=""2""","=""3d6.(5D).4s.4p""","=""u 3D*""","=""3""",5,7,,"=""T6999""","=""L4687c119""",
"=""132.2879""","=""0.0009""","=""132.2874""","=""0.0004""","=""1200""","=""7.e+06""",D,"=""0.61372947""","=""9.98606""","=""3d7.(4F).4s""","=""a 5F""","=""2""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""3""",5,7,,"=""T6999""","=""L4687c119""",
"=""132.3036""","=""0.0009""","=""132.3033""","=""0.0005""","=""780""","=""8.e+06""",E,"=""0.64530031""","=""10.016514""","=""3d7.(4F).4s""","=""a 5F""","=""1""","=""3d6.(5D).4s.4p""","=""x 5D*""","=""2""",3,5,,"=""T6999""","=""L4687c119""",
"=""132.4791""","=""0.0009""","=""132.47846""","=""0.00009""","=""3200""","=""""",,"=""5.60380197""","=""14.962621""","=""3d7.(4F).4p""","=""z 5F*""","=""5""","=""3d7.(4F).6d""","=""5G""","=""6""",11,13,,"=""""","=""L4687c119""",
"=""133.5188""","=""0.0012""","=""133.52047""","=""0.00012""","=""360d""","=""""",,"=""5.69980603""","=""14.985588""","=""3d7.(4F).4p""","=""z 5F*""","=""3""","=""3d7.(4F).7s""","=""3F""","=""3""",7,7,,"=""""","=""L4687c119""",
