spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Co II,Co,1,3d8,a 3F,4.0,9,0.0,1.2e-07,even,,no,17.0844,,,,,,,,,,L9429
Co II,Co,1,3d8,a 3F,3.0,7,0.11782516,2.5e-07,even,,no,17.0844,,,,,,,,,,L9429
Co II,Co,1,3d8,a 3F,2.0,5,0.19802719,2.5e-07,even,,no,17.0844,,,,,,,,,,L9429
Co II,Co,1,3d7.(4F).4s,a 5F,5.0,11,0.41540831,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,a 5F,4.0,9,0.49953085,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,a 5F,3.0,7,0.56546577,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,a 5F,2.0,5,0.61372947,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,a 5F,1.0,3,0.64530031,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,b 3F,4.0,9,1.21663958,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,b 3F,3.0,7,1.32766384,1.2e-07,even,,no,17.0844,43.47826086956522,"ASD 1/sum(Aki), J-resolved",43.47826086956522,1/1,yes,1.32766384,1.32766384,,,"L9429,L7185"
Co II,Co,1,3d7.(4F).4s,b 3F,2.0,5,1.40373174,1.2e-07,even,,no,17.0844,31.645569620253163,"ASD 1/sum(Aki), J-resolved",31.645569620253163,1/1,yes,1.28590658,1.28590658,,,"L9429,L7185"
Co II,Co,1,3d8,a 1D,2.0,5,1.44457424,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d8,a 3P,2.0,5,1.64411577,2.5e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d8,a 3P,1.0,3,1.66192399,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d8,a 3P,0.0,1,1.6853529,4e-07,even,,no,17.0844,,,,,,,,,,L9429
Co II,Co,1,3d7.(4P).4s,a 5P,3.0,7,2.20338605,1.2e-07,even,,no,17.0844,20.491803278688522,"ASD 1/sum(Aki), J-resolved",20.491803278688522,2/2,yes,1.78797774,1.78797774,,,"L9429,L7185"
Co II,Co,1,3d7.(4P).4s,a 5P,2.0,5,2.23561202,1.2e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d7.(4P).4s,a 5P,1.0,3,2.27370158,2.5e-07,even,,no,17.0844,,,,,,,,,,"L9429,L7185"
Co II,Co,1,3d8,a 1G,4.0,9,2.35244233,1.2e-07,even,,no,17.0844,,,,,,,,,,L9429
