Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0.0004""","="" 100                             ""","=""L21139"""
"=""1s.2s""","=""3S""","=""1""",3,"=""(""","=""905.06210""","="")""","=""0.00005""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""3P*""","=""0""",1,"=""(""","=""914.765595""","="")""","=""0.000009""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""3P*""","=""1""",3,"=""(""","=""914.802870""","="")""","=""0.000009""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""3P*""","=""2""",5,"=""(""","=""914.995993""","="")""","=""0.000007""","="" 100                             ""","=""L21139"""
"=""1s.2s""","=""1S""","=""0""",1,"=""(""","=""915.32141""","="")""","=""0.00004""","="" 100                             ""","=""L21139"""
"=""1s.2p""","=""1P*""","=""1""",3,"=""(""","=""922.000555""","="")""","=""0.000004""","="" 100                             ""","=""L21139"""
"=""1s.3s""","=""3S""","=""1""",3,"=""(""","=""1069.1011""","="")""","=""0.0015""","="" 100                             ""","=""L21139"""
"=""1s.3p""","=""3P*""","=""0""",1,"=""(""","=""1071.7548""","="")""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.3p""","=""3P*""","=""1""",3,"=""(""","=""1071.7672""","="")""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.3p""","=""3P*""","=""2""",5,"=""(""","=""1071.8243""","="")""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.3s""","=""1S""","=""0""",1,"=""(""","=""1071.8138""","="")""","=""0.0015""","="" 100                             ""","=""L21139"""
"=""1s.3d""","=""3D""","=""1""",3,"=""(""","=""1073.2542""","="")""","=""0.0008""","="" 100                             ""","=""L22382c208,L19700"""
"=""1s.3d""","=""3D""","=""2""",5,"=""(""","=""1073.2570""","="")""","=""0.0008""","=""  95                             ""","=""L22382c208,L19700"""
"=""1s.3d""","=""3D""","=""3""",7,"=""(""","=""1073.2761""","="")""","=""0.0008""","="" 100                             ""","=""L22382c208,L19700"""
"=""1s.3d""","=""1D""","=""2""",5,"=""(""","=""1073.3429""","="")""","=""0.0008""","=""  95                             ""","=""L22382c208,L19700"""
"=""1s.3p""","=""1P*""","=""1""",3,"=""(""","=""1073.7544""","="")""","=""0.0008""","="" 100                             ""","=""L21139"""
"=""1s.4s""","=""3S""","=""1""",3,"=""(""","=""1125.1691""","="")""","=""0.0015""","="" 100                             ""","=""L21139"""
"=""1s.4p""","=""3P*""","=""0""",1,"=""(""","=""1126.2575""","="")""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.4p""","=""3P*""","=""1""",3,"=""(""","=""1126.2629""","="")""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.4p""","=""3P*""","=""2""",5,"=""(""","=""1126.2870""","="")""","=""0.0007""","="" 100                             ""","=""L21139"""
"=""1s.4s""","=""1S""","=""0""",1,"=""(""","=""1126.2679""","="")""","=""0.0015""","="" 100                             ""","=""L21139"""
"=""1s.4d""","=""3D""","=""1""",3,"=""(""","=""1126.8743""","="")""","=""0.0020""","="" 100                             ""","=""L11959c209,L19700"""
"=""1s.4d""","=""3D""","=""2""",5,"=""(""","=""1126.8759""","="")""","=""0.0019""","=""  97                             ""","=""L11959c209,L19700"""
"=""1s.4d""","=""3D""","=""3""",7,"=""(""","=""1126.8836""","="")""","=""0.0021""","="" 100                             ""","=""L11959c209,L19700"""
"=""1s.4f""","=""3F*""","=""3""",7,"=""(""","=""1126.916""","="")""","=""0.003""","=""  53         :    47  1s.4f 1F*  ""","=""L19700c211"""
"=""1s.4f""","=""3F*""","=""2""",5,"=""(""","=""1126.918""","="")""","=""0.003""","="" 100                             ""","=""L19700c211"""
"=""1s.4f""","=""3F*""","=""4""",9,"=""(""","=""1126.922""","="")""","=""0.003""","="" 100                             ""","=""L19700c211"""
"=""1s.4d""","=""1D""","=""2""",5,"=""(""","=""1126.9204""","="")""","=""0.0016""","=""  97                             ""","=""L11959c209,L19700"""
