Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s""","=""2S""","=""1/2""",2,"=""""","=""0.0000000""","=""""","=""0.0000012""","="" 100                    ""","=""L3620c107"""
"=""2p""","=""2P*""","=""1/2""",2,"=""(""","=""653.4938315""","="")""","=""0.0000012""","="" 100                    ""","=""L19200"""
"=""2p""","=""2P*""","=""3/2""",4,"=""(""","=""653.6801232""","="")""","=""0.0000012""","="" 100                    ""","=""L19200"""
"=""2s""","=""2S""","=""1/2""",2,"=""(""","=""653.5029124""","="")""","=""0.0000012""","="" 100                    ""","=""L19200"""
"=""3p""","=""2P*""","=""1/2""",2,"=""(""","=""774.5790180""","="")""","=""0.0000010""","="" 100                    ""","=""L3620c107"""
"=""3p""","=""2P*""","=""3/2""",4,"=""(""","=""774.6342180""","="")""","=""0.0000005""","="" 100                    ""","=""L3620c107"""
"=""3s""","=""2S""","=""1/2""",2,"=""(""","=""774.5817281""","="")""","=""0.0000012""","="" 100                    ""","=""L3620c107"""
"=""3d""","=""2D""","=""3/2""",4,"=""(""","=""774.634125370""","="")""","=""0.000000025""","="" 100                    ""","=""L3620c107"""
"=""3d""","=""2D""","=""5/2""",6,"=""(""","=""774.652496814""","="")""","=""0.000000025""","="" 100                    ""","=""L3620c107"""
"=""4p""","=""2P*""","=""1/2""",2,"=""(""","=""816.9512570""","="")""","=""0.0000005""","="" 100                    ""","=""L3620c107"""
"=""4p""","=""2P*""","=""3/2""",4,"=""(""","=""816.97454286""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""4s""","=""2S""","=""1/2""",2,"=""(""","=""816.9524042""","="")""","=""0.0000006""","="" 100                    ""","=""L3620c107"""
"=""4d""","=""2D""","=""3/2""",4,"=""(""","=""816.97450318""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""4d""","=""2D""","=""5/2""",6,"=""(""","=""816.98225418""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""4f""","=""2F*""","=""5/2""",6,"=""(""","=""816.98224019""","="")""","=""0.00000011""","="" 100                    ""","=""L3620c107"""
"=""4f""","=""2F*""","=""7/2""",8,"=""(""","=""816.98611418""","="")""","=""0.00000011""","="" 100                    ""","=""L3620c107"""
"=""5p""","=""2P*""","=""1/2""",2,"=""(""","=""836.56031640""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""5p""","=""2P*""","=""3/2""",4,"=""(""","=""836.57223773""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""5s""","=""2S""","=""1/2""",2,"=""(""","=""836.56090475""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""5d""","=""2D""","=""3/2""",4,"=""(""","=""836.57221740""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""5d""","=""2D""","=""5/2""",6,"=""(""","=""836.57618589""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""5f""","=""2F*""","=""5/2""",6,"=""(""","=""836.57617868""","="")""","=""0.00000011""","="" 100                    ""","=""L3620c107"""
"=""5f""","=""2F*""","=""7/2""",8,"=""(""","=""836.57816224""","="")""","=""0.00000011""","="" 100                    ""","=""L3620c107"""
"=""5g""","=""2G""","=""7/2""",8,"=""(""","=""836.578158482""","="")""","=""0.000000025""","="" 100                    ""","=""L3620c107"""
"=""5g""","=""2G""","=""9/2""",10,"=""(""","=""836.579348432""","="")""","=""0.000000025""","="" 100                    ""","=""L3620c107"""
"=""6p""","=""2P*""","=""1/2""",2,"=""(""","=""847.21080161""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""6p""","=""2P*""","=""3/2""",4,"=""(""","=""847.21770014""","="")""","=""0.00000009""","="" 100                    ""","=""L3620c107"""
"=""6s""","=""2S""","=""1/2""",2,"=""(""","=""847.21114235""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""6d""","=""2D""","=""3/2""",4,"=""(""","=""847.21768819""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""6d""","=""2D""","=""5/2""",6,"=""(""","=""847.21998475""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
