conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,653.493832,653.493832,1.89725,2568800000000.0,0.13862,0.27725,0.0036791
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,653.680123,653.680123,1.89671,2565800000000.0,0.27677,0.55353,0.0073454
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,774.579018,774.579018,1.60067,685200000000.0,0.02632,0.052639,0.00069852
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,774.634218,774.634218,1.60055,685320000000.0,0.052641,0.10528,0.0013971
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,816.951257,816.951257,1.51764,279220000000.0,0.0096415,0.019283,0.00025589
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,816.974543,816.974543,1.5176,279410000000.0,0.019295,0.03859,0.00051209
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,836.560316,836.560316,1.48207,140730000000.0,0.0046343,0.0092686,0.00012299
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,836.572238,836.572238,1.48205,140860000000.0,0.0092769,0.018554,0.00024621
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,847.210802,847.210802,1.46344,80753000000.0,0.0025928,0.0051856,6.8813e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,847.2177,847.2177,1.46343,80840000000.0,0.0051911,0.010382,0.00013777
2p,2P*,0.5,2.0,653.493832,3s,2S,0.5,2.0,774.581728,121.087897,10.23919,8647900000.0,0.013593,0.027185,0.00036075
2p,2P*,0.5,2.0,653.493832,3d,2D,1.5,4.0,774.634125,121.140294,10.23476,221210000000.0,0.69478,1.3896,0.01844
2p,2P*,0.5,2.0,653.493832,4s,2S,0.5,2.0,816.952404,163.458573,7.58505,3530900000.0,0.0030455,0.0060911,8.0828e-05
2p,2P*,0.5,2.0,653.493832,4d,2D,1.5,4.0,816.974503,163.480672,7.58403,70632000000.0,0.12181,0.24362,0.0032329
2p,2P*,0.5,2.0,653.493832,5s,2S,0.5,2.0,836.560905,183.067073,6.77261,1764700000.0,0.0012135,0.002427,3.2207e-05
2p,2P*,0.5,2.0,653.493832,5d,2D,1.5,4.0,836.572217,183.078386,6.77219,32287000000.0,0.044399,0.088799,0.0011784
2p,2P*,0.5,2.0,653.493832,6s,2S,0.5,2.0,847.211142,193.717311,6.40026,1006400000.0,0.00061805,0.0012361,1.6403e-05
2p,2P*,0.5,2.0,653.493832,6d,2D,1.5,4.0,847.217688,193.723857,6.40005,17627000000.0,0.021649,0.043298,0.00057456
2s,2S,0.5,2.0,653.502912,3p,2P*,0.5,2.0,774.579018,121.076106,10.24019,92230000000.0,0.14499,0.28999,0.0038481
2s,2S,0.5,2.0,653.502912,3p,2P*,1.5,4.0,774.634218,121.131306,10.23552,91942000000.0,0.28882,0.57763,0.0076652
2s,2S,0.5,2.0,653.502912,4p,2P*,0.5,2.0,816.951257,163.448345,7.58553,39707000000.0,0.034253,0.068506,0.00090907
