obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""10.25052468""","=""0.00000010""","=""""","=""4.4169e+10""",AA,"=""(653.6801232)""","=""(774.634125370)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""10.25496713""","=""0.00000015""","=""""","=""1.7418e+10""",AA,"=""(653.6801232)""","=""(774.5817281)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""17.06862174""","=""0.00000023""","=""""","=""6.4248e+09""",AA,"=""(774.5790180)""","=""(847.21768819)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""17.0692558""","=""0.0000003""","=""""","=""3.9132e+09""",AA,"=""(774.5817281)""","=""(847.21770014)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""17.07016002""","=""0.00000023""","=""""","=""6.9423e+08""",AA,"=""(774.5790180)""","=""(847.21114235)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""17.0708771""","=""0.0000003""","=""""","=""3.9217e+09""",AA,"=""(774.5817281)""","=""(847.21080161)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""17.081041209""","=""0.000000021""","=""""","=""8.2187e+09""",AA,"=""(774.634125370)""","=""(847.21998060)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""17.08106204""","=""0.00000012""","=""""","=""7.7010e+09""",AA,"=""(774.6342180)""","=""(847.21998475)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""17.081577867""","=""0.000000021""","=""""","=""3.2105e+07""",AA,"=""(774.634125370)""","=""(847.21770014)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""17.08160249""","=""0.00000012""","=""""","=""1.2833e+09""",AA,"=""(774.6342180)""","=""(847.21768819)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""17.08314311""","=""0.00000012""","=""""","=""1.3966e+09""",AA,"=""(774.6342180)""","=""(847.21114235)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""17.08320150""","=""0.00000003""","=""""","=""3.2411e+08""",AA,"=""(774.634125370)""","=""(847.21080161)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""17.085095244""","=""0.000000021""","=""""","=""8.7989e+09""",AA,"=""(774.652496814)""","=""(847.22112852)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""17.085365507""","=""0.000000021""","=""""","=""5.8621e+08""",AA,"=""(774.652496814)""","=""(847.21998060)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""17.085902436""","=""0.000000021""","=""""","=""2.8977e+08""",AA,"=""(774.652496814)""","=""(847.21770014)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""19.9996451""","=""0.0000003""","=""""","=""1.1600e+10""",AA,"=""(774.5790180)""","=""(836.57221740)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""20.0005128""","=""0.0000004""","=""""","=""6.7080e+09""",AA,"=""(774.5817281)""","=""(836.57223773)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""20.0032953""","=""0.0000003""","=""""","=""1.2385e+09""",AA,"=""(774.5790180)""","=""(836.56090475)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""20.0043599""","=""0.0000004""","=""""","=""6.7256e+09""",AA,"=""(774.5817281)""","=""(836.56031640)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""20.01615894""","=""0.00000004""","=""""","=""1.7393e+10""",AA,"=""(774.634125370)""","=""(836.57617868)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""20.01618656""","=""0.00000018""","=""""","=""1.3908e+10""",AA,"=""(774.6342180)""","=""(836.57618589)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""20.01743251""","=""0.00000004""","=""""","=""6.1359e+07""",AA,"=""(774.634125370)""","=""(836.57223773)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""20.01746904""","=""0.00000018""","=""""","=""2.3181e+09""",AA,"=""(774.6342180)""","=""(836.57221740)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""20.02112579""","=""0.00000018""","=""""","=""2.4918e+09""",AA,"=""(774.6342180)""","=""(836.56090475)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""20.02128604""","=""0.00000008""","=""""","=""6.1942e+08""",AA,"=""(774.634125370)""","=""(836.56031640)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""20.02145598""","=""0.00000004""","=""""","=""1.8623e+10""",AA,"=""(774.652496814)""","=""(836.57816224)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""20.02209731""","=""0.00000004""","=""""","=""1.2409e+09""",AA,"=""(774.652496814)""","=""(836.57617868)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""20.02337164""","=""0.00000004""","=""""","=""5.5379e+08""",AA,"=""(774.652496814)""","=""(836.57223773)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""29.2446703""","=""0.0000007""","=""""","=""2.4047e+10""",AA,"=""(774.5790180)""","=""(816.97450318)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""29.2465124""","=""0.0000009""","=""""","=""1.2544e+10""",AA,"=""(774.5817281)""","=""(816.97454286)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""29.2599222""","=""0.0000008""","=""""","=""2.5130e+09""",AA,"=""(774.5790180)""","=""(816.9524042)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""29.2625860""","=""0.0000009""","=""""","=""1.2590e+10""",AA,"=""(774.5817281)""","=""(816.9512570)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""29.27738317""","=""0.00000008""","=""""","=""5.2784e+10""",AA,"=""(774.634125370)""","=""(816.98224019)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""29.2774376""","=""0.0000004""","=""""","=""2.8853e+10""",AA,"=""(774.6342180)""","=""(816.98225418)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""29.28270570""","=""0.00000017""","=""""","=""1.4259e+08""",AA,"=""(774.634125370)""","=""(816.97454286)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""29.2827972""","=""0.0000004""","=""""","=""4.8114e+09""",AA,"=""(774.6342180)""","=""(816.97450318)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""29.28740943""","=""0.00000008""","=""""","=""5.6529e+10""",AA,"=""(774.652496814)""","=""(816.98611418)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""29.29008979""","=""0.00000008""","=""""","=""3.7680e+09""",AA,"=""(774.652496814)""","=""(816.98224019)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""29.29541693""","=""0.00000017""","=""""","=""1.2870e+09""",AA,"=""(774.652496814)""","=""(816.97454286)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""29.2980890""","=""0.0000005""","=""""","=""5.0583e+09""",AA,"=""(774.6342180)""","=""(816.9524042)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""29.2988191""","=""0.0000003""","=""""","=""1.4398e+09""",AA,"=""(774.634125370)""","=""(816.9512570)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""40.9642609""","=""0.0000007""","=""""","=""2.9462e+09""",AA,"=""(816.9512570)""","=""(847.21768819)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""40.9657975""","=""0.0000008""","=""""","=""1.8242e+09""",AA,"=""(816.9524042)""","=""(847.21770014)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""40.9731223""","=""0.0000007""","=""""","=""4.9028e+08""",AA,"=""(816.9512570)""","=""(847.21114235)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""40.9751372""","=""0.0000009""","=""""","=""1.8296e+09""",AA,"=""(816.9524042)""","=""(847.21080161)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""40.9926887""","=""0.0000004""","=""""","=""3.5352e+09""",AA,"=""(816.97454286)""","=""(847.21998475)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""40.9957316""","=""0.0000004""","=""""","=""3.8633e+07""",AA,"=""(816.97450318)""","=""(847.21770014)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""40.9958015""","=""0.0000004""","=""""","=""5.8943e+08""",AA,"=""(816.97454286)""","=""(847.21768819)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""41.00157587""","=""0.00000015""","=""""","=""5.4291e+09""",AA,"=""(816.98224019)""","=""(847.221126332)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""41.00312383""","=""0.00000023""","=""""","=""4.1897e+06""",AA,"=""(816.98224019)""","=""(847.21998475)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""41.0046766""","=""0.0000004""","=""""","=""9.8602e+08""",AA,"=""(816.97454286)""","=""(847.21114235)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""41.0050849""","=""0.0000004""","=""""","=""3.8954e+08""",AA,"=""(816.97450318)""","=""(847.21080161)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""41.00589540""","=""0.00000016""","=""""","=""5.6285e+09""",AA,"=""(816.98611418)""","=""(847.221814977)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""41.00623825""","=""0.00000023""","=""""","=""8.8289e+07""",AA,"=""(816.98224019)""","=""(847.21768819)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""41.0062410""","=""0.0000004""","=""""","=""3.4857e+08""",AA,"=""(816.98225418)""","=""(847.21770014)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""41.00682937""","=""0.00000016""","=""""","=""2.0095e+08""",AA,"=""(816.98611418)""","=""(847.221126332)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""41.00837772""","=""0.00000023""","=""""","=""8.3927e+07""",AA,"=""(816.98611418)""","=""(847.21998475)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""63.1896686""","=""0.0000018""","=""""","=""5.0717e+09""",AA,"=""(816.9512570)""","=""(836.57221740)""","=""4p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""63.1932979""","=""0.0000020""","=""""","=""3.0149e+09""",AA,"=""(816.9524042)""","=""(836.57223773)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""63.2261222""","=""0.0000018""","=""""","=""8.8296e+08""",AA,"=""(816.9512570)""","=""(836.56090475)""","=""4p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""63.2317186""","=""0.0000022""","=""""","=""3.0270e+09""",AA,"=""(816.9524042)""","=""(836.56031640)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""63.2518370""","=""0.0000009""","=""""","=""9.8915e+09""",AA,"=""(816.97450318)""","=""(836.57617868)""","=""4d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""63.2519418""","=""0.0000011""","=""""","=""6.0902e+09""",AA,"=""(816.97454286)""","=""(836.57618589)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""63.2645565""","=""0.0000009""","=""""","=""7.7314e+07""",AA,"=""(816.97450318)""","=""(836.57223773)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""63.2647502""","=""0.0000011""","=""""","=""1.0159e+09""",AA,"=""(816.97454286)""","=""(836.57221740)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""63.2704202""","=""0.0000004""","=""""","=""1.6822e+10""",AA,"=""(816.98224019)""","=""(836.578158482)""","=""4f""","=""2F*""","=""5/2""","=""5g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""63.2704532""","=""0.0000009""","=""""","=""1.0596e+10""",AA,"=""(816.98225418)""","=""(836.57816224)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""63.2767899""","=""0.0000009""","=""""","=""9.8586e+06""",AA,"=""(816.98224019)""","=""(836.57618589)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""63.2768583""","=""0.0000009""","=""""","=""7.0651e+08""",AA,"=""(816.98225418)""","=""(836.57617868)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""63.2790875""","=""0.0000004""","=""""","=""1.7442e+10""",AA,"=""(816.98611418)""","=""(836.579348432)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""63.2829308""","=""0.0000004""","=""""","=""6.2286e+08""",AA,"=""(816.98611418)""","=""(836.578158482)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""63.2893030""","=""0.0000009""","=""""","=""1.9748e+08""",AA,"=""(816.98611418)""","=""(836.57618589)""","=""4f""","=""2F*""","=""7/2""","=""5d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""63.2895878""","=""0.0000009""","=""""","=""6.9763e+08""",AA,"=""(816.98225418)""","=""(836.57223773)""","=""4d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""63.2896083""","=""0.0000009""","=""""","=""2.0775e+08""",AA,"=""(816.98224019)""","=""(836.57221740)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""63.3012905""","=""0.0000011""","=""""","=""1.7767e+09""",AA,"=""(816.97454286)""","=""(836.56090475)""","=""4p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""63.3030638""","=""0.0000011""","=""""","=""7.7981e+08""",AA,"=""(816.97450318)""","=""(836.56031640)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""116.336561""","=""0.000003""","=""""","=""1.5333e+09""",AA,"=""(836.56031640)""","=""(847.21768819)""","=""5p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
