Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""                                  ""","=""L7237"""
"=""2s2.2p5.3s""","=""3P*""","=""2""",5,"=""""","=""170.0795""","=""""","=""""","="" 100                              ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""1""",3,"=""""","=""170.6279""","=""""","=""""","=""  81         :    19  2p5.3s 1P*  ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""0""",1,"=""""","=""171.3220""","=""""","=""""","="" 100                              ""","="""""
"=""2s2.2p5.3s""","=""1P*""","=""1""",3,"=""""","=""172.1321""","=""""","=""""","=""  81         :    19  2p5.3s 3P*  ""","="""""
"=""2s2.2p5.3p""","=""3S""","=""1""",3,"=""""","=""181.8703""","=""""","=""""","=""  97                              ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""3""",7,"=""""","=""183.8890""","=""""","=""""","="" 100                              ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""2""",5,"=""""","=""184.0456""","=""""","=""""","=""  80         :    15  2p5.3p 1D   ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""1""",3,"=""""","=""184.4908""","=""""","=""""","=""  74         :    15  2p5.3p 1P   ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""2""",5,"=""""","=""185.0459""","=""""","=""""","=""  57         :    42  2p5.3p 1D   ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""0""",1,"=""""","=""185.8066""","=""""","=""""","=""  99                              ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""1""",3,"=""""","=""186.0118""","=""""","=""""","=""  66         :    31  2p5.3p 1P   ""","="""""
"=""2s2.2p5.3p""","=""1P""","=""1""",3,"=""""","=""185.4616""","=""""","=""""","=""  53         :    25  2p5.3p 3D   ""","="""""
"=""2s2.2p5.3p""","=""1D""","=""2""",5,"=""""","=""185.8607""","=""""","=""""","=""  43         :    38  2p5.3p 3P   ""","="""""
"=""2s2.2p5.3p""","=""1S""","=""0""",1,"=""""","=""192.5111""","=""""","=""""","=""  99                              ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""0""",1,"=""""","=""201.3036""","=""""","=""""","="" 100                              ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""1""",3,"=""""","=""201.4462""","=""""","=""""","=""  98                              ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""2""",5,"=""""","=""201.755""","=""""","=""""","=""  94         :     4  2p5.3d 3D*  ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""4""",9,"=""""","=""202.1045""","=""""","=""""","="" 100                              ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""3""",7,"=""""","=""202.3408""","=""""","=""""","=""  79         :    19  2p5.3d 1F*  ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""2""",5,"=""""","=""202.7559""","=""""","=""""","=""  79         :    12  2p5.3d 1D*  ""","="""""
"=""2s2.2p5.3d""","=""1F*""","=""3""",7,"=""""","=""203.0756""","=""""","=""""","=""  59         :    33  2p5.3d 3D*  ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""1""",3,"=""""","=""203.9043""","=""""","=""""","=""  93         :     6  2p5.3d 1P*  ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""3""",7,"=""""","=""204.0682""","=""""","=""""","=""  64         :    23  2p5.3d 1F*  ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""2""",5,"=""""","=""204.1494""","=""""","=""""","=""  56         :    37  2p5.3d 1D*  ""","="""""
"=""2s2.2p5.3d""","=""1D*""","=""2""",5,"=""""","=""203.9136""","=""""","=""""","=""  48         :    31  2p5.3d 3D*  ""","="""""
"=""2s2.2p5.3d""","=""1P*""","=""1""",3,"=""""","=""206.0858""","=""""","=""""","=""  94         :     5  2p5.3d 3D*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""         or  :        2p5.4s 3P*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,"=""""","=""225.680""","=""""","=""""","=""         or  :        2p5.4s 3P*  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",1,"=""""","=""""","=""""","=""""","=""         or  :        2p5.4s 3P*  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",3,"=""""","=""226.861""","=""""","=""""","=""         or  :        2p5.4s 1P*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",1,"=""""","=""""","=""""","=""""","=""         or  :        2p5.4d 3P*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",3,"=""""","=""236.91""","=""""","=""""","=""         or  :        2p5.4d 3P*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""237.99""","=""""","=""""","=""         or  :        2p5.4d 3D*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,"=""""","=""238.9825""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,"=""""","=""239.0005""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",11,"=""""","=""239.102""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",9,"=""""","=""239.1108""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""239.1396""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""239.1660""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""239.2504""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""239.2563""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""239.319""","=""""","=""""","=""         or  :        2p5.4d 1P*  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""240.3993""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""240.4163""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""240.4117""","=""?""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""240.4176""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",3,"=""""","=""247.834""","=""""","=""""","=""         or  :        2p5.5s 3P*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""253.682""","=""""","=""""","=""         or  :        2p5.5d 3D*  ""","="""""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""254.866""","=""""","=""""","=""         or  :        2p5.5d 1P*  ""","="""""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""262.084""","=""""","=""""","=""         or  :        2p5.6d 3D*  ""","="""""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""263.247""","=""""","=""""","=""         or  :        2p5.6d 1P*  ""","="""""
"=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""268.294""","=""""","=""""","=""         or  :        2p5.7d 1P*  ""","="""""
"=""S VIII (2p5 2P*<3/2>)""","=""Limit""","=""---""",,"=""""","=""280.954""","=""""","=""0.007""","=""                                  ""","=""L9896"""
"=""S VIII (2p5 2P*<1/2>)""","=""Limit""","=""---""",,"=""""","=""282.1986""","=""""","=""""","=""                                  ""","="""""
