obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""942.3+""","=""""","=""6.92e+00""",B+,"=""184.4908""","=""185.8066""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3p""","=""3P""","=""0""",3,1,M1,"=""T7663c84""","=""""",
"=""""","=""1071.7+""","=""""","=""2.51e-01""",B,"=""183.8890""","=""185.0459""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3p""","=""3P""","=""2""",7,5,M1,"=""T7663c84""","=""""",
"=""""","=""1239.5+""","=""""","=""7.99e-01""",B+,"=""184.0456""","=""185.0459""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3p""","=""3P""","=""2""",5,5,M1,"=""T7663c84""","=""""",
"=""""","=""1277.1+""","=""""","=""2.18e+00""",B+,"=""184.4908""","=""185.4616""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3p""","=""1P""","=""1""",3,3,M1,"=""T7663c84""","=""""",
"=""""","=""1283.7+""","=""""","=""4.04e+00""",B+,"=""185.0459""","=""186.0118""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3p""","=""3P""","=""1""",5,3,M1,"=""T7663c84""","=""""",
"=""""","=""1522+""","=""""","=""2.35e+00""",A,"=""185.0459""","=""185.8607""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3p""","=""1D""","=""2""",5,5,M1,"=""T7663c84""","=""""",
"=""""","=""1530+""","=""""","=""9.10e-01""",B+,"=""171.3220""","=""172.1321""","=""2s2.2p5.3s""","=""3P*""","=""0""","=""2s2.2p5.3s""","=""1P*""","=""1""",1,3,M1,"=""T7663c84""","=""""",
"=""""","=""1786+""","=""""","=""7.75e+00""",A,"=""170.6279""","=""171.3220""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3s""","=""3P*""","=""0""",3,1,M1,"=""T7663c84""","=""""",
"=""""","=""2234+""","=""""","=""1.69e-01""",B+,"=""184.4908""","=""185.0459""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3p""","=""3P""","=""2""",3,5,M1,"=""T7663c84""","=""""",
"=""""","=""2254+""","=""""","=""1.16e-01""",B+,"=""185.4616""","=""186.0118""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3p""","=""3P""","=""1""",3,3,M1,"=""T7663c84""","=""""",
"=""""","=""2261+""","=""""","=""1.59e+00""",A,"=""170.0795""","=""170.6279""","=""2s2.2p5.3s""","=""3P*""","=""2""","=""2s2.2p5.3s""","=""3P*""","=""1""",5,3,M1,"=""T7663c84""","=""""",
"=""""","=""2785+""","=""""","=""1.23e+00""",A,"=""184.0456""","=""184.4908""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3p""","=""3D""","=""1""",5,3,M1,"=""T7663c84""","=""""",
"=""""","=""2982+""","=""""","=""4.82e-02""",B+,"=""185.0459""","=""185.4616""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3p""","=""1P""","=""1""",5,3,M1,"=""T7663c84""","=""""",
"=""""","=""3107+""","=""""","=""1.45e-01""",B+,"=""185.4616""","=""185.8607""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3p""","=""1D""","=""2""",3,5,M1,"=""T7663c84""","=""""",
"=""""","=""3595+""","=""""","=""2.04e-01""",B+,"=""185.4616""","=""185.8066""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3p""","=""3P""","=""0""",3,1,M1,"=""T7663c84""","=""""",
"=""""","=""6040+""","=""""","=""5.65e-02""",A,"=""185.8066""","=""186.0118""","=""2s2.2p5.3p""","=""3P""","=""0""","=""2s2.2p5.3p""","=""3P""","=""1""",1,3,M1,"=""T7663c84""","=""""",
"=""""","=""7920+""","=""""","=""4.03e-02""",A,"=""183.8890""","=""184.0456""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3p""","=""3D""","=""2""",7,5,M1,"=""T7663c84""","=""""",
