conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3s2.3p2,3P,0.0,1.0,0.0,3s2.3p2,3P,1.0,3.0,0.061,0.061,20325.27843,0.00213,3.9576e-08,3.9576e-08,1.0504e-09
3s2.3p2,3P,0.0,1.0,0.0,3s2.3p2,3P,2.0,5.0,0.16637,0.16637,7452.31703,2.77e-07,1.1532e-12,1.1532e-12,3.0605e-14
3s2.3p2,3P,0.0,1.0,0.0,3s2.3p2,1D,2.0,5.0,1.70696,1.70696,726.34507,2.2e-05,8.7004e-13,8.7004e-13,2.3091e-14
3s2.3p2,3P,0.0,1.0,0.0,3s.3p3,3D*,1.0,3.0,12.7396,12.7396,97.32189,1300000000.0,0.55379,0.55379,0.014698
3s2.3p2,3P,1.0,3.0,0.061,3s2.3p2,3P,2.0,5.0,0.16637,0.10537,11766.55579,0.00825,2.854e-08,8.5621e-08,7.5746e-10
3s2.3p2,3P,1.0,3.0,0.061,3s2.3p2,3P,2.0,5.0,0.16637,0.10537,11766.55579,6.3e-08,2.1795e-13,6.5384e-13,5.7843e-15
3s2.3p2,3P,1.0,3.0,0.061,3s2.3p2,1D,2.0,5.0,1.70696,1.64596,753.26374,0.08,1.1342e-09,3.4026e-09,3.0102e-11
3s2.3p2,3P,1.0,3.0,0.061,3s2.3p2,1D,2.0,5.0,1.70696,1.64596,753.26374,0.00015,2.1266e-12,6.3799e-12,5.6441e-14
3s2.3p2,3P,1.0,3.0,0.061,3s2.3p2,1S,0.0,1.0,4.03541,3.97441,311.95624,2.61,1.2693e-09,3.8079e-09,3.3687e-11
3s2.3p2,3P,1.0,3.0,0.061,3s.3p3,3D*,1.0,3.0,12.7396,12.6786,97.79013,940000000.0,0.13477,0.4043,0.0035767
3s2.3p2,3P,1.0,3.0,0.061,3s.3p3,3D*,2.0,5.0,12.744,12.683,97.75621,1700000000.0,0.40593,1.2178,0.010773
